Population Size,200
Crossover Rate,0.6
Proposition Crossover Rate,1.0
Mutation Rate,0.2
Proposition Mutation Rate,1.0
Budget,10
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,tp,tn,fp,fn,Score
color t+0,>=,color_goal,color t+10,<,color_goal,77,58,26,72,57.03703703703704
color t+11,>,color_goal,color t+0,<,color_goal,61,46,37,88,57.009345794392516
color t+32,>,color_goal,color t+0,<,color_goal,54,41,34,82,56.84210526315789
color t+0,>,color_goal,color t+30,<,color_goal,57,44,37,75,56.43564356435643
color t+0,>,color_goal,color t+32,<,color_goal,57,44,37,73,56.43564356435643
color t+44,>,color_goal,distance t+0,>,distance t+18,49,38,94,18,56.32183908045977
color t+13,>,color_goal,color t+0,<,color_goal,59,46,39,86,56.19047619047619
color t+0,>,color_goal,color t+3,>,color t+5,63,50,49,76,55.75221238938053
color t+12,>,color_goal,color t+0,<,color_goal,59,47,39,86,55.660377358490564
color t+0,>,color_goal,color t+12,<,color_goal,61,49,42,79,55.45454545454545
color t+31,>,color_goal,color t+0,<,color_goal,53,43,36,80,55.208333333333336
color t+0,>,color_goal,color t+28,<,color_goal,55,46,39,75,54.45544554455446
color t+0,>,color_goal,color t+13,<,color_goal,59,50,44,77,54.12844036697248
color t+7,>,color_goal,color t+0,<,color_goal,60,51,40,85,54.054054054054056
color t+0,<,color_goal,color t+19,<,color_goal,52,45,45,82,53.608247422680414
color t+0,>,color_goal,color t+33,<,color_goal,54,47,40,69,53.46534653465347
color t+43,<,color t+26,color t+0,<,color_goal,54,47,32,67,53.46534653465347
color t+14,>,color_goal,color t+0,<,color_goal,56,49,41,83,53.333333333333336
color t+30,>,color_goal,color t+0,<,color_goal,51,46,39,77,52.57731958762887
color t+0,>,color_goal,color t+6,<,color_goal,59,54,44,80,52.21238938053098
color t+33,>,color_goal,color t+0,<,color_goal,49,45,38,78,52.12765957446809
color t+0,>,color_goal,color t+34,<,color_goal,52,48,41,68,52.0
color t+29,>,color_goal,color t+0,<,color_goal,50,48,41,75,51.02040816326531
color t+0,<,color_goal,color t+3,<,color_goal,53,51,51,85,50.96153846153846
color t+0,>,color_goal,color t+27,<,color_goal,51,50,43,72,50.495049504950494
color t+0,>,color_goal,color t+14,<,color_goal,55,54,47,73,50.45871559633027
color t+0,>=,color_goal,color t+34,<,color_goal,61,61,32,55,50.0
color t+36,>,color_goal,color t+0,<,color_goal,47,47,40,73,50.0
color t+19,>,color_goal,color t+0,>,color t+2,52,53,52,67,49.523809523809526
color t+28,>,color_goal,color t+0,<,color_goal,49,50,43,73,49.494949494949495
color t+0,>,color_goal,color t+35,<,color_goal,49,50,43,66,49.494949494949495
color t+37,>,color_goal,color t+0,<,color_goal,46,48,41,71,48.93617021276596
color t+34,>,color_goal,color t+0,<,color_goal,45,49,42,73,47.87234042553192
color t+35,>,color_goal,color t+0,<,color_goal,45,49,42,72,47.87234042553192
color t+0,>,color_goal,color t+5,<,color_goal,54,59,49,76,47.78761061946903
color t+15,>,color_goal,color t+0,<,color_goal,50,55,47,76,47.61904761904761
color t+6,>,color_goal,color t+0,<,color_goal,53,59,48,77,47.32142857142857
color t+38,>,color_goal,color t+0,<,color_goal,43,50,44,68,46.236559139784944
color t+27,>,color_goal,color t+0,<,color_goal,46,54,47,69,46.0
color t+0,>,color_goal,color t+36,<,color_goal,45,53,46,63,45.91836734693878
color t+0,>,color_goal,color t+15,<,color_goal,49,59,52,68,45.370370370370374
color t+26,>,color_goal,color t+0,<,color_goal,45,56,49,67,44.554455445544555
color t+0,>,color_goal,color t+26,<,color_goal,45,56,49,67,44.554455445544555
distance_goal,<=,distance t+0,color t+34,<,color_goal,93,116,0,0,44.49760765550239
color t+0,>,color_goal,color t+38,<,color_goal,42,54,48,61,43.75
color t+0,>,color_goal,color t+4,<,color_goal,49,64,54,72,43.36283185840708
color t+0,>,color_goal,color t+37,<,color_goal,42,55,48,61,43.29896907216495
color t+0,>,color_goal,color t+39,<,color_goal,41,54,49,60,43.15789473684211
color t+11,>,color_goal,color t+0,>=,color_goal,46,61,88,37,42.99065420560748
color t+6,>,color_goal,color t+0,>,color t+2,48,64,62,63,42.857142857142854
color t+49,>,color_goal,color t+0,<,color_goal,37,50,46,61,42.5287356321839
color t+5,>,color_goal,color t+0,<,color_goal,48,65,54,71,42.47787610619469
color t+39,>,color_goal,color t+0,<,color_goal,39,53,48,64,42.391304347826086
color t+16,>,color_goal,color t+0,<,color_goal,44,61,53,69,41.904761904761905
color t+48,>,color_goal,color t+0,<,color_goal,36,51,48,60,41.37931034482759
color t+0,>,color_goal,color t+25,<,color_goal,41,60,54,63,40.5940594059406
color t+0,>,color_goal,color t+16,<,color_goal,43,64,57,63,40.18691588785047
color t+0,>,color_goal,color t+49,<,color_goal,36,54,50,54,40.0
color t+0,>,color_goal,color t+42,<,color_goal,37,56,53,55,39.784946236559136
color t+0,>,color_goal,color t+43,<,color_goal,37,56,53,54,39.784946236559136
color t+25,>,color_goal,color t+0,<,color_goal,40,61,55,62,39.603960396039604
color t+40,>,color_goal,color t+0,<,color_goal,36,55,51,61,39.56043956043956
color t+28,>,color_goal,color t+0,>,color_goal,39,60,62,54,39.39393939393939
color t+0,>,color_goal,color t+40,<,color_goal,37,57,53,56,39.361702127659576
color t+0,==,color_goal,color t+1,<,color_goal,9,14,97,122,39.130434782608695
color t+4,>,color_goal,color t+0,<,color_goal,44,69,59,67,38.93805309734513
color t+0,>,color_goal,speed t+11,<=,speed t+15,42,66,49,71,38.88888888888889
color t+0,>,color_goal,color t+41,<,color_goal,36,57,54,55,38.70967741935484
color t+42,>,color_goal,color t+0,<,color_goal,34,55,53,59,38.20224719101123
color t+17,>,color_goal,color t+0,<,color_goal,39,66,58,63,37.142857142857146
color t+41,>,color_goal,color t+0,<,color_goal,33,57,54,58,36.666666666666664
color t+0,>,color_goal,color t+48,<,color_goal,33,57,54,51,36.666666666666664
color t+0,>,color_goal,color t+44,<,color_goal,34,59,56,50,36.55913978494624
color t+43,>,color_goal,color t+0,<,color_goal,32,56,54,58,36.36363636363637
color t+38,>=,color t+0,color t+17,<,color_goal,37,65,50,53,36.27450980392157
color t+0,>,color_goal,color t+17,<,color_goal,38,68,61,59,35.84905660377358
color t+0,>,color_goal,color t+3,<,color_goal,40,73,64,63,35.39823008849557
color t+0,>,color_goal,color t+24,<,color_goal,35,66,61,57,34.65346534653465
color t+3,>,color_goal,color t+0,<,color_goal,39,74,65,62,34.51327433628318
color t+0,>,color_goal,color t+19,<,color_goal,35,69,62,58,33.65384615384615
color t+0,>,color_goal,color t+18,<,color_goal,35,70,63,57,33.33333333333333
color t+47,>,color_goal,color t+0,<,color_goal,29,58,56,53,33.33333333333333
color t+20,>,color_goal,color t+0,<,color_goal,34,70,62,57,32.69230769230769
color t+18,>,color_goal,color t+0,<,color_goal,34,71,63,57,32.38095238095238
color t+0,>,color_goal,color t+47,<,color_goal,29,61,59,47,32.22222222222222
color t+0,>,color_goal,color t+45,<,color_goal,29,63,61,45,31.521739130434785
color t+44,>,color_goal,color t+0,<,color_goal,27,60,58,54,31.03448275862069
color t+0,>,color_goal,color t+20,<,color_goal,32,72,65,54,30.76923076923077
color t+0,>,color_goal,color t+46,<,color_goal,28,63,61,45,30.76923076923077
color t+24,>,color_goal,color t+0,<,color_goal,31,70,64,54,30.693069306930692
color t+19,>,color_goal,color t+0,<,color_goal,32,73,65,54,30.476190476190478
color t+21,>,color_goal,color t+0,<,color_goal,29,74,66,53,28.155339805825243
color t+0,>,color_goal,color t+23,<,color_goal,28,74,69,49,27.450980392156865
color t+46,>,color_goal,color t+0,<,color_goal,22,65,63,47,25.287356321839084
color t+0,>,color_goal,color t+21,<,color_goal,26,78,71,47,25.0
color t+2,>,color_goal,color t+0,<,color_goal,28,85,77,51,24.778761061946902
color t+0,>,color_goal,color t+2,<,color_goal,28,85,77,51,24.778761061946902
color t+45,>,color_goal,color t+0,<,color_goal,21,66,64,47,24.137931034482758
color t+22,>,color_goal,color t+0,<,color_goal,24,78,71,48,23.52941176470588
color t+23,>,color_goal,color t+0,<,color_goal,22,79,73,46,21.782178217821784
color t+0,>,color_goal,color t+22,<,color_goal,22,81,75,43,21.35922330097087
color t+0,>,color_goal,color t+1,<=,color_goal,20,93,109,20,17.699115044247787
angle t+18,<,angle t+0,color t+0,<,color_goal,18,92,79,36,16.363636363636363
color t+0,>=,color_goal,color t+1,<,color_goal,22,114,84,22,16.176470588235293
color t+6,>,color_goal,color t+0,==,color_goal,15,97,8,117,13.392857142857142
color t+0,>,color_goal,color t+1,<,color_goal,13,100,93,36,11.504424778761061
color t+10,>,color_goal,color t+0,==,color_goal,12,96,11,114,11.11111111111111
angle t+18,<,angle t+0,color t+0,==,color_goal,12,98,11,104,10.909090909090908
color t+34,>,color_goal,color t+0,==,color_goal,10,84,12,103,10.638297872340425
color t+1,>,color_goal,color t+0,<,color_goal,12,101,94,35,10.619469026548673
color t+0,<=,color_goal,color t+0,<,distance_goal,130,0,113,0,10.000000000000009
color t+0,>,color_goal,angle t+1,<,color_goal,113,0,129,0,10.000000000000009
color t+0,>,color_goal,color t+1,<,distance_goal,113,0,129,0,10.000000000000009
color t+0,>,color_goal,color t+0,<,distance_goal,113,0,130,0,10.000000000000009
color t+8,>,color_goal,distance t+0,>=,color t+16,110,0,117,0,10.000000000000009
color t+7,>,color_goal,distance t+20,>,color t+0,107,0,116,0,10.000000000000009
color t+11,>,color_goal,color t+0,<,distance_goal,107,0,125,0,10.000000000000009
angle t+18,<,angle t+0,distance t+13,>=,color t+29,106,0,108,0,10.000000000000009
color t+0,>,color_goal,distance t+1,>=,color t+17,106,0,120,0,10.000000000000009
color t+0,>,color_goal,angle t+17,<=,distance t+11,106,0,120,0,10.000000000000009
color t+17,>,color_goal,speed t+21,>=,angle t+0,105,0,117,0,10.000000000000009
color t+0,>,color_goal,angle t+21,<=,color t+1,104,0,117,1,10.000000000000009
color t+0,>,color_goal,speed t+21,>=,angle t+0,104,0,118,0,10.000000000000009
color t+0,>,color_goal,distance t+13,>=,color t+29,101,0,113,0,10.000000000000009
color t+24,>,color_goal,distance t+20,>,color t+0,101,0,118,0,10.000000000000009
color t+0,>,color_goal,angle t+24,<=,distance t+18,101,0,118,0,10.000000000000009
color t+0,>,color_goal,color t+2,<,distance t+31,101,0,111,0,10.000000000000009
color t+0,>,color_goal,angle t+24,<=,speed t+18,101,0,118,0,10.000000000000009
color t+0,>,color_goal,angle t+33,<=,distance t+27,101,0,109,0,10.000000000000009
color t+0,>,color_goal,speed t+30,<,distance t+11,101,0,112,0,10.000000000000009
color t+0,>,color_goal,angle t+26,<=,distance t+20,101,0,116,0,10.000000000000009
color t+0,>,color_goal,color t+0,<=,speed t+35,99,0,109,0,10.000000000000009
color t+28,>,color_goal,speed t+0,>,angle t+1,99,0,116,0,10.000000000000009
color t+29,>,color_goal,color t+0,<=,speed t+35,98,0,110,0,10.000000000000009
color t+47,<,color t+30,color t+0,<=,speed t+35,98,0,98,0,10.000000000000009
color t+30,>,color_goal,color t+0,<=,speed t+35,97,0,111,0,10.000000000000009
color t+11,>,color_goal,color t+0,<=,speed t+35,95,0,113,0,10.000000000000009
color t+32,>,color_goal,color t+0,<=,speed t+35,95,0,113,0,10.000000000000009
color t+36,>,color_goal,color t+0,<=,speed t+35,94,0,113,0,10.000000000000009
color t+33,>,color_goal,color t+0,<=,speed t+35,94,0,114,0,10.000000000000009
color t+0,>,color_goal,angle t+46,<=,distance t+40,91,0,106,0,10.000000000000009
color t+45,>,color_goal,color t+0,<,distance_goal,87,0,111,0,10.000000000000009
color t+0,<,color_goal,color t+0,<=,speed t+35,87,0,121,0,10.000000000000009
distance_goal,<=,distance t+0,distance t+183,<=,distance t+0,60,0,0,0,9.999999999999998
color t+43,<,color t+26,distance t+0,>=,distance t+148,44,0,51,0,9.999999999999998
color t+0,>,color_goal,distance t+8,>=,distance t+151,41,0,51,0,9.999999999999998
color t+0,>,color_goal,distance t+14,>=,distance t+157,39,0,47,0,9.999999999999998
color t+0,>,color_goal,speed t+158,<,speed t+12,39,0,44,2,9.999999999999998
color t+0,>,color_goal,speed t+176,<=,speed t+0,32,0,35,0,9.999999999999998
color t+6,>,color_goal,distance t+183,<=,distance t+0,31,0,29,0,9.999999999999998
color t+28,>,color_goal,speed t+176,<=,speed t+0,30,0,37,0,9.999999999999998
color t+0,>,color_goal,distance t+46,>=,distance t+189,27,0,27,0,9.999999999999998
color t+0,>,color_goal,distance t+50,>=,distance t+202,23,0,18,0,9.999999999999998
distance t+136,<,distance t+190,distance t+0,>,distance t+18,15,0,38,0,9.999999999999998
