Population Size,200
Crossover Rate,0.6
Proposition Crossover Rate,1.0
Mutation Rate,0.2
Proposition Mutation Rate,1.0
Budget,10
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,tp,tn,fp,fn,Score
color t+0,>,color_goal,color t+1,<,color_goal,8,91,102,41,8.080808080808081
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,tp,tn,fp,fn,Score
color t+0,>,color_goal,color t+0,>=,color_goal,100,0,33,110,100.0
color t+0,==,color_goal,color t+0,>=,color_goal,33,0,100,110,100.0
color t+0,>,color_goal,color t+1,>=,color_goal,91,8,41,102,91.91919191919192
color t+12,<=,color t+0,color t+0,>=,color_goal,112,18,16,85,86.15384615384616
color t+47,>,color t+0,color t+0,<=,color_goal,77,14,34,71,84.61538461538461
color t+0,<,color_goal,color t+1,<,color_goal,91,19,19,113,82.72727272727273
color t+22,>,color_goal,color t+0,>=,color_goal,71,15,50,85,82.55813953488372
color t+0,>,color_goal,color t+1,>,color_goal,81,18,18,125,81.81818181818183
color t+9,>,color_goal,color t+0,<=,color_goal,73,20,62,79,78.49462365591397
color t+0,>,color_goal,distance t+0,>,distance t+22,74,21,87,39,77.89473684210526
color t+0,<=,color_goal,color t+0,<,color_goal,110,33,0,100,76.92307692307693
color t+40,>,color_goal,distance t+0,>,distance t+22,60,18,89,36,76.92307692307693
color t+20,>,color_goal,distance t+0,>,distance t+22,66,21,95,39,75.86206896551724
color t+20,>,color_goal,color t+0,>=,color_goal,66,22,57,78,75.0
speed t+37,==,speed t+5,color t+0,<,color_goal,3,1,85,117,75.0
color t+26,>,color_goal,color t+0,>=,color_goal,59,23,59,76,71.95121951219512
color t+0,>,color_goal,color t+9,<,color_goal,71,28,37,98,71.71717171717171
color t+47,>,color t+0,color t+0,<,color_goal,65,26,22,83,71.42857142857143
color t+0,<=,color_goal,color t+1,<,color_goal,102,41,8,91,71.32867132867133
color t+0,>,color_goal,color t+10,<,color_goal,70,29,37,97,70.70707070707071
color t+48,>,color_goal,color t+0,>=,color_goal,50,21,58,66,70.4225352112676
color t+11,>,color_goal,color t+0,<,color_goal,65,28,39,100,69.89247311827957
