Population Size,200
Crossover Rate,0.6
Proposition Crossover Rate,1.0
Mutation Rate,0.2
Proposition Mutation Rate,1.0
Budget,10
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,tp,tn,fp,fn,Score
color t+0,>,color_goal,color t+1,<,color_goal,13,100,93,36,11.504424778761061
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,tp,tn,fp,fn,Score
color t+0,>,color_goal,color t+1,>=,color_goal,100,13,36,93,88.49557522123894
color t+0,<=,color_goal,color t+0,<,color_goal,107,23,0,113,82.3076923076923
color t+0,>,color_goal,color t+1,>,color_goal,93,20,20,109,82.30088495575221
color t+0,<,color_goal,color t+1,<,color_goal,84,22,22,114,79.24528301886792
color t+0,<=,color t+13,color t+0,<,color_goal,79,26,19,106,75.23809523809524
color t+0,<=,color_goal,color t+1,<,color_goal,93,36,13,100,72.09302325581395
color t+31,>,color_goal,angle t+13,>,angle t+0,67,29,36,80,69.79166666666666
speed t+0,==,speed t+26,color t+36,<,color_goal,2,1,89,115,66.66666666666666
color t+0,<=,color t+13,color t+21,<,color_goal,69,35,28,90,66.34615384615384
color t+0,>,color_goal,color t+8,<,color_goal,74,39,29,93,65.48672566371681
color t+0,>,color_goal,color t+9,<,color_goal,74,39,29,92,65.48672566371681
color t+9,>,color_goal,color t+0,<,color_goal,69,40,29,96,63.30275229357798
color t+29,>,color_goal,angle t+13,>,angle t+0,61,37,44,72,62.244897959183675
color t+0,>,color_goal,color t+10,<,color_goal,69,43,34,87,61.60714285714286
color t+10,>,color_goal,color t+0,<,color_goal,66,42,32,93,61.111111111111114
color t+8,>,color_goal,color t+0,<,color_goal,67,43,32,93,60.909090909090914
color t+46,>,color_goal,color t+0,>,color_goal,52,35,39,71,59.77011494252874
color t+0,<=,color t+13,color t+20,<,color_goal,62,42,35,84,59.61538461538461
color t+0,<=,color t+13,color t+47,<,color_goal,55,38,33,70,59.13978494623656
color t+0,<=,color t+13,color t+44,<,color_goal,55,39,35,70,58.51063829787234
color t+0,>,color_goal,color t+7,<,color_goal,66,47,37,86,58.4070796460177
color t+0,>,color_goal,color t+11,<,color_goal,64,47,39,82,57.65765765765766
color t+28,>,color_goal,angle t+13,>,angle t+0,57,42,49,67,57.57575757575758
angle t+21,<,angle t+0,color t+21,<,color_goal,61,45,36,80,57.54716981132076
color t+0,>,color_goal,color t+29,<,color_goal,58,43,36,77,57.42574257425742
color t+0,>,color_goal,color t+31,<,color_goal,58,43,36,75,57.42574257425742
color t+11,>,color_goal,color t+0,<,color_goal,61,46,37,88,57.009345794392516
color t+32,>,color_goal,color t+0,<,color_goal,54,41,34,82,56.84210526315789
speed t+7,>=,speed t+0,color t+24,<,color_goal,42,32,54,91,56.75675675675676
color t+0,>,color_goal,color t+30,<,color_goal,57,44,37,75,56.43564356435643
color t+0,>,color_goal,color t+32,<,color_goal,57,44,37,73,56.43564356435643
color t+13,>,color_goal,color t+0,<,color_goal,59,46,39,86,56.19047619047619
color t+12,>,color_goal,color t+0,<,color_goal,59,47,39,86,55.660377358490564
color t+0,>,color_goal,color t+12,<,color_goal,61,49,42,79,55.45454545454545
color t+31,>,color_goal,color t+0,<,color_goal,53,43,36,80,55.208333333333336
color t+43,>,color_goal,color t+0,>,color_goal,48,40,45,67,54.54545454545454
color t+0,>,color_goal,color t+28,<,color_goal,55,46,39,75,54.45544554455446
color t+0,>,color_goal,color t+13,<,color_goal,59,50,44,77,54.12844036697248
color t+7,>,color_goal,color t+0,<,color_goal,60,51,40,85,54.054054054054056
color t+27,>,color_goal,angle t+13,>,angle t+0,54,46,53,63,54.0
color t+0,>,color_goal,color t+33,<,color_goal,54,47,40,69,53.46534653465347
color t+14,>,color_goal,color t+0,<,color_goal,56,49,41,83,53.333333333333336
color t+30,>,color_goal,color t+0,<,color_goal,51,46,39,77,52.57731958762887
color t+0,<=,color_goal,color t+18,<,color_goal,63,57,35,70,52.5
color t+0,>,color_goal,color t+6,<,color_goal,59,54,44,80,52.21238938053098
color t+33,>,color_goal,color t+0,<,color_goal,49,45,38,78,52.12765957446809
color t+0,>,color_goal,color t+34,<,color_goal,52,48,41,68,52.0
