time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
1, 38, 6.0, 885, 1027.5, 5.0, 5.0, 5.0, 685, 685.0000000000001, 685.0000000000001
55, 38, 4.0, 886, 823.4999999999999, 5.0, 10.0, 0.0, 686, 1371.0, 1
110, 34, -0.2999999999999998, 885, 821.7000000000001, 1.0, 11.0, -4.0, 685, 2056.0, -1
161, 26, -7.800000000000001, 885, 822.0000000000001, -7.0, 4.0, -8.0, 685, 2741.0, 0
211, 29, -0.9, 886, 823.4999999999999, -4.0, 0.0, 3.0, 686, 3427.0, 1
265, 28, -4.0, 894, 835.2, -5.0, -5.0, -1.0, 694, 4121.0, 8
321, 31, -0.3999999999999999, 891, 828.2999999999999, -2.0, -7.0, 3.0, 691, 4812.000000000001, -3
375, 34, 1.5, 827, 733.2, 1.0, -6.0, 3.0, 627, 5439.0, -64
431, 34, 0.1, 843, 776.4, 1.0, -5.0, 0.0, 643, 6082.000000000001, 16
485, 33, -1.0, 847, 777.6000000000001, 0.0, -5.0, -1.0, 647, 6729.000000000001, 4
541, 28, -6.5, 839, 764.4, -5.0, -10.0, -5.0, 639, 7368.000000000001, -8
595, 25, -8.1, 834, 759.3, -8.0, -18.0, -3.0, 634, 8002.000000000001, -5
646, 27, -5.0, 828, 751.8000000000001, -6.0, -24.0, 2.0, 628, 8630.000000000001, -6
703, 34, 1.8, 822, 744.6000000000001, 1.0, -23.0, 7.0, 622, 9252.000000000001, -6
760, 42, 7.999999999999999, 822, 746.4, 9.0, -14.0, 8.0, 622, 9874.000000000002, 0
811, 51, 15.7, 794, 704.4, 18.0, 4.0, 9.0, 594, 10468.0, -28
864, 54, 16.6, 357, 57.30000000000001, 21.0, 25.0, 3.0, 157, 10625.0, -437
918, 44, 5.199999999999999, 788, 834.9, 11.0, 36.0, -10.0, 588, 11213.0, 431
972, 33, -1.9, 825, 761.1000000000001, 0.0, 36.0, -11.0, 625, 11838.0, 37
1030, 23, -8.4, 825, 750.0, -10.0, 26.0, -10.0, 625, 12463.0, 0
1085, 18, -10.4, 825, 750.0, -15.0, 11.0, -5.0, 625, 13088.0, 0
1143, 19, -8.200000000000001, 730, 607.5, -14.0, -3.0, 1.0, 530, 13618.0, -95
1196, 27, -0.5, 730, 636.0, -6.0, -9.0, 8.0, 530, 14148.0, 0
1251, 34, 3.3, 728, 633.0, 1.0, -8.0, 7.0, 528, 14676.0, -2
1305, 41, 8.300000000000001, 730, 636.6000000000001, 8.0, 0.0, 7.0, 530, 15206.0, 2
1360, 43, 8.0, 712, 609.0, 10.0, 10.0, 2.0, 512, 15718.0, -18
1414, 45, 10.4, 712, 614.4, 12.0, 22.0, 2.0, 512, 16230.0, 0
1471, 39, 3.4, 730, 641.4, 6.0, 28.0, -6.0, 530, 16760.0, 18
1524, 31, -2.6, 706, 599.9999999999999, -2.0, 26.0, -8.0, 506, 17266.0, -24
1580, 22, -9.6, 685, 575.7000000000001, -11.0, 15.0, -9.0, 485, 17751.0, -21
1634, 17, -12.2, 687, 585.0000000000001, -16.0, -1.0, -5.0, 487, 18238.0, 2
1691, 23, -4.1, 666, 552.9, -10.0, -11.0, 6.0, 466, 18704.0, -21
1749, 29, -0.9, 658, 547.2, -4.0, -15.0, 6.0, 458, 19162.0, -8
1810, 42, 11.3, 634, 513.5999999999999, 9.0, -6.0, 13.0, 434, 19596.0, -24
1864, 48, 12.9, 630, 514.8, 15.0, 9.0, 6.0, 430, 20026.0, -4
1921, 44, 6.6, 617, 496.5, 11.0, 20.0, -4.0, 417, 20443.0, -13
1974, 40, 4.9, 622, 507.9, 7.0, 27.0, -4.0, 422, 20865.0, 5
2030, 31, -3.2, 609, 486.9, -2.0, 25.0, -9.0, 409, 21274.0, -13
2088, 26, -4.9, 597, 472.8, -7.0, 18.0, -5.0, 397, 21671.0, -12
2141, 21, -9.1, 588, 462.9, -12.0, 6.0, -5.0, 388, 22059.0, -9
2199, 23, -5.4, 624, 519.5999999999999, -10.0, -4.0, 2.0, 424, 22483.0, 36
2253, 29, -0.2000000000000002, 624, 508.8, -4.0, -8.0, 6.0, 424, 22907.0, 0
2306, 36, 4.8, 582, 445.7999999999999, 3.0, -5.0, 7.0, 382, 23289.0, -42
2364, 42, 8.800000000000001, 544, 401.4, 9.0, 4.0, 6.0, 344, 23633.0, -38
2421, 43, 7.9, 546, 415.8, 10.0, 14.0, 1.0, 346, 23979.0, 2
2479, 38, 2.4, 525, 383.7, 5.0, 19.0, -5.0, 325, 24304.0, -21
2532, 33, -0.5999999999999998, 523, 387.0, 0.0, 19.0, -5.0, 323, 24627.0, -2
2587, 29, -2.9, 517, 378.6, -4.0, 15.0, -4.0, 317, 24944.0, -6
2647, 24, -7.299999999999999, 511, 371.4, -9.0, 6.0, -5.0, 311, 25255.0, -6
2697, 23, -6.9, 492, 344.7, -10.0, -4.0, -1.0, 292, 25547.0, -19
2747, 26, -3.800000000000001, 475, 324.9, -7.0, -11.0, 3.0, 275, 25822.0, -17
2797, 33, 2.4, 455, 300.0, 0.0, -11.0, 7.0, 255, 26077.0, -20
2856, 43, 10.9, 464, 319.5, 10.0, -1.0, 10.0, 264, 26341.0, 9
2914, 46, 10.5, 460, 310.8, 13.0, 12.0, 3.0, 260, 26601.0, -4
2967, 36, -1.7, 456, 306.0, 3.0, 15.0, -10.0, 256, 26857.0, -4
3022, 33, 0.0, 446, 292.2, 0.0, 15.0, -3.0, 246, 27103.0, -10
3083, 24, -9.299999999999999, 420, 256.2, -9.0, 6.0, -9.0, 220, 27323.0, -26
3142, 23, -6.9, 418, 260.9999999999999, -10.0, -4.0, -1.0, 218, 27541.0, -2
3192, 26, -3.800000000000001, 418, 261.6, -7.0, -11.0, 3.0, 218, 27759.0, 0
3243, 34, 3.6, 410, 249.6, 1.0, -10.0, 8.0, 210, 27969.0, -8
3297, 37, 3.3, 410, 252.0, 4.0, -6.0, 3.0, 210, 28179.0, 0
3351, 36, 1.0, 403, 241.5, 3.0, -3.0, -1.0, 203, 28382.0, -7
3405, 36, 1.8, 403, 243.6, 3.0, 0.0, 0.0, 203, 28585.0, 0
3460, 36, 2.1, 399, 237.6, 3.0, 3.0, 0.0, 199, 28784.0, -4
3513, 37, 3.6, 389, 223.8, 4.0, 7.0, 1.0, 189, 28973.0, -10
3567, 35, 1.1, 393, 232.8, 2.0, 9.0, -2.0, 193, 29166.0, 4
3623, 34, 1.1, 391, 228.6, 1.0, 10.0, -1.0, 191, 29357.0, -2
3682, 33, 0.5, 384, 218.7, 0.0, 10.0, -1.0, 184, 29541.0, -7
3741, 33, 1.0, 376, 208.8, 0.0, 10.0, 0.0, 176, 29717.0, -8
3791, 31, -1.4, 370, 202.2, -2.0, 8.0, -2.0, 170, 29887.0, -6
3850, 29, -3.0, 376, 213.0, -4.0, 4.0, -2.0, 176, 30063.0, 6
3904, 28, -3.6, 376, 211.2, -5.0, -1.0, -1.0, 176, 30239.0, 0
3959, 29, -2.4, 375, 209.7, -4.0, -5.0, 1.0, 175, 30414.0, -1
4012, 33, 1.5, 381, 219.0, 0.0, -5.0, 4.0, 181, 30595.0, 6
4067, 41, 9.1, 376, 209.7, 8.0, 3.0, 8.0, 176, 30771.0, -5
4121, 41, 5.9, 389, 230.7, 8.0, 11.0, 0.0, 189, 30960.0, 13
4175, 34, -1.7, 376, 207.3, 1.0, 12.0, -7.0, 176, 31136.0, -13
4230, 31, -1.7, 376, 211.2, -2.0, 10.0, -3.0, 176, 31312.0, 0
4282, 31, -0.3999999999999999, 374, 208.2, -2.0, 8.0, 0.0, 174, 31486.0, -2
4342, 33, 1.8, 374, 208.8, 0.0, 8.0, 2.0, 174, 31660.0, 0
4400, 33, 0.8, 365, 195.3, 0.0, 8.0, 0.0, 165, 31825.0, -9
4460, 32, -0.3999999999999999, 364, 196.5, -1.0, 7.0, -1.0, 164, 31989.0, -1
4512, 31, -1.2, 370, 205.8, -2.0, 5.0, -1.0, 170, 32159.0, 6
4565, 33, 1.5, 374, 210.0, 0.0, 5.0, 2.0, 174, 32333.0, 4
4620, 32, -0.7, 355, 180.3, -1.0, 4.0, -1.0, 155, 32488.0, -19
4681, 33, 0.9, 361, 195.0, 0.0, 4.0, 1.0, 161, 32649.0, 6
4732, 29, -4.4, 357, 187.2, -4.0, 0.0, -4.0, 157, 32806.0, -4
4788, 27, -5.199999999999999, 357, 188.4, -6.0, -6.0, -2.0, 157, 32963.0, 0
4841, 31, 0.0, 361, 194.4, -2.0, -8.0, 4.0, 161, 33124.0, 4
4892, 35, 2.6, 355, 184.2, 2.0, -6.0, 4.0, 155, 33279.0, -6
4946, 39, 5.6, 348, 175.5, 6.0, 0.0, 4.0, 148, 33427.0, -7
5002, 38, 3.0, 347, 176.1, 5.0, 5.0, -1.0, 147, 33574.0, -1
5060, 37, 2.8, 357, 191.4, 4.0, 9.0, -1.0, 157, 33731.0, 10
5114, 34, 0.1000000000000001, 355, 185.4, 1.0, 10.0, -3.0, 155, 33886.0, -2
5169, 36, 4.1, 347, 174.0, 3.0, 13.0, 2.0, 147, 34033.0, -8
5221, 35, 2.2, 347, 176.4, 2.0, 15.0, -1.0, 147, 34180.0, 0
5273, 32, -0.6999999999999998, 347, 176.4, -1.0, 14.0, -3.0, 147, 34327.0, 0
5330, 31, -0.4999999999999998, 355, 188.4, -2.0, 12.0, -1.0, 155, 34482.0, 8
5381, 30, -1.4, 357, 189.0, -3.0, 9.0, -1.0, 157, 34639.0, 2
5440, 29, -2.4, 340, 162.9, -4.0, 5.0, -1.0, 140, 34779.0, -17
5500, 29, -2.3, 347, 178.5, -4.0, 1.0, 0.0, 147, 34926.0, 7
5555, 28, -3.9, 347, 176.4, -5.0, -4.0, -1.0, 147, 35073.0, 0
5605, 31, -0.3, 347, 176.4, -2.0, -6.0, 3.0, 147, 35220.0, 0
5661, 31, -2.0, 357, 191.4, -2.0, -8.0, 0.0, 157, 35377.0, 10
5717, 33, 0.2, 357, 188.4, 0.0, -8.0, 2.0, 157, 35534.0, 0
5771, 34, 0.3999999999999999, 357, 188.4, 1.0, -7.0, 1.0, 157, 35691.0, 0
5824, 37, 3.6, 355, 185.4, 4.0, -3.0, 3.0, 155, 35846.0, -2
5881, 37, 2.5, 347, 174.0, 4.0, 1.0, 0.0, 147, 35993.0, -8
5935, 36, 1.7, 355, 188.4, 3.0, 4.0, -1.0, 155, 36148.0, 8
5990, 34, 0.1000000000000001, 348, 175.5, 1.0, 5.0, -2.0, 148, 36296.0, -7
6044, 36, 3.6, 340, 165.6, 3.0, 8.0, 2.0, 140, 36436.0, -8
6100, 37, 4.1, 348, 180.0, 4.0, 12.0, 1.0, 148, 36584.0, 8
6154, 39, 6.399999999999999, 348, 177.6, 6.0, 18.0, 2.0, 148, 36732.0, 0
6210, 36, 2.4, 357, 191.1, 3.0, 21.0, -3.0, 157, 36889.0, 9
6263, 30, -3.0, 340, 162.9, -3.0, 18.0, -6.0, 140, 37029.0, -17
6319, 28, -2.7, 364, 204.0, -5.0, 13.0, -2.0, 164, 37193.0, 24
6375, 29, -1.0, 347, 171.3, -4.0, 9.0, 1.0, 147, 37340.0, -17
6432, 29, -1.9, 348, 177.9, -4.0, 5.0, 0.0, 148, 37488.0, 1
6487, 31, 0.1000000000000001, 355, 188.1, -2.0, 3.0, 2.0, 155, 37643.0, 7
6541, 31, -1.1, 355, 186.0, -2.0, 1.0, 0.0, 155, 37798.0, 0
6599, 31, -1.3, 355, 186.0, -2.0, -1.0, 0.0, 155, 37953.0, 0
6652, 30, -2.7, 340, 163.5, -3.0, -4.0, -1.0, 140, 38093.0, -15
6708, 28, -4.9, 345, 175.5, -5.0, -9.0, -2.0, 145, 38238.0, 5
6762, 32, 0.3999999999999999, 348, 178.5, -1.0, -10.0, 4.0, 148, 38386.0, 3
6816, 34, 0.7, 355, 188.1, 1.0, -9.0, 2.0, 155, 38541.0, 7
6870, 38, 4.6, 357, 189.0, 5.0, -4.0, 4.0, 157, 38698.0, 2
6928, 39, 4.3, 348, 174.9, 6.0, 2.0, 1.0, 148, 38846.0, -9
6981, 38, 3.2, 357, 191.1, 5.0, 7.0, -1.0, 157, 39003.0, 9
7041, 35, 0.6000000000000001, 353, 182.4, 2.0, 9.0, -3.0, 153, 39156.0, -4
