time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 55, 26.4, 865, 997.5, 22.0, 22.0, 22.0, 665, 665.0, 665.0
54, 54, 16.4, 865, 798.0, 21.0, 43.0, -1.0, 665, 1330.0, 0
108, 54, 19.0, 861, 791.9999999999999, 21.0, 64.0, 0.0, 661, 1991.0, -4
162, 38, 1.9, 853, 781.2, 5.0, 69.0, -16.0, 653, 2644.0, -8
219, 30, 0.8000000000000007, 869, 807.5999999999999, -3.0, 66.00000000000001, -8.0, 669, 3313.000000000001, 16
273, 18, -9.899999999999999, 864, 795.2999999999999, -15.0, 51.00000000000001, -12.0, 664, 3977.0, -5
329, 17, -6.6, 842, 763.8, -16.0, 35.0, -1.0, 642, 4619.0, -22
383, 18, -6.5, 839, 765.9, -15.0, 20.0, 1.0, 639, 5258.0, -3
436, 22, -3.699999999999999, 825, 745.7999999999999, -11.0, 9.0, 4.0, 625, 5883.0, -14
491, 25, -3.2, 827, 753.0, -8.0, 1.0, 3.0, 627, 6510.0, 2
547, 27, -3.1, 808, 723.9, -6.0, -5.0, 2.0, 608, 7118.000000000001, -19
604, 25, -7.1, 796, 711.6, -8.0, -13.0, -2.0, 596, 7714.0, -12
661, 28, -3.3, 780, 691.2000000000001, -5.0, -18.0, 3.0, 580, 8294.0, -16
714, 33, 0.7, 772, 684.0, 0.0, -18.0, 5.0, 572, 8866.0, -8
769, 41, 7.8, 765, 675.9, 8.0, -10.0, 8.0, 565, 9431.000000000001, -7
828, 47, 11.8, 754, 661.5, 14.0, 4.0, 6.0, 554, 9985.000000000001, -11
882, 43, 5.4, 754, 664.8, 10.0, 14.0, -4.0, 554, 10539.0, 0
937, 37, 1.2, 754, 664.8, 4.0, 18.0, -6.0, 554, 11093.0, 0
991, 31, -2.6, 744, 649.7999999999999, -2.0, 16.0, -6.0, 544, 11637.0, -10
1042, 27, -4.6, 744, 652.8, -6.0, 10.0, -4.0, 544, 12181.0, 0
1099, 28, -2.0, 744, 652.8, -5.0, 5.0, 1.0, 544, 12725.0, 0
1158, 32, 1.8, 713, 606.3000000000001, -1.0, 4.0, 4.0, 513, 13238.0, -31
1212, 34, 2.1, 713, 615.6000000000001, 1.0, 5.0, 2.0, 513, 13751.0, 0
1268, 36, 3.6, 702, 599.1000000000001, 3.0, 8.0, 2.0, 502, 14253.0, -11
1321, 34, 0.5, 705, 606.9, 1.0, 9.0, -2.0, 505, 14758.0, 3
1378, 32, -0.7999999999999999, 730, 643.5, -1.0, 8.0, -2.0, 530, 15288.0, 25
1443, 30, -2.3, 681, 562.4999999999999, -3.0, 5.0, -2.0, 481, 15769.0, -49
1498, 32, 0.8, 681, 577.1999999999999, -1.0, 4.0, 2.0, 481, 16250.0, 0
1553, 33, 0.9, 672, 563.7, 0.0, 4.0, 1.0, 472, 16722.0, -9
1609, 33, 0.4, 687, 588.9, 0.0, 4.0, 0.0, 487, 17209.0, 15
1662, 32, -0.7999999999999999, 687, 584.4, -1.0, 3.0, -1.0, 487, 17696.0, 0
1719, 33, 0.8, 687, 584.4, 0.0, 3.0, 1.0, 487, 18183.0, 0
1772, 34, 1.5, 645, 521.4, 1.0, 4.0, 1.0, 445, 18628.0, -42
1830, 33, -0.1, 353, 96.00000000000001, 0.0, 4.0, -1.0, 153, 18781.0, -292
1884, 34, 1.6, 609, 567.5999999999999, 1.0, 5.0, 1.0, 409, 19190.0, 256
1941, 37, 4.8, 595, 469.8, 4.0, 9.0, 3.0, 395, 19585.0, -14
1992, 36, 2.5, 582, 454.5, 3.0, 12.0, -1.0, 382, 19967.0, -13
2046, 33, -0.2999999999999998, 570, 440.4, 0.0, 12.0, -3.0, 370, 20337.0, -12
2097, 32, 1.110223024625157e-16, 561, 430.5, -1.0, 11.0, -1.0, 361, 20698.0, -9
2149, 31, -0.7999999999999999, 546, 410.7, -2.0, 9.0, -1.0, 346, 21044.0, -15
