time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 20, -15.6, 855, 982.5000000000001, -13.0, -13.0, -13.0, 655, 655.0, 655.0
53, 20, -10.4, 855, 786.0, -13.0, -26.0, 0.0, 655, 1310.0, 0
111, 20, -11.7, 848, 775.5, -13.0, -39.0, 0.0, 648, 1958.0, -7
164, 28, -3.4, 848, 777.6000000000001, -5.0, -44.0, 8.0, 648, 2606.0, 0
227, 38, 4.1, 853, 785.1, 5.0, -39.0, 10.0, 653, 3259.0, 5
281, 51, 15.2, 849, 777.5999999999999, 18.0, -21.0, 13.0, 649, 3908.0, -4
335, 54, 14.1, 857, 790.7999999999999, 21.0, 0.0, 3.0, 657, 4565.0, 8
387, 53, 13.5, 857, 788.4, 20.0, 20.0, -1.0, 657, 5222.0, 0
437, 47, 8.800000000000001, 839, 761.4, 14.0, 34.0, -6.0, 639, 5861.000000000001, -18
494, 40, 4.800000000000001, 819, 736.7999999999999, 7.0, 41.00000000000001, -7.0, 619, 6480.0, -20
545, 34, 1.8, 819, 742.8, 1.0, 42.0, -6.0, 619, 7099.0, 0
597, 34, 4.899999999999999, 792, 702.3, 1.0, 43.0, 0.0, 592, 7691.0, -27
653, 31, 1.4, 786, 701.4, -2.0, 41.00000000000001, -3.0, 586, 8276.999999999999, -6
705, 29, 0.3000000000000003, 773, 683.7000000000001, -4.0, 37.0, -2.0, 573, 8850.0, -13
756, 26, -2.7, 754, 659.0999999999999, -7.0, 30.0, -3.0, 554, 9404.000000000002, -19
806, 24, -4.299999999999999, 758, 670.8000000000001, -9.0, 21.0, -2.0, 558, 9962.000000000002, 4
856, 24, -4.199999999999999, 750, 657.6000000000001, -9.0, 12.0, 0.0, 550, 10512.0, -8
910, 24, -5.1, 750, 660.0000000000001, -9.0, 3.0, 0.0, 550, 11062.0, 0
966, 26, -3.600000000000001, 750, 660.0000000000001, -7.0, -4.0, 2.0, 550, 11612.0, 0
1019, 31, 0.7, 741, 646.4999999999999, -2.0, -6.0, 5.0, 541, 12153.0, -9
1073, 35, 2.8, 741, 649.1999999999999, 2.0, -4.0, 4.0, 541, 12694.0, 0
1131, 37, 3.4, 718, 614.7, 4.0, 0.0, 2.0, 518, 13212.0, -23
1188, 35, 0.3999999999999999, 726, 633.5999999999999, 2.0, 2.0, -2.0, 526, 13738.0, 8
1243, 34, 0.4, 726, 631.1999999999999, 1.0, 3.0, -1.0, 526, 14264.0, 0
1296, 33, -0.2, 744, 658.2, 0.0, 3.0, -1.0, 544, 14808.0, 18
1353, 38, 6.3, 687, 567.3, 5.0, 8.0, 5.0, 487, 15295.0, -57
1406, 37, 3.1, 725, 641.4, 4.0, 12.0, -1.0, 525, 15820.0, 38
1464, 36, 2.8, 697, 588.0, 3.0, 15.0, -1.0, 497, 16317.0, -28
1518, 33, 0.0, 691, 587.4, 0.0, 15.0, -3.0, 491, 16808.0, -6
1573, 32, 0.3000000000000002, 668, 554.7000000000001, -1.0, 14.0, -1.0, 468, 17276.0, -23
1628, 31, -0.4999999999999998, 649, 533.1, -2.0, 12.0, -1.0, 449, 17725.0, -19
1683, 31, -0.2, 653, 544.8, -2.0, 10.0, 0.0, 453, 18178.0, 4
1741, 30, -1.6, 357, 99.60000000000001, -3.0, 7.0, -1.0, 157, 18335.0, -296
1793, 31, -0.2, 645, 620.4, -2.0, 5.0, 1.0, 445, 18780.0, 288
1847, 33, 1.5, 609, 480.0, 0.0, 5.0, 2.0, 409, 19189.0, -36
1902, 34, 1.7, 609, 490.7999999999999, 1.0, 6.0, 1.0, 409, 19598.0, 0
1955, 31, -2.3, 586, 456.3000000000001, -2.0, 4.0, -3.0, 386, 19984.0, -23
2007, 29, -3.4, 586, 463.2, -4.0, 0.0, -2.0, 386, 20370.0, 0
2063, 33, 2.0, 559, 422.7, 0.0, 0.0, 4.0, 359, 20729.0, -27
2117, 35, 2.4, 525, 379.8, 2.0, 2.0, 2.0, 325, 21054.0, -34
2172, 39, 6.399999999999999, 532, 400.5, 6.0, 8.0, 4.0, 332, 21386.0, 7
2232, 36, 1.4, 527, 390.9, 3.0, 11.0, -3.0, 327, 21713.0, -5
2286, 34, 0.8000000000000004, 491, 338.4, 1.0, 12.0, -2.0, 291, 22004.0, -36
2341, 31, -1.7, 490, 347.7, -2.0, 10.0, -3.0, 290, 22294.0, -1
2401, 30, -1.6, 481, 334.5, -3.0, 7.0, -1.0, 281, 22575.0, -9
2452, 33, 2.2, 469, 319.2, 0.0, 7.0, 3.0, 269, 22844.0, -12
2506, 32, -0.4999999999999999, 448, 291.3, -1.0, 6.0, -1.0, 248, 23092.0, -21
2563, 33, 1.1, 448, 297.5999999999999, 0.0, 6.0, 1.0, 248, 23340.0, 0
2617, 36, 4.199999999999999, 433, 275.1, 3.0, 9.0, 3.0, 233, 23573.0, -15
2668, 32, -1.8, 424, 266.1, -1.0, 8.0, -4.0, 224, 23797.0, -9
2719, 28, -4.7, 431, 279.3, -5.0, 3.0, -4.0, 231, 24028.0, 7
2771, 29, -2.0, 429, 274.2, -4.0, -1.0, 1.0, 229, 24257.0, -2
2833, 27, -5.3, 416, 255.3, -6.0, -7.0, -2.0, 216, 24473.0, -13
2887, 35, 4.7, 424, 271.2, 2.0, -5.0, 8.0, 224, 24697.0, 8
2937, 33, -1.5, 411, 249.3, 0.0, -5.0, -2.0, 211, 24908.0, -13
2994, 37, 4.3, 416, 260.7, 4.0, -1.0, 4.0, 216, 25124.0, 5
3044, 38, 3.9, 416, 259.2, 5.0, 4.0, 1.0, 216, 25340.0, 0
3095, 38, 3.9, 412, 253.2, 5.0, 9.0, 0.0, 212, 25552.0, -4
3145, 34, -0.3999999999999999, 420, 266.4, 1.0, 10.0, -4.0, 220, 25772.0, 8
3201, 34, 1.7, 454, 315.0, 1.0, 11.0, 0.0, 254, 26026.0, 34
3255, 31, -1.8, 412, 241.8, -2.0, 9.0, -3.0, 212, 26238.0, -42
3311, 31, -0.4999999999999999, 397, 231.9, -2.0, 7.0, 0.0, 197, 26435.0, -15
3367, 32, 0.5000000000000001, 374, 201.9, -1.0, 6.0, 1.0, 174, 26609.0, -23
3423, 41, 10.7, 462, 340.7999999999999, 8.0, 14.0, 9.0, 262, 26871.0, 88
3478, 43, 9.4, 462, 314.4, 10.0, 24.0, 2.0, 262, 27133.0, 0
3533, 32, -3.8, 372, 179.4, -1.0, 23.0, -11.0, 172, 27305.0, -90
3587, 27, -4.399999999999999, 370, 203.4, -6.0, 17.0, -5.0, 170, 27475.0, -2
3644, 20, -10.9, 348, 171.0, -13.0, 4.0, -7.0, 148, 27623.0, -22
3698, 25, -2.7, 349, 179.1, -8.0, -4.0, 5.0, 149, 27772.0, 1
3752, 33, 3.6, 340, 165.3, 0.0, -4.0, 8.0, 140, 27912.0, -9
3806, 34, 0.7999999999999999, 355, 190.5, 1.0, -3.0, 1.0, 155, 28067.0, 15
3862, 33, -0.8, 357, 189.0, 0.0, -3.0, -1.0, 157, 28224.0, 2
3916, 37, 4.5, 353, 182.4, 4.0, 1.0, 4.0, 153, 28377.0, -4
3967, 41, 7.7, 353, 183.6, 8.0, 9.0, 4.0, 153, 28530.0, 0
4025, 44, 10.1, 353, 183.6, 11.0, 20.0, 3.0, 153, 28683.0, 0
4076, 34, -2.3, 349, 177.6, 1.0, 21.0, -10.0, 149, 28832.0, -4
4131, 28, -4.4, 355, 187.8, -5.0, 16.0, -6.0, 155, 28987.0, 6
4182, 26, -4.300000000000001, 349, 177.0, -7.0, 9.0, -2.0, 149, 29136.0, -6
4236, 29, -0.3999999999999999, 355, 187.8, -4.0, 5.0, 3.0, 155, 29291.0, 6
4293, 33, 2.5, 349, 177.0, 0.0, 5.0, 4.0, 149, 29440.0, -6
4348, 36, 4.1, 357, 190.8, 3.0, 8.0, 3.0, 157, 29597.0, 8
4404, 34, 0.5, 355, 185.4, 1.0, 9.0, -2.0, 155, 29752.0, -2
4463, 29, -4.4, 357, 189.0, -4.0, 5.0, -5.0, 157, 29909.0, 2
4517, 27, -4.699999999999999, 357, 188.4, -6.0, -1.0, -2.0, 157, 30066.0, 0
4575, 31, 0.5, 349, 176.4, -2.0, -3.0, 4.0, 149, 30215.0, -8
4636, 37, 5.5, 345, 172.8, 4.0, 1.0, 6.0, 145, 30360.0, -4
4688, 39, 5.3, 347, 177.0, 6.0, 7.0, 2.0, 147, 30507.0, 2
4743, 33, -2.3, 340, 165.9, 0.0, 7.0, -6.0, 140, 30647.0, -7
4802, 30, -2.9, 349, 181.5, -3.0, 4.0, -3.0, 149, 30796.0, 9
4861, 33, 1.9, 349, 178.8, 0.0, 4.0, 3.0, 149, 30945.0, 0
4915, 35, 2.8, 348, 177.3, 2.0, 6.0, 2.0, 148, 31093.0, -1
4966, 37, 4.4, 345, 173.1, 4.0, 10.0, 2.0, 145, 31238.0, -3
5022, 35, 1.4, 353, 186.0, 2.0, 12.0, -2.0, 153, 31391.0, 8
5077, 29, -4.6, 353, 183.6, -4.0, 8.0, -6.0, 153, 31544.0, 0
5133, 28, -3.2, 348, 176.1, -5.0, 3.0, -1.0, 148, 31692.0, -5
5187, 29, -2.0, 355, 188.1, -4.0, -1.0, 1.0, 155, 31847.0, 7
5238, 33, 1.9, 365, 201.0, 0.0, -1.0, 4.0, 165, 32012.0, 10
5293, 33, -0.1, 326, 139.5, 0.0, -1.0, 0.0, 126, 32138.0, -39
5347, 35, 2.3, 355, 194.7, 2.0, 1.0, 2.0, 155, 32293.0, 29
5403, 37, 3.9, 345, 171.0, 4.0, 5.0, 2.0, 145, 32438.0, -10
5457, 34, -0.2999999999999998, 348, 178.5, 1.0, 6.0, -3.0, 148, 32586.0, 3
5511, 30, -3.5, 347, 176.1, -3.0, 3.0, -4.0, 147, 32733.0, -1
5571, 30, -1.8, 355, 188.4, -3.0, 0.0, 0.0, 155, 32888.0, 8
5625, 32, 0.3, 355, 186.0, -1.0, -1.0, 2.0, 155, 33043.0, 0
5676, 35, 2.8, 357, 189.0, 2.0, 1.0, 3.0, 157, 33200.0, 2
5727, 34, 0.3, 357, 188.4, 1.0, 2.0, -1.0, 157, 33357.0, 0
5781, 34, 0.9, 357, 188.4, 1.0, 3.0, 0.0, 157, 33514.0, 0
5836, 33, -0.2, 349, 176.4, 0.0, 3.0, -1.0, 149, 33663.0, -8
5890, 35, 2.7, 353, 184.8, 2.0, 5.0, 2.0, 153, 33816.0, 4
5945, 35, 1.9, 353, 183.6, 2.0, 7.0, 0.0, 153, 33969.0, 0
6001, 33, -0.2999999999999999, 349, 177.6, 0.0, 7.0, -2.0, 149, 34118.0, -4
6057, 33, 0.7000000000000001, 347, 175.8, 0.0, 7.0, 0.0, 147, 34265.0, -2
6111, 35, 3.1, 349, 179.4, 2.0, 9.0, 2.0, 149, 34414.0, 2
6172, 35, 2.3, 349, 178.8, 2.0, 11.0, 0.0, 149, 34563.0, 0
