time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 37, 4.8, 865, 997.5, 4.0, 4.0, 4.0, 665, 665.0, 665.0
59, 37, 3.2, 869, 804.0000000000001, 4.0, 8.0, 0.0, 669, 1334.0, 4
110, 36, 2.4, 865, 796.8, 3.0, 11.0, -1.0, 665, 1999.0, -4
165, 44, 12.8, 865, 798.0, 11.0, 22.0, 8.0, 665, 2664.0, 0
220, 48, 14.7, 863, 795.0, 15.0, 37.0, 4.0, 663, 3327.0, -2
274, 55, 22.6, 864, 797.0999999999999, 22.0, 59.0, 7.0, 664, 3991.000000000001, 1
329, 50, 15.3, 849, 774.2999999999999, 17.0, 76.00000000000001, -5.0, 649, 4640.0, -15
382, 36, 2.699999999999999, 849, 778.7999999999999, 3.0, 79.0, -14.0, 649, 5289.000000000001, 0
438, 23, -5.6, 842, 768.3, -10.0, 69.0, -13.0, 642, 5931.000000000001, -7
494, 12, -13.3, 849, 780.9, -21.0, 48.00000000000001, -11.0, 649, 6580.0, 7
549, 11, -11.1, 826, 744.3, -22.0, 26.0, -1.0, 626, 7206.0, -23
603, 14, -9.200000000000001, 812, 730.2, -19.0, 7.0, 3.0, 612, 7818.000000000001, -14
660, 19, -6.6, 796, 710.4, -14.0, -7.0, 5.0, 596, 8414.0, -16
716, 23, -5.7, 792, 709.2, -10.0, -17.0, 4.0, 592, 9006.0, -4
769, 26, -5.100000000000001, 770, 677.4, -7.0, -24.0, 3.0, 570, 9576.000000000001, -22
820, 28, -4.9, 764, 675.0, -5.0, -29.0, 2.0, 564, 10140.0, -6
880, 36, 3.2, 764, 676.8, 3.0, -26.0, 8.0, 564, 10704.0, 0
935, 44, 9.1, 744, 646.8, 11.0, -15.0, 8.0, 544, 11248.0, -20
990, 51, 14.6, 736, 640.7999999999999, 18.0, 3.0, 7.0, 536, 11784.0, -8
1044, 53, 15.3, 744, 655.2, 20.0, 23.0, 2.0, 544, 12328.0, 8
1099, 45, 6.699999999999999, 744, 652.8, 12.0, 35.0, -8.0, 544, 12872.0, 0
1154, 34, -1.3, 744, 652.8, 1.0, 36.0, -11.0, 544, 13416.0, 0
1209, 25, -6.5, 728, 628.8000000000001, -8.0, 28.0, -9.0, 528, 13944.0, -16
1263, 18, -11.2, 698, 588.6, -15.0, 13.0, -7.0, 498, 14442.0, -30
1313, 21, -5.6, 693, 590.1000000000001, -12.0, 1.0, 3.0, 493, 14935.0, -5
1374, 28, 0.1000000000000001, 687, 582.6000000000001, -5.0, -4.0, 7.0, 487, 15422.0, -6
1429, 41, 11.7, 666, 552.9, 8.0, 4.0, 13.0, 466, 15888.0, -21
1483, 47, 13.2, 561, 401.7, 14.0, 18.0, 6.0, 361, 16249.0, -105
1539, 50, 15.2, 730, 686.7000000000001, 17.0, 35.0, 3.0, 530, 16779.0, 169
1594, 38, 1.0, 523, 325.5, 5.0, 40.0, -12.0, 323, 17102.0, -207
1650, 23, -10.5, 523, 387.6, -10.0, 30.0, -15.0, 323, 17425.0, 0
1709, 13, -16.0, 697, 648.6000000000001, -20.0, 10.0, -10.0, 497, 17922.0, 174
1763, 13, -13.0, 389, 134.4, -20.0, -10.0, 0.0, 189, 18111.0, -308
1821, 20, -6.6, 643, 607.8000000000001, -13.0, -23.0, 7.0, 443, 18554.0, 254
1875, 36, 7.8, 622, 500.0999999999999, 3.0, -20.0, 16.0, 422, 18976.0, -21
1930, 49, 15.7, 609, 486.9, 16.0, -4.0, 13.0, 409, 19385.0, -13
1984, 53, 15.6, 614, 498.3, 20.0, 16.0, 4.0, 414, 19799.0, 5
2039, 48, 9.6, 599, 474.2999999999999, 15.0, 31.0, -5.0, 399, 20198.0, -15
2098, 36, -0.7999999999999998, 571, 436.8, 3.0, 34.0, -12.0, 371, 20569.0, -28
2156, 23, -10.1, 572, 446.7, -10.0, 24.0, -13.0, 372, 20941.0, 1
2211, 18, -10.6, 538, 395.4, -15.0, 9.0, -5.0, 338, 21279.0, -34
2263, 21, -5.999999999999999, 534, 399.6, -12.0, -3.0, 3.0, 334, 21613.0, -4
2317, 28, -0.2999999999999998, 525, 387.3, -5.0, -8.0, 7.0, 325, 21938.0, -9
2372, 38, 7.7, 517, 378.0, 5.0, -3.0, 10.0, 317, 22255.0, -8
2423, 42, 8.0, 496, 348.9, 9.0, 6.0, 4.0, 296, 22551.0, -21
2474, 46, 11.7, 471, 317.7, 13.0, 19.0, 4.0, 271, 22822.0, -25
2533, 45, 9.799999999999999, 462, 311.7, 12.0, 31.0, -1.0, 262, 23084.0, -9
2584, 33, -2.9, 452, 299.4, 0.0, 31.0, -12.0, 252, 23336.0, -10
2636, 22, -10.1, 454, 305.4, -11.0, 20.0, -11.0, 254, 23590.0, 2
2689, 13, -16.5, 446, 292.8, -20.0, 0.0, -9.0, 246, 23836.0, -8
2740, 16, -10.4, 433, 275.7, -17.0, -17.0, 3.0, 233, 24069.0, -13
2790, 21, -7.6, 420, 260.1, -12.0, -29.0, 5.0, 220, 24289.0, -13
2843, 32, 1.9, 433, 283.4999999999999, -1.0, -30.0, 11.0, 233, 24522.0, 13
2898, 43, 9.5, 416, 254.1, 10.0, -20.0, 11.0, 216, 24738.0, -17
2949, 48, 11.0, 412, 253.2, 15.0, -5.0, 5.0, 212, 24950.0, -4
3003, 46, 7.6, 416, 260.4, 13.0, 8.0, -2.0, 216, 25166.0, 4
3059, 46, 9.9, 411, 251.7, 13.0, 21.0, 0.0, 211, 25377.0, -5
3114, 42, 6.399999999999999, 404, 242.7, 9.0, 30.0, -4.0, 204, 25581.0, -7
3169, 31, -3.899999999999999, 392, 226.8, -2.0, 28.0, -11.0, 192, 25773.0, -12
3223, 26, -4.6, 383, 216.9, -7.0, 21.0, -5.0, 183, 25956.0, -9
3278, 24, -5.199999999999999, 385, 222.6, -9.0, 12.0, -2.0, 185, 26141.0, 2
3332, 31, 3.3, 384, 220.5, -2.0, 10.0, 7.0, 184, 26325.0, -1
3399, 35, 4.4, 376, 208.8, 2.0, 12.0, 4.0, 176, 26501.0, -8
3457, 31, -2.2, 374, 208.2, -2.0, 10.0, -4.0, 174, 26675.0, -2
3509, 27, -5.199999999999999, 376, 211.8, -6.0, 4.0, -4.0, 176, 26851.0, 2
3567, 29, -1.4, 376, 211.2, -4.0, 0.0, 2.0, 176, 27027.0, 0
3621, 37, 6.8, 374, 208.2, 4.0, 4.0, 8.0, 174, 27201.0, -2
3679, 39, 5.6, 372, 205.8, 6.0, 10.0, 2.0, 172, 27373.0, -2
3730, 38, 4.0, 370, 203.4, 5.0, 15.0, -1.0, 170, 27543.0, -2
3780, 31, -3.4, 374, 210.0, -2.0, 13.0, -7.0, 174, 27717.0, 4
3839, 30, -1.3, 374, 208.8, -3.0, 10.0, -1.0, 174, 27891.0, 0
3899, 31, 0.1000000000000001, 365, 195.3, -2.0, 8.0, 1.0, 165, 28056.0, -9
3959, 33, 1.8, 357, 186.0, 0.0, 8.0, 2.0, 157, 28213.0, -8
4013, 31, -1.6, 364, 198.9, -2.0, 6.0, -2.0, 164, 28377.0, 7
4066, 31, -0.7999999999999999, 364, 196.8, -2.0, 4.0, 0.0, 164, 28541.0, 0
4119, 33, 1.4, 372, 208.8, 0.0, 4.0, 2.0, 172, 28713.0, 8
4173, 35, 2.8, 376, 212.4, 2.0, 6.0, 2.0, 176, 28889.0, 4
4228, 33, -0.3999999999999999, 362, 190.2, 0.0, 6.0, -2.0, 162, 29051.0, -14
4282, 32, -0.6, 364, 197.4, -1.0, 5.0, -1.0, 164, 29215.0, 2
4339, 31, -1.4, 353, 180.3, -2.0, 3.0, -1.0, 153, 29368.0, -11
4393, 30, -2.3, 357, 189.6, -3.0, 0.0, -1.0, 157, 29525.0, 4
4451, 32, 0.3, 353, 182.4, -1.0, -1.0, 2.0, 153, 29678.0, -4
4506, 34, 1.6, 357, 189.6, 1.0, 0.0, 2.0, 157, 29835.0, 4
4560, 38, 5.5, 348, 174.9, 5.0, 5.0, 4.0, 148, 29983.0, -9
4613, 39, 5.199999999999999, 353, 185.1, 6.0, 11.0, 1.0, 153, 30136.0, 5
4668, 37, 2.9, 348, 176.1, 4.0, 15.0, -2.0, 148, 30284.0, -5
4722, 33, -0.5, 349, 179.1, 0.0, 15.0, -4.0, 149, 30433.0, 1
4778, 33, 1.5, 357, 190.8, 0.0, 15.0, 0.0, 157, 30590.0, 8
4837, 30, -2.1, 357, 188.4, -3.0, 12.0, -3.0, 157, 30747.0, 0
4894, 27, -4.5, 349, 176.4, -6.0, 6.0, -3.0, 149, 30896.0, -8
4948, 30, 2.220446049250313e-16, 357, 190.8, -3.0, 3.0, 3.0, 157, 31053.0, 8
5000, 34, 3.0, 355, 185.4, 1.0, 4.0, 4.0, 155, 31208.0, -2
5058, 32, -1.3, 348, 175.5, -1.0, 3.0, -2.0, 148, 31356.0, -7
5117, 30, -2.8, 357, 191.1, -3.0, 0.0, -2.0, 157, 31513.0, 9
5171, 29, -3.3, 357, 188.4, -4.0, -4.0, -1.0, 157, 31670.0, 0
5227, 32, 0.3999999999999999, 348, 174.9, -1.0, -5.0, 3.0, 148, 31818.0, -9
5281, 34, 1.2, 347, 176.1, 1.0, -4.0, 2.0, 147, 31965.0, -1
5337, 36, 2.7, 355, 188.4, 3.0, -1.0, 2.0, 155, 32120.0, 8
5391, 35, 0.8, 348, 175.5, 2.0, 1.0, -1.0, 148, 32268.0, -7
5448, 36, 2.7, 347, 176.1, 3.0, 4.0, 1.0, 147, 32415.0, -1
5501, 36, 2.5, 349, 179.4, 3.0, 7.0, 0.0, 149, 32564.0, 2
5559, 37, 4.0, 355, 187.8, 4.0, 11.0, 1.0, 155, 32719.0, 6
5609, 36, 2.7, 357, 189.0, 3.0, 14.0, -1.0, 157, 32876.0, 2
5664, 34, 1.1, 348, 174.9, 1.0, 15.0, -2.0, 148, 33024.0, -9
5718, 35, 3.4, 355, 188.1, 2.0, 17.0, 1.0, 155, 33179.0, 7
5772, 38, 6.7, 355, 186.0, 5.0, 22.0, 3.0, 155, 33334.0, 0
5823, 37, 4.5, 355, 186.0, 4.0, 26.0, -1.0, 155, 33489.0, 0
5878, 31, -1.8, 355, 186.0, -2.0, 24.0, -6.0, 155, 33644.0, 0
5929, 27, -3.8, 348, 175.5, -6.0, 18.0, -4.0, 148, 33792.0, -7
5984, 25, -4.8, 349, 179.1, -8.0, 10.0, -2.0, 149, 33941.0, 1
6043, 28, -1.0, 357, 190.8, -5.0, 5.0, 3.0, 157, 34098.0, 8
6101, 30, -0.5999999999999998, 348, 174.9, -3.0, 2.0, 2.0, 148, 34246.0, -9
6159, 33, 1.7, 381, 227.1, 0.0, 2.0, 3.0, 181, 34427.0, 33
6215, 35, 2.6, 349, 169.2, 2.0, 4.0, 2.0, 149, 34576.0, -32
6270, 31, -3.0, 353, 184.8, -2.0, 2.0, -4.0, 153, 34729.0, 4
6327, 34, 2.4, 347, 174.6, 1.0, 3.0, 3.0, 147, 34876.0, -6
6382, 39, 7.0, 347, 176.4, 6.0, 9.0, 5.0, 147, 35023.0, 0
6442, 34, -0.9, 345, 173.4, 1.0, 10.0, -5.0, 145, 35168.0, -2
6498, 30, -3.1, 345, 174.0, -3.0, 7.0, -4.0, 145, 35313.0, 0
6552, 29, -2.6, 353, 186.0, -4.0, 3.0, -1.0, 153, 35466.0, 8
6608, 34, 3.5, 353, 183.6, 1.0, 4.0, 5.0, 153, 35619.0, 0
6662, 38, 5.9, 345, 171.6, 5.0, 9.0, 4.0, 145, 35764.0, -8
6717, 39, 5.6, 345, 174.0, 6.0, 15.0, 1.0, 145, 35909.0, 0
6774, 37, 3.3, 353, 186.0, 4.0, 19.0, -2.0, 153, 36062.0, 8
6830, 33, -0.1, 355, 186.6, 0.0, 19.0, -4.0, 155, 36217.0, 2
6883, 30, -1.7, 348, 175.5, -3.0, 16.0, -3.0, 148, 36365.0, -7
6937, 27, -4.1, 345, 173.1, -6.0, 10.0, -3.0, 145, 36510.0, -3
6999, 27, -3.2, 321, 138.0, -6.0, 4.0, 0.0, 121, 36631.0, -24
7052, 29, -1.4, 349, 187.2, -4.0, 0.0, 2.0, 149, 36780.0, 28
7106, 33, 2.0, 348, 177.3, 0.0, 0.0, 4.0, 148, 36928.0, -1
7159, 32, -1.2, 353, 185.1, -1.0, -1.0, -1.0, 153, 37081.0, 5
7210, 33, 0.4, 353, 183.6, 0.0, -1.0, 1.0, 153, 37234.0, 0
7265, 33, -0.1, 348, 176.1, 0.0, -1.0, 0.0, 148, 37382.0, -5
7319, 33, -0.1, 357, 191.1, 0.0, -1.0, 0.0, 157, 37539.0, 9
7375, 36, 3.5, 355, 185.4, 3.0, 2.0, 3.0, 155, 37694.0, -2
7430, 36, 2.3, 353, 183.0, 3.0, 5.0, 0.0, 153, 37847.0, -2
7481, 37, 3.8, 355, 186.6, 4.0, 9.0, 1.0, 155, 38002.0, 2
7532, 35, 1.3, 345, 171.0, 2.0, 11.0, -2.0, 145, 38147.0, -10
7589, 34, 1.3, 348, 178.5, 1.0, 12.0, -1.0, 148, 38295.0, 3
7642, 35, 3.1, 348, 177.6, 2.0, 14.0, 1.0, 148, 38443.0, 0
7693, 33, 0.4000000000000002, 353, 185.1, 0.0, 14.0, -2.0, 153, 38596.0, 5
7748, 34, 2.6, 361, 195.6, 1.0, 15.0, 1.0, 161, 38757.0, 8
7801, 31, -1.4, 347, 172.2, -2.0, 13.0, -3.0, 147, 38904.0, -14
7855, 29, -2.5, 355, 188.4, -4.0, 9.0, -2.0, 155, 39059.0, 8
7908, 30, -0.6999999999999997, 345, 171.0, -3.0, 6.0, 1.0, 145, 39204.0, -10
7961, 29, -2.7, 357, 192.0, -4.0, 2.0, -1.0, 157, 39361.0, 12
8018, 31, -0.2, 355, 185.4, -2.0, 0.0, 2.0, 155, 39516.0, -2
8072, 32, -0.2, 357, 189.0, -1.0, -1.0, 1.0, 157, 39673.0, 2
8130, 33, 0.4, 349, 176.4, 0.0, -1.0, 1.0, 149, 39822.0, -8
8185, 32, -1.3, 349, 178.8, -1.0, -2.0, -1.0, 149, 39971.0, 0
8238, 31, -2.1, 348, 177.3, -2.0, -4.0, -1.0, 148, 40119.0, -1
8292, 32, -0.6000000000000001, 347, 176.1, -1.0, -5.0, 1.0, 147, 40266.0, -1
8348, 32, -1.2, 364, 201.9, -1.0, -6.0, 0.0, 164, 40430.0, 17
8402, 33, -0.1000000000000001, 336, 154.8, 0.0, -6.0, 1.0, 136, 40566.0, -28
8458, 36, 3.0, 353, 188.7, 3.0, -3.0, 3.0, 153, 40719.0, 17
8512, 44, 11.4, 347, 174.6, 11.0, 8.0, 8.0, 147, 40866.0, -6
8568, 43, 7.3, 349, 179.4, 10.0, 18.0, -1.0, 149, 41015.00000000001, 2
8621, 38, 2.800000000000001, 355, 187.8, 5.0, 23.0, -5.0, 155, 41170.0, 6
8675, 31, -2.6, 348, 175.5, -2.0, 21.0, -7.0, 148, 41318.0, -7
8730, 27, -4.1, 349, 179.1, -6.0, 15.0, -4.0, 149, 41467.0, 1
8781, 27, -2.7, 349, 178.8, -6.0, 9.0, 0.0, 149, 41616.0, 0
8832, 28, -2.1, 340, 165.3, -5.0, 4.0, 1.0, 140, 41756.0, -9
8889, 31, 0.5, 355, 190.5, -2.0, 2.0, 3.0, 155, 41911.0, 15
8950, 33, 1.2, 364, 199.5, 0.0, 2.0, 2.0, 164, 42075.0, 9
9010, 33, 0.2, 364, 196.8, 0.0, 2.0, 0.0, 164, 42239.0, 0
9061, 33, 0.2, 355, 183.3, 0.0, 2.0, 0.0, 155, 42394.0, -9
9115, 34, 1.4, 347, 174.0, 1.0, 3.0, 1.0, 147, 42541.0, -8
9172, 32, -1.4, 353, 185.4, -1.0, 2.0, -2.0, 153, 42694.0, 6
9231, 32, -0.5, 353, 183.6, -1.0, 1.0, 0.0, 153, 42847.0, 0
9282, 33, 0.6, 349, 177.6, 0.0, 1.0, 1.0, 149, 42996.0, -4
9333, 37, 4.9, 349, 178.8, 4.0, 5.0, 4.0, 149, 43145.0, 0
9389, 37, 3.3, 347, 175.8, 4.0, 9.0, 0.0, 147, 43292.0, -2
9443, 34, 0.1000000000000001, 353, 185.4, 1.0, 10.0, -3.0, 153, 43445.0, 6
9500, 33, 0.5, 349, 177.6, 0.0, 10.0, -1.0, 149, 43594.0, -4
9553, 35, 3.4, 353, 184.8, 2.0, 12.0, 2.0, 153, 43747.0, 4
9603, 35, 2.6, 353, 183.6, 2.0, 14.0, 0.0, 153, 43900.00000000001, 0
9659, 35, 2.8, 353, 183.6, 2.0, 16.0, 0.0, 153, 44053.0, 0
9710, 32, -0.6, 349, 177.6, -1.0, 15.0, -3.0, 149, 44202.0, -4
9769, 26, -6.4, 345, 172.8, -7.0, 8.0, -6.0, 145, 44347.0, -4
9823, 27, -2.899999999999999, 353, 186.0, -6.0, 2.0, 1.0, 153, 44500.0, 8
9878, 31, 0.8, 353, 183.6, -2.0, 0.0, 4.0, 153, 44653.0, 0
9932, 32, -0.2, 366, 203.1, -1.0, -1.0, 1.0, 166, 44819.0, 13
9988, 33, 0.4, 353, 179.7, 0.0, -1.0, 1.0, 153, 44972.0, -13
10048, 33, -0.1, 347, 174.6, 0.0, -1.0, 0.0, 147, 45119.0, -6
10102, 33, -0.1, 321, 137.4, 0.0, -1.0, 0.0, 121, 45240.0, -26
10153, 33, -0.1, 321, 145.2, 0.0, -1.0, 0.0, 121, 45361.0, 0
10204, 33, -0.1, 357, 199.2, 0.0, -1.0, 0.0, 157, 45518.0, 36
10258, 35, 2.3, 383, 227.4, 2.0, 1.0, 2.0, 183, 45701.0, 26
10312, 36, 2.7, 370, 200.1, 3.0, 4.0, 1.0, 170, 45871.0, -13
10368, 37, 3.7, 340, 159.0, 4.0, 8.0, 1.0, 140, 46011.00000000001, -30
10423, 43, 10.8, 321, 139.5, 10.0, 18.0, 6.0, 121, 46132.0, -19
10482, 52, 19.6, 321, 145.2, 19.0, 37.0, 9.0, 121, 46253.0, 0
10539, 47, 11.0, 322, 146.7, 14.0, 51.00000000000001, -5.0, 122, 46375.0, 1
