time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 9, -28.8, 855, 982.5000000000001, -24.0, -24.0, -24.0, 655, 655.0, 655.0
58, 9, -19.2, 853, 783.0, -24.0, -48.00000000000001, 0.0, 653, 1308.0, -2
115, 12, -18.0, 856, 788.0999999999999, -21.0, -69.0, 3.0, 656, 1964.0, 3
171, 19, -13.2, 855, 785.7, -14.0, -83.00000000000001, 7.0, 655, 2619.0, -1
229, 25, -10.9, 849, 777.0, -8.0, -91.0, 6.0, 649, 3268.0, -6
286, 38, 0.9000000000000004, 849, 778.7999999999999, 5.0, -86.0, 13.0, 649, 3917.0, 0
339, 54, 14.1, 841, 766.7999999999999, 21.0, -65.0, 16.0, 641, 4558.0, -8
393, 58, 13.0, 823, 742.2000000000001, 25.0, -40.0, 4.0, 623, 5181.000000000001, -18
446, 59, 14.7, 819, 741.5999999999999, 26.0, -14.0, 1.0, 619, 5800.000000000001, -4
500, 57, 14.4, 792, 702.3, 24.0, 10.0, -2.0, 592, 6392.0, -27
555, 51, 10.6, 804, 728.4, 18.0, 28.0, -6.0, 604, 6996.000000000001, 12
615, 46, 9.4, 788, 700.8000000000001, 13.0, 41.00000000000001, -5.0, 588, 7584.000000000001, -16
665, 42, 8.399999999999999, 772, 681.6000000000001, 9.0, 50.0, -4.0, 572, 8156.000000000001, -16
716, 40, 8.9, 758, 665.4, 7.0, 57.0, -2.0, 558, 8714.0, -14
769, 31, -0.2000000000000002, 764, 678.6, -2.0, 55.0, -9.0, 564, 9278.0, 6
825, 21, -7.899999999999999, 764, 676.8, -12.0, 43.0, -10.0, 564, 9842.000000000001, 0
879, 12, -14.9, 764, 676.8, -21.0, 22.0, -9.0, 564, 10406.0, 0
936, 11, -13.7, 764, 676.8, -22.0, 0.0, -1.0, 564, 10970.0, 0
990, 14, -11.8, 764, 676.8, -19.0, -19.0, 3.0, 564, 11534.0, 0
1047, 23, -4.4, 764, 676.8, -10.0, -29.0, 9.0, 564, 12098.0, 0
1097, 33, 2.1, 714, 601.8, 0.0, -29.0, 10.0, 514, 12612.0, -50
1156, 46, 12.7, 714, 616.7999999999999, 13.0, -16.0, 13.0, 514, 13126.0, 0
1210, 51, 13.5, 680, 565.7999999999999, 18.0, 2.0, 5.0, 480, 13606.0, -34
1265, 45, 5.6, 706, 614.9999999999999, 12.0, 14.0, -6.0, 506, 14112.0, 26
1319, 34, -3.4, 689, 581.6999999999999, 1.0, 15.0, -11.0, 489, 14601.0, -17
1376, 26, -7.4, 681, 574.7999999999999, -7.0, 8.0, -8.0, 481, 15082.0, -8
1434, 24, -6.499999999999999, 681, 577.1999999999999, -9.0, -1.0, -2.0, 481, 15563.0, 0
1485, 28, -1.6, 654, 536.6999999999999, -5.0, -6.0, 4.0, 454, 16017.0, -27
1540, 37, 6.699999999999999, 649, 537.2999999999999, 4.0, -2.0, 9.0, 449, 16466.0, -5
1596, 43, 9.800000000000001, 654, 546.3, 10.0, 8.0, 6.0, 454, 16920.0, 5
1649, 50, 16.2, 654, 544.8, 17.0, 25.0, 7.0, 454, 17374.0, 0
1705, 50, 14.4, 654, 544.8, 17.0, 42.0, 0.0, 454, 17828.0, 0
1764, 35, -1.899999999999999, 599, 462.2999999999999, 2.0, 44.0, -15.0, 399, 18227.0, -55
1823, 20, -12.2, 609, 493.8, -13.0, 31.0, -15.0, 409, 18636.0, 10
1877, 12, -15.6, 644, 543.3, -21.0, 10.0, -8.0, 444, 19080.0, 35
1932, 13, -12.5, 626, 505.8, -20.0, -10.0, 1.0, 426, 19506.0, -18
1987, 22, -4.199999999999999, 616, 496.2, -11.0, -21.0, 9.0, 416, 19922.0, -10
2041, 28, -2.6, 597, 470.7, -5.0, -26.0, 6.0, 397, 20319.0, -19
2098, 38, 5.9, 578, 447.9, 5.0, -21.0, 10.0, 378, 20697.0, -19
