time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 27, -7.199999999999999, 893, 1039.5, -6.0, -6.0, -6.0, 693, 693.0, 693.0
54, 27, -4.8, 893, 831.6000000000001, -6.0, -12.0, 0.0, 693, 1386.0, 0
108, 27, -5.399999999999999, 894, 833.1, -6.0, -18.0, 0.0, 694, 2080.0, 1
159, 28, -4.800000000000001, 895, 834.3, -5.0, -23.0, 1.0, 695, 2775.0, 1
211, 32, -1.0, 893, 831.0, -1.0, -24.0, 4.0, 693, 3468.0, -2
261, 36, 1.7, 895, 834.6, 3.0, -21.0, 4.0, 695, 4163.0, 2
319, 34, -2.4, 893, 831.0, 1.0, -20.0, -2.0, 693, 4856.000000000001, -2
372, 31, -4.9, 878, 809.1000000000001, -2.0, -22.0, -3.0, 678, 5534.000000000001, -15
427, 28, -7.2, 873, 806.1, -5.0, -27.0, -3.0, 673, 6207.000000000001, -5
480, 25, -9.800000000000001, 831, 744.5999999999999, -8.0, -35.0, -3.0, 631, 6838.0, -42
531, 27, -6.7, 861, 802.2, -6.0, -41.00000000000001, 2.0, 661, 7499.0, 30
581, 30, -4.7, 825, 739.2, -3.0, -44.0, 3.0, 625, 8124.000000000001, -36
640, 39, 4.299999999999999, 842, 775.5, 6.0, -38.0, 9.0, 642, 8766.0, 17
691, 41, 2.8, 839, 765.9, 8.0, -30.0, 2.0, 639, 9404.999999999999, -3
748, 41, 2.6, 831, 754.8, 8.0, -22.0, 0.0, 631, 10036.0, -8
801, 40, 2.2, 819, 739.1999999999999, 7.0, -15.0, -1.0, 619, 10655.0, -12
859, 42, 5.799999999999999, 779, 682.7999999999999, 9.0, -6.0, 2.0, 579, 11234.0, -40
914, 41, 4.5, 774, 687.2999999999999, 8.0, 2.0, -1.0, 574, 11808.0, -5
971, 34, -2.6, 754, 658.8, 1.0, 3.0, -7.0, 554, 12362.0, -20
1022, 31, -2.6, 784, 709.8, -2.0, 1.0, -3.0, 584, 12946.0, 30
1078, 29, -3.7, 780, 694.8, -4.0, -3.0, -2.0, 580, 13526.0, -4
1129, 32, 0.5, 770, 681.0, -1.0, -4.0, 3.0, 570, 14096.0, -10
1180, 32, -1.1, 758, 666.0, -1.0, -5.0, 0.0, 558, 14654.0, -12
