time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 33, 0.0, 902, 1053.0, 0.0, 0.0, 0.0, 702, 702.0, 702.0
59, 32, -1.2, 902, 842.3999999999999, -1.0, -1.0, -1.0, 702, 1404.0, 0
114, 33, 0.4, 902, 842.3999999999999, 0.0, -1.0, 1.0, 702, 2106.0, 0
167, 33, -0.1, 899, 837.9, 0.0, -1.0, 0.0, 699, 2805.0, -3
219, 34, 1.1, 899, 838.8, 1.0, 0.0, 1.0, 699, 3504.0, 0
273, 31, -2.9, 901, 841.7999999999999, -2.0, -2.0, -3.0, 701, 4205.000000000001, 2
324, 32, -0.4, 887, 820.2, -1.0, -3.0, 1.0, 687, 4892.0, -14
380, 37, 5.0, 873, 803.4000000000001, 4.0, 1.0, 5.0, 673, 5565.0, -14
438, 41, 7.7, 869, 801.6, 8.0, 9.0, 4.0, 669, 6234.000000000001, -4
491, 32, -4.3, 849, 772.8, -1.0, 8.0, -9.0, 649, 6883.0, -20
544, 24, -9.5, 847, 775.8, -9.0, -1.0, -8.0, 647, 7530.0, -2
602, 24, -6.399999999999999, 839, 764.4, -9.0, -10.0, 0.0, 639, 8169.0, -8
657, 30, -0.1, 827, 748.8, -3.0, -13.0, 6.0, 627, 8796.000000000001, -12
712, 42, 11.0, 825, 749.4, 9.0, -4.0, 12.0, 625, 9421.000000000001, -2
770, 41, 4.7, 818, 739.5, 8.0, 4.0, -1.0, 618, 10039.0, -7
830, 36, 0.0, 804, 720.6, 3.0, 7.0, -5.0, 604, 10643.0, -14
884, 30, -4.4, 802, 721.8, -3.0, 4.0, -6.0, 602, 11245.0, -2
939, 32, 0.7000000000000001, 794, 710.4, -1.0, 3.0, 2.0, 594, 11839.0, -8
993, 34, 2.0, 786, 700.8, 1.0, 4.0, 2.0, 586, 12425.0, -8
1050, 31, -2.5, 779, 692.7, -2.0, 2.0, -3.0, 579, 13004.0, -7
1109, 25, -8.4, 772, 684.3, -8.0, -6.0, -6.0, 572, 13576.0, -7
1164, 26, -5.0, 750, 653.4, -7.0, -13.0, 1.0, 550, 14126.0, -22
1219, 35, 4.6, 750, 660.0000000000001, 2.0, -11.0, 9.0, 550, 14676.0, 0
1276, 40, 6.300000000000001, 750, 660.0000000000001, 7.0, -4.0, 5.0, 550, 15226.0, 0
1329, 40, 4.5, 750, 660.0000000000001, 7.0, 3.0, 0.0, 550, 15776.0, 0
1390, 31, -5.6, 740, 645.0, -2.0, 1.0, -9.0, 540, 16316.0, -10
1445, 29, -3.7, 721, 619.4999999999999, -4.0, -3.0, -2.0, 521, 16837.0, -19
1502, 36, 5.3, 720, 623.7000000000001, 3.0, 0.0, 7.0, 520, 17357.0, -1
1560, 32, -2.7, 713, 613.5, -1.0, -1.0, -4.0, 513, 17870.0, -7
1619, 28, -5.6, 697, 591.6, -5.0, -6.0, -4.0, 497, 18367.0, -16
1677, 31, -0.5, 685, 578.4, -2.0, -8.0, 3.0, 485, 18852.0, -12
1734, 35, 2.6, 679, 573.0, 2.0, -6.0, 4.0, 479, 19331.0, -6
1789, 38, 4.4, 662, 549.2999999999999, 5.0, -1.0, 3.0, 462, 19793.0, -17
1848, 35, -0.2, 661, 552.9, 2.0, 1.0, -3.0, 461, 20254.0, -1
1902, 26, -9.300000000000001, 644, 527.6999999999999, -7.0, -6.0, -9.0, 444, 20698.0, -17
1959, 27, -4.3, 635, 519.3, -6.0, -12.0, 1.0, 435, 21133.0, -9
2014, 37, 6.6, 617, 495.0, 4.0, -8.0, 10.0, 417, 21550.0, -18
2069, 38, 3.2, 609, 488.3999999999999, 5.0, -3.0, 1.0, 409, 21959.0, -8
2128, 30, -6.4, 603, 481.8, -3.0, -6.0, -8.0, 403, 22362.0, -6
2179, 28, -5.1, 590, 464.1, -5.0, -11.0, -2.0, 390, 22752.0, -13
2229, 32, 0.1999999999999997, 588, 464.9999999999999, -1.0, -12.0, 4.0, 388, 23140.0, -2
2281, 39, 6.5, 582, 456.6, 6.0, -6.0, 7.0, 382, 23522.0, -6
2333, 44, 9.6, 567, 435.9, 11.0, 5.0, 5.0, 367, 23889.0, -15
2385, 41, 4.6, 551, 416.4, 8.0, 13.0, -3.0, 351, 24240.0, -16
2436, 31, -5.1, 553, 424.2, -2.0, 11.0, -10.0, 353, 24593.0, 2
2490, 28, -3.9, 542, 407.1, -5.0, 6.0, -3.0, 342, 24935.0, -11
2541, 32, 1.9, 537, 402.9, -1.0, 5.0, 4.0, 337, 25272.0, -5
2600, 34, 2.2, 527, 389.4, 1.0, 6.0, 2.0, 327, 25599.0, -10
2652, 25, -9.5, 510, 366.9, -8.0, -2.0, -9.0, 310, 25909.0, -17
2709, 21, -10.6, 506, 366.0, -12.0, -14.0, -4.0, 306, 26215.0, -4
2769, 28, -1.4, 499, 356.7, -5.0, -19.0, 7.0, 299, 26514.0, -7
2826, 42, 11.4, 487, 340.7999999999999, 9.0, -10.0, 14.0, 287, 26801.0, -12
2881, 46, 10.1, 483, 338.4, 13.0, 3.0, 4.0, 283, 27084.0, -4
2931, 42, 4.6, 490, 350.1, 9.0, 12.0, -4.0, 290, 27374.0, 7
2989, 30, -6.899999999999999, 473, 322.5, -3.0, 9.0, -12.0, 273, 27647.0, -17
3047, 22, -10.8, 454, 299.1, -11.0, -2.0, -8.0, 254, 27901.0, -19
3101, 26, -3.100000000000001, 446, 292.8, -7.0, -9.0, 4.0, 246, 28147.0, -8
