time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 47, 16.8, 895, 1042.5, 14.0, 14.0, 14.0, 695, 695.0, 695.0
50, 47, 11.2, 891, 827.9999999999999, 14.0, 28.0, 0.0, 691, 1386.0, -4
101, 46, 11.4, 891, 829.2, 13.0, 41.00000000000001, -1.0, 691, 2077.0, 0
154, 44, 10.8, 899, 841.1999999999999, 11.0, 52.0, -2.0, 699, 2776.0, 8
210, 43, 11.7, 893, 829.8, 10.0, 62.0, -1.0, 693, 3469.0, -6
261, 35, 3.600000000000001, 891, 828.6, 2.0, 64.0, -8.0, 691, 4160.0, -2
318, 29, 0.6000000000000001, 891, 829.2, -4.0, 60.0, -6.0, 691, 4851.0, 0
374, 25, -1.6, 873, 802.2, -8.0, 52.0, -4.0, 673, 5524.000000000001, -18
431, 22, -3.999999999999999, 861, 789.5999999999999, -11.0, 41.00000000000001, -3.0, 661, 6185.0, -12
482, 19, -7.2, 879, 820.2, -14.0, 27.0, -3.0, 679, 6864.000000000001, 18
540, 19, -7.100000000000001, 853, 775.8000000000001, -14.0, 13.0, 0.0, 653, 7517.0, -26
601, 16, -12.1, 841, 765.5999999999999, -17.0, -4.0, -3.0, 641, 8157.999999999999, -12
652, 17, -11.1, 819, 736.1999999999999, -16.0, -20.0, 1.0, 619, 8776.999999999999, -22
703, 20, -9.6, 804, 720.2999999999999, -13.0, -33.0, 3.0, 604, 9381.0, -15
754, 31, 0.7999999999999998, 802, 721.8, -2.0, -35.0, 11.0, 602, 9983.000000000001, -2
804, 39, 4.699999999999999, 802, 722.4, 6.0, -29.0, 8.0, 602, 10585.0, 0
861, 57, 22.9, 762, 662.4, 24.0, -5.0, 18.0, 562, 11147.0, -40
913, 54, 12.7, 788, 713.4, 21.0, 16.0, -3.0, 588, 11735.0, 26
967, 49, 10.3, 792, 711.6000000000001, 16.0, 32.0, -5.0, 592, 12327.0, 4
1025, 39, 2.4, 796, 716.4, 6.0, 38.0, -10.0, 596, 12923.0, 4
1076, 29, -4.0, 770, 676.2, -4.0, 34.0, -10.0, 570, 13493.0, -26
1135, 20, -10.2, 762, 672.0, -13.0, 21.0, -9.0, 562, 14055.0, -8
1191, 18, -9.4, 762, 674.4, -15.0, 6.0, -2.0, 562, 14617.0, 0
1247, 22, -5.1, 762, 674.4, -11.0, -5.0, 4.0, 562, 15179.0, 0
1300, 30, 1.4, 762, 674.4, -3.0, -8.0, 8.0, 562, 15741.0, 0
1354, 46, 16.3, 721, 612.9, 13.0, 5.0, 16.0, 521, 16262.0, -41
1404, 53, 18.0, 713, 613.2000000000001, 20.0, 25.0, 7.0, 513, 16775.0, -8
1454, 51, 14.1, 705, 603.6, 18.0, 43.0, -2.0, 505, 17280.0, -8
1504, 39, 2.5, 689, 582.0, 6.0, 49.0, -12.0, 489, 17769.0, -16
1560, 23, -10.1, 704, 609.3, -10.0, 39.0, -16.0, 504, 18273.0, 15
1611, 15, -12.7, 681, 570.2999999999999, -18.0, 21.0, -8.0, 481, 18754.0, -23
1667, 11, -15.3, 693, 595.2000000000001, -22.0, -1.0, -4.0, 493, 19247.0, 12
