time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
3, 24, -10.8, 893, 1039.5, -9.0, -9.0, -9.0, 693, 693.0, 693.0
57, 24, -7.199999999999999, 893, 831.6000000000001, -9.0, -18.0, 0.0, 693, 1386.0, 0
115, 24, -8.1, 893, 831.6000000000001, -9.0, -27.0, 0.0, 693, 2079.0, 0
169, 27, -5.4, 903, 846.6000000000001, -6.0, -33.0, 3.0, 703, 2782.0, 10
220, 32, -1.5, 895, 831.6000000000001, -1.0, -34.0, 5.0, 695, 3477.0, -8
274, 37, 1.9, 895, 834.0, 4.0, -30.0, 5.0, 695, 4172.0, 0
324, 42, 5.799999999999999, 816, 715.4999999999999, 9.0, -21.0, 5.0, 616, 4788.0, -79
377, 46, 9.0, 871, 821.6999999999999, 13.0, -8.0, 4.0, 671, 5459.000000000001, 55
431, 45, 7.1, 864, 794.6999999999999, 12.0, 4.0, -1.0, 664, 6123.000000000001, -7
487, 38, 0.3999999999999999, 863, 795.3000000000001, 5.0, 9.0, -7.0, 663, 6786.0, -1
541, 35, 0.7999999999999998, 853, 780.6, 2.0, 11.0, -3.0, 653, 7439.0, -10
596, 28, -5.9, 842, 767.1, -5.0, 6.0, -7.0, 642, 8081.000000000001, -11
656, 23, -8.9, 826, 746.4, -10.0, -4.0, -5.0, 626, 8707.000000000001, -16
710, 27, -2.6, 817, 737.7, -6.0, -10.0, 4.0, 617, 9324.0, -9
765, 37, 6.8, 804, 720.9, 4.0, -6.0, 10.0, 604, 9928.000000000001, -13
820, 50, 17.8, 802, 721.8, 17.0, 11.0, 13.0, 602, 10530.0, -2
876, 52, 15.4, 757, 654.8999999999999, 19.0, 30.0, 2.0, 557, 11087.0, -45
930, 41, 3.1, 796, 726.9, 8.0, 38.0, -11.0, 596, 11683.0, 39
985, 25, -9.800000000000001, 782, 694.1999999999999, -8.0, 30.0, -16.0, 582, 12265.0, -14
1041, 18, -11.0, 772, 683.4, -15.0, 15.0, -7.0, 572, 12837.0, -10
1097, 16, -11.4, 772, 686.4, -17.0, -2.0, -2.0, 572, 13409.0, 0
1151, 19, -8.5, 764, 674.4, -14.0, -16.0, 3.0, 564, 13973.0, -8
1206, 24, -5.399999999999999, 754, 661.7999999999999, -9.0, -25.0, 5.0, 554, 14527.0, -10
1265, 37, 6.8, 754, 664.8, 4.0, -21.0, 13.0, 554, 15081.0, 0
1325, 45, 10.3, 754, 664.8, 12.0, -9.0, 8.0, 554, 15635.0, 0
1380, 55, 19.5, 722, 616.7999999999999, 22.0, 13.0, 10.0, 522, 16157.0, -32
1434, 52, 13.1, 698, 590.4, 19.0, 32.0, -3.0, 498, 16655.0, -24
1488, 35, -3.899999999999999, 692, 588.6, 2.0, 34.0, -17.0, 492, 17147.0, -6
1543, 24, -8.399999999999999, 693, 591.9, -9.0, 25.0, -11.0, 493, 17640.0, 1
1596, 17, -12.2, 685, 579.6, -16.0, 9.0, -7.0, 485, 18125.0, -8
1654, 17, -10.3, 672, 562.5, -16.0, -7.0, 0.0, 472, 18597.0, -13
1715, 23, -4.7, 658, 545.4, -10.0, -17.0, 6.0, 458, 19055.0, -14
1766, 30, -0.2999999999999998, 662, 555.6, -3.0, -20.0, 7.0, 462, 19517.0, 4
1823, 46, 15.1, 649, 534.9, 13.0, -7.0, 16.0, 449, 19966.0, -13
1877, 50, 13.2, 649, 538.8, 17.0, 10.0, 4.0, 449, 20415.0, 0
1934, 50, 12.9, 649, 538.8, 17.0, 27.0, 0.0, 449, 20864.0, 0
1987, 42, 5.0, 617, 490.7999999999999, 9.0, 36.0, -8.0, 417, 21281.0, -32
