time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 14, -22.8, 853, 979.5, -19.0, -19.0, -19.0, 653, 653.0, 653.0
56, 14, -15.2, 849, 777.5999999999999, -19.0, -38.0, 0.0, 649, 1302.0, -4
114, 14, -17.1, 857, 790.7999999999999, -19.0, -57.0, 0.0, 657, 1959.0, 8
164, 18, -14.2, 861, 794.4, -15.0, -72.0, 4.0, 661, 2620.0, 4
215, 26, -8.100000000000001, 853, 781.2, -7.0, -79.0, 8.0, 653, 3273.000000000001, -8
271, 34, -3.200000000000001, 839, 762.5999999999999, 1.0, -78.00000000000001, 8.0, 639, 3912.0, -14
326, 41, 1.3, 843, 772.8000000000001, 8.0, -70.0, 7.0, 643, 4555.000000000001, 4
378, 43, 1.0, 843, 771.6, 10.0, -60.0, 2.0, 643, 5198.0, 0
435, 43, 1.0, 810, 722.1, 10.0, -50.0, 0.0, 610, 5808.0, -33
494, 45, 4.399999999999999, 796, 710.9999999999999, 12.0, -38.0, 2.0, 596, 6404.000000000001, -14
551, 52, 13.0, 796, 715.1999999999999, 19.0, -19.0, 7.0, 596, 7000.0, 0
606, 57, 17.4, 792, 709.2, 24.0, 5.0, 5.0, 592, 7592.000000000001, -4
657, 51, 10.1, 778, 689.4, 18.0, 23.0, -6.0, 578, 8170.0, -14
708, 36, -3.1, 774, 687.5999999999999, 3.0, 26.0, -15.0, 574, 8744.0, -4
764, 23, -10.9, 762, 670.7999999999999, -10.0, 16.0, -13.0, 562, 9306.000000000001, -12
822, 19, -10.2, 762, 674.4, -14.0, 2.0, -4.0, 562, 9868.000000000002, 0
876, 20, -8.4, 762, 674.4, -13.0, -11.0, 1.0, 562, 10430.0, 0
929, 27, -1.8, 762, 674.4, -6.0, -17.0, 7.0, 562, 10992.0, 0
988, 33, 1.3, 762, 674.4, 0.0, -17.0, 6.0, 562, 11554.0, 0
1045, 39, 5.5, 762, 674.4, 6.0, -11.0, 6.0, 562, 12116.0, 0
1100, 44, 9.1, 762, 674.4, 11.0, 0.0, 5.0, 562, 12678.0, 0
1155, 36, -1.9, 742, 644.4, 3.0, 3.0, -8.0, 542, 13220.0, -20
1216, 28, -7.2, 742, 650.4, -5.0, -2.0, -8.0, 542, 13762.0, 0
1276, 24, -8.5, 714, 608.4, -9.0, -11.0, -4.0, 514, 14276.0, -28
1329, 26, -5.0, 693, 585.3000000000001, -7.0, -18.0, 2.0, 493, 14769.0, -21
