time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 44, 13.2, 886, 1029.0, 11.0, 11.0, 11.0, 686, 686.0, 686.0
54, 44, 8.800000000000001, 886, 823.1999999999999, 11.0, 22.0, 0.0, 686, 1372.0, 0
106, 44, 9.9, 886, 823.1999999999999, 11.0, 33.0, 0.0, 686, 2058.0, 0
162, 44, 11.0, 893, 833.7, 11.0, 44.0, 0.0, 693, 2751.0, 7
219, 48, 16.9, 902, 845.1000000000001, 15.0, 59.0, 4.0, 702, 3453.0, 9
273, 44, 11.6, 885, 816.9, 11.0, 70.0, -4.0, 685, 4138.000000000001, -17
330, 35, 3.9, 871, 801.0, 2.0, 72.0, -9.0, 671, 4809.000000000001, -14
388, 30, 2.600000000000001, 871, 805.2, -3.0, 69.0, -5.0, 671, 5480.0, 0
442, 19, -8.4, 871, 805.2, -14.0, 55.0, -11.0, 671, 6151.0, 0
500, 13, -11.5, 853, 778.2000000000001, -20.0, 35.0, -6.0, 653, 6804.000000000001, -18
550, 9, -15.3, 849, 777.5999999999999, -24.0, 11.0, -4.0, 649, 7453.0, -4
608, 9, -15.7, 848, 777.3000000000001, -24.0, -13.0, 0.0, 648, 8101.000000000001, -1
660, 15, -10.9, 843, 770.1000000000001, -18.0, -31.0, 6.0, 643, 8744.0, -5
714, 26, -2.5, 843, 771.6, -7.0, -38.0, 11.0, 643, 9387.0, 0
770, 36, 3.3, 819, 735.5999999999999, 3.0, -35.0, 10.0, 619, 10006.0, -24
828, 48, 13.0, 804, 720.2999999999999, 15.0, -20.0, 12.0, 604, 10610.0, -15
883, 54, 15.7, 639, 477.3, 21.0, 1.0, 6.0, 439, 11049.0, -165
938, 51, 11.2, 794, 759.3, 18.0, 19.0, -3.0, 594, 11643.0, 155
994, 38, -1.1, 433, 171.3, 5.0, 24.0, -13.0, 233, 11876.0, -361
1049, 29, -4.9, 798, 827.1000000000001, -4.0, 20.0, -9.0, 598, 12474.0, 365
1108, 19, -12.8, 756, 654.5999999999999, -14.0, 6.0, -10.0, 556, 13030.0, -42
1159, 19, -9.200000000000001, 756, 667.2, -14.0, -8.0, 0.0, 556, 13586.0, 0
1213, 30, 2.6, 756, 667.2, -3.0, -11.0, 11.0, 556, 14142.0, 0
1268, 36, 4.0, 764, 679.2, 3.0, -8.0, 6.0, 564, 14706.0, 8
1333, 48, 15.7, 764, 676.8, 15.0, 7.0, 12.0, 564, 15270.0, 0
1388, 48, 11.2, 814, 751.8, 15.0, 22.0, 0.0, 614, 15884.0, 50
1448, 45, 9.1, 814, 736.7999999999999, 12.0, 34.0, -3.0, 614, 16498.0, 0
1508, 33, -2.6, 713, 585.3000000000001, 0.0, 34.0, -12.0, 513, 17011.0, -101
1560, 21, -11.0, 697, 591.6, -12.0, 22.0, -12.0, 497, 17508.0, -16
1617, 14, -14.6, 718, 627.9, -19.0, 3.0, -7.0, 518, 18026.0, 21
1671, 16, -10.6, 689, 578.0999999999999, -17.0, -14.0, 2.0, 489, 18515.0, -29
1728, 25, -2.5, 661, 544.8, -8.0, -22.0, 9.0, 461, 18976.0, -28
1782, 37, 6.6, 668, 563.7, 4.0, -18.0, 12.0, 468, 19444.0, 7
1841, 48, 14.2, 661, 551.0999999999999, 15.0, -3.0, 11.0, 461, 19905.0, -7
1898, 47, 9.0, 651, 538.2, 14.0, 11.0, -1.0, 451, 20356.0, -10
1951, 45, 8.5, 340, 74.70000000000001, 12.0, 23.0, -2.0, 140, 20496.0, -311
2011, 37, 1.1, 654, 639.0000000000001, 4.0, 27.0, -8.0, 454, 20950.0, 314
2070, 25, -8.899999999999999, 614, 484.8, -8.0, 19.0, -12.0, 414, 21364.0, -40
2124, 20, -9.699999999999999, 605, 483.3, -13.0, 6.0, -5.0, 405, 21769.0, -9
2179, 21, -7.299999999999999, 599, 477.0, -12.0, -6.0, 1.0, 399, 22168.0, -6
2240, 31, 3.0, 590, 465.3, -2.0, -8.0, 10.0, 390, 22558.0, -9
2293, 39, 7.399999999999999, 705, 640.5, 6.0, -2.0, 8.0, 505, 23063.0, 115
2348, 45, 11.2, 687, 579.0, 12.0, 10.0, 6.0, 487, 23550.0, -18
2408, 45, 9.399999999999999, 693, 593.4, 12.0, 22.0, 0.0, 493, 24043.0, 6
2462, 38, 2.2, 586, 431.1, 5.0, 27.0, -7.0, 386, 24429.0, -107
2512, 29, -4.6, 554, 415.2, -4.0, 23.0, -9.0, 354, 24783.0, -32
2568, 25, -5.3, 538, 400.8, -8.0, 15.0, -4.0, 338, 25121.0, -16
2624, 19, -11.3, 532, 396.6, -14.0, 1.0, -6.0, 332, 25453.0, -6
2679, 19, -9.700000000000001, 509, 363.9, -14.0, -13.0, 0.0, 309, 25762.0, -23
2730, 26, -2.7, 492, 345.2999999999999, -7.0, -20.0, 7.0, 292, 26054.0, -17
2784, 34, 2.7, 488, 344.4, 1.0, -19.0, 8.0, 288, 26342.0, -4
2840, 47, 14.4, 475, 326.1, 14.0, -5.0, 13.0, 275, 26617.0, -13
2895, 48, 10.5, 473, 327.0, 15.0, 10.0, 1.0, 273, 26890.0, -2
2949, 45, 7.899999999999999, 479, 336.6, 12.0, 22.0, -3.0, 279, 27169.0, 6
3007, 34, -2.6, 420, 246.3, 1.0, 23.0, -11.0, 220, 27389.0, -59
3060, 30, -1.8, 498, 381.0, -3.0, 20.0, -4.0, 298, 27687.0, 78
3114, 26, -4.9, 510, 375.6, -7.0, 13.0, -4.0, 310, 27997.0, 12
3170, 24, -5.999999999999999, 454, 288.0, -9.0, 4.0, -2.0, 254, 28251.0, -56
3229, 26, -3.5, 559, 462.3, -7.0, -3.0, 2.0, 359, 28610.0, 105
3283, 31, 0.8, 559, 430.8, -2.0, -5.0, 5.0, 359, 28969.0, 0
3338, 33, 0.5, 559, 430.8, 0.0, -5.0, 2.0, 359, 29328.0, 0
3398, 40, 7.9, 393, 181.8, 7.0, 2.0, 7.0, 193, 29521.0, -166
3459, 39, 3.899999999999999, 389, 225.6, 6.0, 8.0, -1.0, 189, 29710.0, -4
3518, 37, 2.6, 380, 213.3, 4.0, 12.0, -2.0, 180, 29890.0, -9
3573, 38, 5.2, 366, 195.0, 5.0, 17.0, 1.0, 166, 30056.0, -14
3628, 45, 13.6, 365, 197.7, 12.0, 29.0, 7.0, 165, 30221.0, -1
3682, 48, 14.9, 364, 196.5, 15.0, 44.0, 3.0, 164, 30385.0, -1
3738, 26, -11.5, 361, 192.3, -7.0, 37.0, -22.0, 161, 30546.0, -3
3791, 17, -12.0, 362, 194.7, -16.0, 21.0, -9.0, 162, 30708.0, 1
3848, 13, -13.9, 355, 183.9, -20.0, 1.0, -4.0, 155, 30863.0, -7
3902, 26, 1.699999999999999, 364, 199.5, -7.0, -6.0, 13.0, 164, 31027.0, 9
3957, 31, 0.5, 372, 208.8, -2.0, -8.0, 5.0, 172, 31199.0, 8
4012, 37, 5.0, 364, 194.4, 4.0, -4.0, 6.0, 164, 31363.0, -8
4068, 35, 0.0, 375, 213.3, 2.0, -2.0, -2.0, 175, 31538.0, 11
4122, 35, 1.2, 376, 211.5, 2.0, 0.0, 0.0, 176, 31714.0, 1
4172, 33, -1.0, 382, 220.2, 0.0, 0.0, -2.0, 182, 31896.0, 6
4229, 31, -2.4, 353, 174.9, -2.0, -2.0, -2.0, 153, 32049.0, -29
4280, 31, -1.6, 364, 200.1, -2.0, -4.0, 0.0, 164, 32213.0, 11
4331, 36, 4.199999999999999, 347, 171.3, 3.0, -1.0, 5.0, 147, 32360.0, -17
4382, 37, 3.2, 340, 165.9, 4.0, 3.0, 1.0, 140, 32500.0, -7
4433, 37, 3.1, 347, 178.5, 4.0, 7.0, 0.0, 147, 32647.0, 7
4485, 35, 1.1, 348, 177.9, 2.0, 9.0, -2.0, 148, 32795.0, 1
4539, 31, -2.5, 355, 188.1, -2.0, 7.0, -4.0, 155, 32950.0, 7
4597, 28, -4.3, 357, 189.0, -5.0, 2.0, -3.0, 157, 33107.0, 2
4649, 27, -4.5, 340, 162.9, -6.0, -4.0, -1.0, 140, 33247.0, -17
