time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 26, -8.4, 877, 1015.5, -7.0, -7.0, -7.0, 677, 677.0, 677.0
58, 26, -5.600000000000001, 877, 812.4000000000001, -7.0, -14.0, 0.0, 677, 1354.0, 0
118, 26, -6.300000000000001, 872, 804.8999999999999, -7.0, -21.0, 0.0, 672, 2026.0, -5
175, 27, -5.8, 873, 807.9000000000001, -6.0, -27.0, 1.0, 673, 2699.0, 1
228, 30, -3.3, 885, 825.6, -3.0, -30.0, 3.0, 685, 3384.0, 12
283, 36, 2.1, 886, 823.4999999999999, 3.0, -27.0, 6.0, 686, 4070.0, 1
339, 38, 1.8, 878, 811.2, 5.0, -22.0, 2.0, 678, 4748.0, -8
390, 37, 0.1, 863, 791.1, 4.0, -18.0, -1.0, 663, 5411.0, -15
445, 30, -7.4, 855, 783.6, -3.0, -21.0, -7.0, 655, 6066.000000000001, -8
498, 24, -11.4, 822, 736.5, -9.0, -30.0, -6.0, 622, 6688.0, -33
552, 26, -6.9, 842, 776.4, -7.0, -37.0, 2.0, 642, 7330.0, 20
603, 35, 2.2, 834, 758.4, 2.0, -35.0, 9.0, 634, 7964.0, -8
657, 39, 2.699999999999999, 823, 744.3000000000001, 6.0, -29.0, 4.0, 623, 8587.000000000002, -11
710, 44, 7.3, 788, 695.1000000000001, 11.0, -18.0, 5.0, 588, 9175.000000000001, -35
761, 51, 14.3, 792, 711.6000000000001, 18.0, 0.0, 7.0, 592, 9767.000000000001, 4
819, 53, 15.0, 765, 669.9, 20.0, 20.0, 2.0, 565, 10332.0, -27
874, 42, 2.800000000000001, 765, 678.0, 9.0, 29.0, -11.0, 565, 10897.0, 0
930, 28, -7.6, 765, 678.0, -5.0, 24.0, -14.0, 565, 11462.0, 0
986, 15, -16.7, 765, 678.0, -18.0, 6.0, -13.0, 565, 12027.0, 0
1042, 15, -12.0, 765, 678.0, -18.0, -12.0, 0.0, 565, 12592.0, 0
1097, 19, -9.0, 765, 678.0, -14.0, -26.0, 4.0, 565, 13157.0, 0
1151, 35, 6.8, 765, 678.0, 2.0, -24.0, 16.0, 565, 13722.0, 0
1202, 49, 15.8, 765, 678.0, 16.0, -8.0, 14.0, 565, 14287.0, 0
1261, 53, 15.2, 726, 619.4999999999999, 20.0, 12.0, 4.0, 526, 14813.0, -39
1315, 52, 14.0, 726, 631.1999999999999, 19.0, 31.0, -1.0, 526, 15339.0, 0
1372, 41, 3.199999999999999, 726, 631.1999999999999, 8.0, 39.0, -11.0, 526, 15865.0, 0
1427, 25, -9.699999999999999, 672, 550.2, -8.0, 31.0, -16.0, 472, 16337.0, -54
1481, 13, -16.9, 672, 566.4, -20.0, 11.0, -12.0, 472, 16809.0, 0
1535, 15, -10.5, 662, 551.4, -18.0, -7.0, 2.0, 462, 17271.0, -10
1597, 18, -9.699999999999999, 654, 542.3999999999999, -15.0, -22.0, 3.0, 454, 17725.0, -8
1653, 31, 2.899999999999999, 654, 544.8, -2.0, -24.0, 13.0, 454, 18179.0, 0
1709, 41, 8.199999999999999, 672, 571.8, 8.0, -16.0, 10.0, 472, 18651.0, 18
1765, 51, 16.0, 672, 566.4, 18.0, 2.0, 10.0, 472, 19123.0, 0
1819, 54, 16.4, 672, 566.4, 21.0, 23.0, 3.0, 472, 19595.0, 0
1875, 48, 9.800000000000001, 714, 629.4, 15.0, 38.0, -6.0, 514, 20109.0, 42
