time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 40, 8.4, 902, 1053.0, 7.0, 7.0, 7.0, 702, 702.0, 702.0
58, 40, 5.600000000000001, 902, 842.3999999999999, 7.0, 14.0, 0.0, 702, 1404.0, 0
112, 40, 6.300000000000001, 902, 842.3999999999999, 7.0, 21.0, 0.0, 702, 2106.0, 0
168, 43, 10.6, 907, 849.9000000000001, 10.0, 31.0, 3.0, 707, 2813.0, 5
226, 51, 19.7, 899, 836.4000000000001, 18.0, 49.0, 8.0, 699, 3512.0, -8
277, 53, 19.9, 886, 819.3, 20.0, 69.0, 2.0, 686, 4198.0, -13
328, 51, 18.5, 893, 833.7, 18.0, 87.00000000000001, -2.0, 693, 4891.000000000001, 7
387, 40, 8.100000000000001, 863, 786.6000000000001, 7.0, 94.0, -11.0, 663, 5554.0, -30
438, 25, -3.7, 887, 831.6000000000001, -8.0, 86.0, -15.0, 687, 6241.000000000001, 24
494, 13, -11.4, 865, 791.4, -20.0, 66.00000000000001, -12.0, 665, 6906.000000000001, -22
547, 7, -14.6, 864, 796.5, -26.0, 40.0, -6.0, 664, 7570.0, -1
600, 9, -11.8, 826, 739.8, -24.0, 16.0, 2.0, 626, 8196.000000000002, -38
659, 19, -3.200000000000001, 835, 764.7, -14.0, 2.0, 10.0, 635, 8831.000000000001, 9
712, 21, -7.199999999999999, 842, 772.5000000000001, -12.0, -10.0, 2.0, 642, 9473.000000000001, 7
765, 24, -5.8, 833, 756.9, -9.0, -19.0, 3.0, 633, 10106.0, -9
819, 22, -10.6, 825, 747.6, -11.0, -30.0, -2.0, 625, 10731.0, -8
875, 28, -3.5, 804, 718.5, -5.0, -35.0, 6.0, 604, 11335.0, -21
929, 40, 7.4, 796, 712.8, 7.0, -28.0, 12.0, 596, 11931.0, -8
986, 38, -0.3000000000000003, 780, 691.2000000000001, 5.0, -23.0, -2.0, 580, 12511.0, -16
1046, 35, -2.4, 778, 693.0, 2.0, -21.0, -3.0, 578, 13089.0, -2
1098, 37, 1.7, 765, 674.1000000000001, 4.0, -17.0, 2.0, 565, 13654.0, -13
1153, 45, 10.7, 762, 673.5, 12.0, -5.0, 8.0, 562, 14216.0, -3
1207, 53, 17.5, 750, 656.4, 20.0, 15.0, 8.0, 550, 14766.0, -12
1261, 54, 16.7, 750, 660.0000000000001, 21.0, 36.0, 1.0, 550, 15316.0, 0
1316, 40, 1.5, 750, 660.0000000000001, 7.0, 43.0, -14.0, 550, 15866.0, 0
1370, 23, -11.2, 750, 660.0000000000001, -10.0, 33.0, -17.0, 550, 16416.0, 0
1425, 18, -9.699999999999999, 748, 657.0, -15.0, 18.0, -5.0, 548, 16964.0, -2
1479, 20, -6.3, 728, 627.6000000000001, -13.0, 5.0, 2.0, 528, 17492.0, -20
1534, 21, -7.399999999999999, 718, 618.6, -12.0, -7.0, 1.0, 518, 18010.0, -10
1590, 22, -7.9, 712, 612.6, -11.0, -18.0, 1.0, 512, 18522.0, -6
1648, 31, 1.3, 714, 617.3999999999999, -2.0, -20.0, 9.0, 514, 19036.0, 2
1706, 43, 11.0, 697, 591.2999999999999, 10.0, -10.0, 12.0, 497, 19533.0, -17
1760, 45, 8.399999999999999, 680, 570.9, 12.0, 2.0, 2.0, 480, 20013.0, -17
1817, 40, 2.600000000000001, 677, 571.5, 7.0, 9.0, -5.0, 477, 20490.0, -3
1875, 27, -9.800000000000001, 670, 561.9, -6.0, 3.0, -13.0, 470, 20960.0, -7
1928, 21, -11.1, 654, 540.0, -12.0, -9.0, -6.0, 454, 21414.0, -16
1985, 25, -4.5, 639, 522.3, -8.0, -17.0, 4.0, 439, 21853.0, -15
2043, 36, 5.899999999999999, 632, 516.2999999999999, 3.0, -14.0, 11.0, 432, 22285.0, -7
2099, 35, -0.5000000000000002, 625, 507.9, 2.0, -12.0, -1.0, 425, 22710.0, -7
2159, 34, -1.0, 617, 498.0, 1.0, -11.0, -1.0, 417, 23127.0, -8
2219, 40, 6.800000000000001, 609, 488.3999999999999, 7.0, -4.0, 6.0, 409, 23536.0, -8
2276, 44, 9.300000000000001, 605, 484.8, 11.0, 7.0, 4.0, 405, 23941.0, -4
2330, 43, 7.2, 590, 463.5, 10.0, 17.0, -1.0, 390, 24331.0, -15
2385, 37, 1.5, 586, 462.0, 4.0, 21.0, -6.0, 386, 24717.0, -4
2439, 24, -10.7, 572, 442.2, -9.0, 12.0, -13.0, 372, 25089.0, -14
2495, 22, -7.5, 561, 429.8999999999999, -11.0, 1.0, -2.0, 361, 25450.0, -11
2549, 29, 0.7999999999999998, 555, 424.2, -4.0, -3.0, 7.0, 355, 25805.0, -6
2605, 32, 0.5, 553, 423.0, -1.0, -4.0, 3.0, 353, 26158.0, -2
2659, 28, -5.9, 535, 396.6, -5.0, -9.0, -4.0, 335, 26493.0, -18
2716, 27, -5.6, 523, 384.0, -6.0, -15.0, -1.0, 323, 26816.0, -12
2774, 36, 5.1, 518, 380.1, 3.0, -12.0, 9.0, 318, 27134.0, -5
2827, 44, 10.5, 511, 371.1, 11.0, -1.0, 8.0, 311, 27445.0, -7
2884, 48, 12.4, 509, 370.2, 15.0, 14.0, 4.0, 309, 27754.0, -2
2937, 35, -3.7, 504, 363.3, 2.0, 16.0, -13.0, 304, 28058.0, -5
