time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
1, 33, 0.0, 903, 1054.5, 0.0, 0.0, 0.0, 703, 703.0, 703.0
59, 33, 0.0, 903, 843.6, 0.0, 0.0, 0.0, 703, 1406.0, 0
113, 31, -2.4, 903, 843.6, -2.0, -2.0, -2.0, 703, 2109.0, 0
169, 33, 0.8, 907, 849.6, 0.0, -2.0, 2.0, 707, 2816.0, 4
222, 37, 4.6, 899, 836.4000000000001, 4.0, 2.0, 4.0, 699, 3515.0, -8
279, 41, 7.8, 902, 843.3, 8.0, 10.0, 4.0, 702, 4217.000000000001, 3
329, 42, 7.8, 878, 806.4, 9.0, 19.0, 1.0, 678, 4895.0, -24
380, 39, 4.6, 864, 792.5999999999999, 6.0, 25.0, -3.0, 664, 5559.000000000001, -14
438, 32, -1.7, 855, 783.2999999999999, -1.0, 24.0, -7.0, 655, 6214.0, -9
490, 23, -9.1, 849, 777.0, -10.0, 14.0, -9.0, 649, 6863.0, -6
548, 23, -5.6, 842, 768.3, -10.0, 4.0, 0.0, 642, 7505.0, -7
602, 28, -0.6000000000000001, 833, 756.9, -5.0, -1.0, 5.0, 633, 8138.0, -9
652, 28, -3.6, 826, 749.1, -5.0, -6.0, 0.0, 626, 8764.000000000001, -7
704, 27, -5.3, 810, 727.2, -6.0, -12.0, -1.0, 610, 9374.000000000001, -16
754, 29, -3.0, 808, 729.0, -4.0, -16.0, 2.0, 608, 9982.000000000001, -2
813, 37, 5.199999999999999, 804, 723.5999999999999, 4.0, -12.0, 8.0, 604, 10586.0, -4
863, 44, 10.0, 799, 717.3, 11.0, -1.0, 7.0, 599, 11185.0, -5
918, 41, 4.0, 770, 675.3, 8.0, 7.0, -3.0, 570, 11755.0, -29
972, 32, -4.5, 802, 732.0, -1.0, 6.0, -9.0, 602, 12357.0, 32
1029, 23, -10.9, 758, 656.4, -10.0, -4.0, -9.0, 558, 12915.0, -44
1082, 27, -2.6, 759, 671.0999999999999, -6.0, -10.0, 4.0, 559, 13474.0, 1
1135, 33, 2.0, 759, 670.7999999999999, 0.0, -10.0, 6.0, 559, 14033.0, 0
1188, 33, -1.0, 759, 670.7999999999999, 0.0, -10.0, 0.0, 559, 14592.0, 0
1242, 31, -3.4, 759, 670.7999999999999, -2.0, -12.0, -2.0, 559, 15151.0, 0
1298, 30, -3.8, 759, 670.7999999999999, -3.0, -15.0, -1.0, 559, 15710.0, 0
1352, 38, 6.0, 759, 670.7999999999999, 5.0, -10.0, 8.0, 559, 16269.0, 0
1408, 42, 7.3, 734, 633.2999999999999, 9.0, -1.0, 4.0, 534, 16803.0, -25
1462, 43, 7.4, 726, 628.7999999999999, 10.0, 9.0, 1.0, 526, 17329.0, -8
1518, 32, -5.3, 721, 623.6999999999999, -1.0, 8.0, -11.0, 521, 17850.0, -5
1572, 26, -7.100000000000001, 705, 601.2, -7.0, 1.0, -6.0, 505, 18355.0, -16
1628, 29, -1.2, 696, 592.4999999999999, -4.0, -3.0, 3.0, 496, 18851.0, -9
1682, 34, 2.9, 689, 584.7, 1.0, -2.0, 5.0, 489, 19340.0, -7
1741, 30, -4.3, 681, 574.7999999999999, -3.0, -5.0, -4.0, 481, 19821.0, -8
1796, 26, -7.4, 680, 575.7000000000001, -7.0, -12.0, -4.0, 480, 20301.0, -1
1853, 31, -0.1000000000000001, 668, 558.0, -2.0, -14.0, 5.0, 468, 20769.0, -12
1909, 40, 8.0, 666, 558.5999999999999, 7.0, -7.0, 9.0, 466, 21235.0, -2
1960, 47, 12.6, 645, 527.7, 14.0, 7.0, 7.0, 445, 21680.0, -21
2014, 40, 2.100000000000001, 635, 519.0, 7.0, 14.0, -7.0, 435, 22115.0, -10
2068, 29, -6.9, 626, 508.5, -4.0, 10.0, -11.0, 426, 22541.0, -9
2127, 23, -9.0, 614, 493.1999999999999, -10.0, 0.0, -6.0, 414, 22955.0, -12
2182, 30, 1.4, 607, 486.3, -3.0, -3.0, 7.0, 407, 23362.0, -7
2238, 35, 3.6, 595, 470.4, 2.0, -1.0, 5.0, 395, 23757.0, -12
2298, 31, -3.5, 581, 453.0, -2.0, -3.0, -4.0, 381, 24138.0, -14
2354, 27, -6.5, 586, 464.7, -6.0, -9.0, -4.0, 386, 24524.0, 5
2409, 27, -5.1, 551, 410.7, -6.0, -15.0, 0.0, 351, 24875.0, -35
2463, 35, 3.9, 553, 424.2, 2.0, -13.0, 8.0, 353, 25228.0, 2
2518, 40, 6.1, 551, 420.6, 7.0, -6.0, 5.0, 351, 25579.0, -2
2578, 39, 3.1, 540, 404.7, 6.0, 0.0, -1.0, 340, 25919.0, -11
2631, 33, -3.0, 519, 376.5, 0.0, 0.0, -6.0, 319, 26238.0, -21
2688, 32, -1.2, 511, 370.8, -1.0, -1.0, -1.0, 311, 26549.0, -8
2742, 34, 1.6, 504, 362.7, 1.0, 0.0, 2.0, 304, 26853.0, -7
2798, 33, -0.5, 321, 90.29999999999999, 0.0, 0.0, -1.0, 121, 26974.0, -183
2852, 28, -6.0, 494, 404.7, -5.0, -5.0, -5.0, 294, 27268.0, 173
2908, 28, -4.0, 488, 343.8, -5.0, -10.0, 0.0, 288, 27556.0, -6
2962, 36, 5.1, 483, 338.1, 3.0, -7.0, 8.0, 283, 27839.0, -5
3023, 36, 1.4, 483, 339.6, 3.0, -4.0, 0.0, 283, 28122.0, 0
3073, 37, 2.9, 483, 339.6, 4.0, 0.0, 1.0, 283, 28405.0, 0
3129, 33, -2.0, 446, 284.1, 0.0, 0.0, -4.0, 246, 28651.0, -37
3187, 31, -2.4, 439, 284.7, -2.0, -2.0, -2.0, 239, 28890.0, -7
3243, 35, 3.2, 431, 274.8, 2.0, 0.0, 4.0, 231, 29121.0, -8
3298, 40, 7.4, 431, 277.2, 7.0, 7.0, 5.0, 231, 29352.0, 0
3351, 35, -0.3999999999999999, 464, 326.7, 2.0, 9.0, -5.0, 264, 29616.0, 33
3407, 28, -6.1, 412, 238.8, -5.0, 4.0, -7.0, 212, 29828.0, -52
3464, 25, -6.7, 425, 273.9, -8.0, -4.0, -3.0, 225, 30053.0, 13
3517, 27, -3.6, 401, 234.0, -6.0, -10.0, 2.0, 201, 30254.0, -24
3568, 39, 9.199999999999999, 391, 226.2, 6.0, -4.0, 12.0, 191, 30445.0, -10
3627, 42, 7.399999999999999, 389, 226.2, 9.0, 5.0, 3.0, 189, 30634.0, -2
3678, 39, 3.199999999999999, 384, 219.3, 6.0, 11.0, -3.0, 184, 30818.0, -5
3732, 24, -12.7, 374, 205.8, -9.0, 2.0, -15.0, 174, 30992.0, -10
3785, 22, -8.5, 391, 234.3, -11.0, -9.0, -2.0, 191, 31183.0, 17
3839, 24, -6.199999999999999, 385, 220.2, -9.0, -18.0, 2.0, 185, 31368.0, -6
3891, 33, 2.7, 376, 208.5, 0.0, -18.0, 9.0, 176, 31544.0, -9
3954, 42, 9.0, 383, 221.7, 9.0, -9.0, 9.0, 183, 31727.0, 7
4007, 40, 3.0, 384, 221.1, 7.0, -2.0, -2.0, 184, 31911.0, 1
4058, 27, -10.9, 391, 231.3, -6.0, -8.0, -13.0, 191, 32102.0, 7
4112, 24, -8.6, 404, 248.7, -9.0, -17.0, -3.0, 204, 32306.0, 13
4166, 27, -4.4, 385, 216.3, -6.0, -23.0, 3.0, 185, 32491.0, -19
4218, 39, 7.899999999999999, 380, 214.5, 6.0, -17.0, 12.0, 180, 32671.0, -5
4271, 52, 18.1, 376, 210.0, 19.0, 2.0, 13.0, 176, 32847.0, -4
4321, 50, 11.1, 374, 208.2, 17.0, 19.0, -2.0, 174, 33021.0, -2
4371, 33, -6.6, 362, 190.8, 0.0, 19.0, -17.0, 162, 33183.0, -12
4426, 24, -8.899999999999999, 370, 206.4, -9.0, 10.0, -9.0, 170, 33353.0, 8
4479, 22, -7.699999999999999, 365, 196.5, -11.0, -1.0, -2.0, 165, 33518.0, -5
4533, 25, -4.2, 357, 186.0, -8.0, -9.0, 3.0, 157, 33675.0, -8
4583, 28, -2.9, 349, 176.4, -5.0, -14.0, 3.0, 149, 33824.0, -8
4638, 30, -2.5, 349, 178.8, -3.0, -17.0, 2.0, 149, 33973.0, 0
4692, 36, 3.399999999999999, 349, 178.8, 3.0, -14.0, 6.0, 149, 34122.0, 0
4742, 40, 5.5, 349, 178.8, 7.0, -7.0, 4.0, 149, 34271.0, 0
4797, 41, 5.399999999999999, 349, 178.8, 8.0, 1.0, 1.0, 149, 34420.0, 0
4850, 34, -2.7, 355, 187.8, 1.0, 2.0, -7.0, 155, 34575.0, 6
4907, 26, -8.699999999999999, 355, 186.0, -7.0, -5.0, -8.0, 155, 34730.0, 0
4962, 24, -7.8, 355, 186.0, -9.0, -14.0, -2.0, 155, 34885.0, 0
5017, 28, -2.9, 345, 171.0, -5.0, -19.0, 4.0, 145, 35030.0, -10
5072, 33, 0.5999999999999998, 349, 180.0, 0.0, -19.0, 5.0, 149, 35179.0, 4
5126, 43, 10.1, 345, 172.8, 10.0, -9.0, 10.0, 145, 35324.0, -4
5180, 48, 12.1, 353, 186.0, 15.0, 6.0, 5.0, 153, 35477.0, 8
