time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 39, 7.199999999999999, 871, 1006.5, 6.0, 6.0, 6.0, 671, 671.0, 671.0
53, 39, 4.8, 871, 805.2, 6.0, 12.0, 0.0, 671, 1342.0, 0
107, 41, 7.8, 871, 805.2, 8.0, 20.0, 2.0, 671, 2013.0, 0
165, 41, 7.6, 871, 805.2, 8.0, 28.0, 0.0, 671, 2684.0, 0
216, 40, 7.2, 865, 796.2000000000001, 7.0, 35.0, -1.0, 665, 3349.0, -6
267, 39, 7.2, 864, 796.5, 6.0, 41.00000000000001, -1.0, 664, 4013.000000000001, -1
321, 41, 10.7, 863, 795.3000000000001, 8.0, 49.0, 2.0, 663, 4676.0, -1
376, 36, 4.5, 857, 786.6000000000001, 3.0, 52.0, -5.0, 657, 5333.0, -6
434, 25, -5.899999999999999, 834, 753.9, -8.0, 44.0, -11.0, 634, 5967.000000000001, -23
493, 13, -15.6, 834, 760.8, -20.0, 24.0, -12.0, 634, 6601.000000000001, 0
545, 10, -15.2, 825, 747.3, -23.0, 1.0, -3.0, 625, 7226.000000000001, -9
604, 12, -13.6, 818, 739.5, -21.0, -20.0, 2.0, 618, 7844.0, -7
658, 17, -10.7, 802, 717.6, -16.0, -36.0, 5.0, 602, 8446.000000000002, -16
715, 29, -0.4000000000000004, 808, 731.4, -4.0, -40.0, 12.0, 608, 9054.0, 6
774, 38, 4.0, 796, 711.6, 5.0, -35.0, 9.0, 596, 9650.0, -12
833, 44, 7.199999999999999, 779, 689.6999999999999, 11.0, -24.0, 6.0, 579, 10229.0, -17
886, 48, 10.1, 786, 705.3, 15.0, -9.0, 4.0, 586, 10815.0, 7
944, 48, 9.6, 772, 682.1999999999999, 15.0, 6.0, 0.0, 572, 11387.0, -14
999, 42, 3.899999999999999, 772, 686.4, 9.0, 15.0, -6.0, 572, 11959.0, 0
1054, 34, -1.8, 773, 687.9, 1.0, 16.0, -8.0, 573, 12532.0, 1
1115, 29, -3.7, 772, 686.1000000000001, -4.0, 12.0, -5.0, 572, 13104.0, -1
1168, 25, -6.399999999999999, 756, 662.4, -8.0, 4.0, -4.0, 556, 13660.0, -16
1220, 26, -4.0, 754, 664.1999999999999, -7.0, -3.0, 1.0, 554, 14214.0, -2
1273, 32, 2.0, 754, 664.8, -1.0, -4.0, 6.0, 554, 14768.0, 0
1328, 36, 3.7, 754, 664.8, 3.0, -1.0, 4.0, 554, 15322.0, 0
1383, 37, 3.2, 742, 646.8, 4.0, 3.0, 1.0, 542, 15864.0, -12
1438, 38, 4.3, 744, 653.4, 5.0, 8.0, 1.0, 544, 16408.0, 2
1496, 42, 9.1, 730, 631.8, 9.0, 17.0, 4.0, 530, 16938.0, -14
1554, 38, 3.2, 713, 610.5, 5.0, 22.0, -4.0, 513, 17451.0, -17
1609, 31, -2.7, 714, 617.0999999999999, -2.0, 20.0, -7.0, 514, 17965.0, 1
1664, 24, -7.799999999999999, 698, 592.8000000000001, -9.0, 11.0, -7.0, 498, 18463.0, -16
1718, 20, -10.0, 697, 596.1, -13.0, -2.0, -4.0, 497, 18960.0, -1
1774, 22, -6.899999999999999, 688, 582.9, -11.0, -13.0, 2.0, 488, 19448.0, -9
1831, 30, 0.6000000000000001, 670, 558.6, -3.0, -16.0, 8.0, 470, 19918.0, -18
1885, 38, 5.9, 670, 564.0, 5.0, -11.0, 8.0, 470, 20388.0, 0
1942, 42, 7.199999999999999, 660, 549.0, 9.0, -2.0, 4.0, 460, 20848.0, -10
1995, 44, 8.5, 662, 555.0, 11.0, 9.0, 2.0, 462, 21310.0, 2
2046, 41, 5.0, 653, 540.9, 8.0, 17.0, -3.0, 453, 21763.0, -9
2099, 38, 3.7, 658, 551.1, 5.0, 22.0, -3.0, 458, 22221.0, 5
2154, 33, -0.2999999999999998, 645, 530.1, 0.0, 22.0, -5.0, 445, 22666.0, -13
2207, 27, -5.0, 624, 502.4999999999999, -6.0, 16.0, -6.0, 424, 23090.0, -21
2263, 23, -7.4, 630, 517.8, -10.0, 6.0, -4.0, 430, 23520.0, 6
2318, 24, -5.199999999999999, 581, 442.5, -9.0, -3.0, 1.0, 381, 23901.0, -49
2374, 32, 3.0, 624, 521.7, -1.0, -4.0, 8.0, 424, 24325.0, 43
2432, 37, 4.9, 616, 496.8, 4.0, 0.0, 5.0, 416, 24741.0, -8
2484, 36, 1.6, 598, 472.2, 3.0, 3.0, -1.0, 398, 25139.0, -18
2542, 36, 2.4, 595, 473.1000000000001, 3.0, 6.0, 0.0, 395, 25534.0, -3
2596, 36, 2.7, 559, 420.0, 3.0, 9.0, 0.0, 359, 25893.0, -36
2654, 35, 1.8, 580, 462.3, 2.0, 11.0, -1.0, 380, 26273.0, 21
2708, 34, 1.3, 561, 427.5, 1.0, 12.0, -1.0, 361, 26634.0, -19
2763, 32, -0.4999999999999999, 523, 376.2, -1.0, 11.0, -2.0, 323, 26957.0, -38
2817, 29, -3.2, 546, 422.1, -4.0, 7.0, -3.0, 346, 27303.0, 23
2875, 29, -2.1, 511, 362.7, -4.0, 3.0, 0.0, 311, 27614.0, -35
2929, 32, 1.1, 523, 391.2, -1.0, 2.0, 3.0, 323, 27937.0, 12
2983, 33, 0.7, 510, 368.1, 0.0, 2.0, 1.0, 310, 28247.0, -13
3038, 36, 3.8, 511, 373.5, 3.0, 5.0, 3.0, 311, 28558.0, 1
3093, 38, 5.0, 508, 368.7, 5.0, 10.0, 2.0, 308, 28866.0, -3
3148, 33, -1.5, 491, 344.1, 0.0, 10.0, -5.0, 291, 29157.0, -17
