time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 40, 9.800000000000001, 869, 1404.9, 7.0, 7.0, 7.0, 669, 669.0, 669.0
51, 40, 7.000000000000001, 865, 1195.8, 7.0, 14.0, 0.0, 665, 1334.0, -4
107, 39, 6.300000000000001, 865, 1197.0, 6.0, 20.0, -1.0, 665, 1999.0, 0
159, 42, 11.6, 861, 1188.6, 9.0, 29.0, 3.0, 661, 2660.0, -4
211, 45, 15.2, 853, 1173.0, 12.0, 41.00000000000001, 3.0, 653, 3313.000000000001, -8
270, 35, 0.9000000000000004, 839, 1146.0, 2.0, 43.0, -10.0, 639, 3952.0, -14
320, 22, -12.1, 842, 1156.5, -11.0, 32.0, -13.0, 642, 4594.0, 3
376, 14, -17.9, 843, 1157.7, -19.0, 13.0, -8.0, 643, 5237.000000000001, 1
430, 13, -17.2, 847, 1165.8, -20.0, -7.0, -1.0, 647, 5884.0, 4
487, 25, -1.9, 812, 1091.1, -8.0, -15.0, 12.0, 612, 6496.000000000001, -35
542, 38, 9.5, 819, 1116.3, 5.0, -10.0, 13.0, 619, 7115.000000000001, 7
604, 49, 18.9, 810, 1095.3, 16.0, 6.0, 11.0, 610, 7725.000000000001, -9
657, 45, 9.400000000000002, 794, 1064.4, 12.0, 18.0, -4.0, 594, 8319.000000000001, -16
715, 33, -4.2, 786, 1052.4, 0.0, 18.0, -12.0, 586, 8904.999999999999, -8
769, 22, -13.6, 794, 1071.6, -11.0, 7.0, -11.0, 594, 9499.000000000001, 8
819, 17, -16.2, 794, 1069.2, -16.0, -9.0, -5.0, 594, 10093.0, 0
877, 23, -6.9, 778, 1035.6, -10.0, -19.0, 6.0, 578, 10671.0, -16
930, 31, 0.2999999999999998, 779, 1042.5, -2.0, -21.0, 8.0, 579, 11250.0, 1
989, 43, 12.9, 772, 1027.5, 10.0, -11.0, 12.0, 572, 11822.0, -7
1047, 46, 12.1, 757, 998.1, 13.0, 2.0, 3.0, 557, 12379.0, -15
1104, 46, 11.9, 757, 1002.6, 13.0, 15.0, 0.0, 557, 12936.0, 0
1159, 42, 7.600000000000001, 750, 987.9, 9.0, 24.0, -4.0, 550, 13486.0, -7
1217, 31, -4.9, 750, 990.0, -2.0, 22.0, -11.0, 550, 14036.0, 0
1271, 23, -10.8, 750, 990.0, -10.0, 12.0, -8.0, 550, 14586.0, 0
1328, 19, -13.4, 750, 990.0, -14.0, -2.0, -4.0, 550, 15136.0, 0
1387, 24, -5.800000000000001, 750, 990.0, -9.0, -11.0, 5.0, 550, 15686.0, 0
1441, 34, 4.8, 744, 977.4000000000001, 1.0, -10.0, 10.0, 544, 16230.0, -6
1497, 44, 13.9, 728, 945.6000000000001, 11.0, 1.0, 10.0, 528, 16758.0, -16
1551, 44, 10.0, 722, 937.8, 11.0, 12.0, 0.0, 522, 17280.0, -6
1606, 38, 2.7, 714, 922.8000000000002, 5.0, 17.0, -6.0, 514, 17794.0, -8
1660, 30, -5.0, 728, 954.6000000000001, -3.0, 14.0, -8.0, 528, 18322.0, 14
1716, 26, -6.9, 714, 921.0000000000001, -7.0, 7.0, -4.0, 514, 18836.0, -14
1778, 25, -7.0, 693, 881.1, -8.0, -1.0, -1.0, 493, 19329.0, -21
1838, 31, 1.1, 697, 895.8, -2.0, -3.0, 6.0, 497, 19826.0, 4
1893, 37, 6.300000000000001, 693, 886.2, 4.0, 1.0, 6.0, 493, 20319.0, -4
1948, 40, 7.9, 689, 879.0000000000001, 7.0, 8.0, 3.0, 489, 20808.0, -4
2007, 38, 4.3, 672, 844.5, 5.0, 13.0, -2.0, 472, 21280.0, -17
2058, 35, 1.6, 672, 849.6, 2.0, 15.0, -3.0, 472, 21752.0, 0
2111, 28, -6.5, 666, 837.0000000000001, -5.0, 10.0, -7.0, 466, 22218.0, -6
2162, 27, -4.9, 666, 838.8000000000002, -6.0, 4.0, -1.0, 466, 22684.0, 0
2216, 28, -3.6, 653, 811.5, -5.0, -1.0, 1.0, 453, 23137.0, -13
2271, 32, 1.0, 649, 807.0, -1.0, -2.0, 4.0, 449, 23586.0, -4
2327, 35, 3.1, 639, 787.2000000000001, 2.0, 0.0, 3.0, 439, 24025.0, -10
2382, 37, 4.6, 624, 758.7000000000001, 4.0, 4.0, 2.0, 424, 24449.0, -15
2440, 36, 2.600000000000001, 626, 767.4000000000001, 3.0, 7.0, -1.0, 426, 24875.0, 2
2497, 37, 4.800000000000001, 622, 758.4, 4.0, 11.0, 1.0, 422, 25297.0, -4
2556, 33, -0.9, 607, 728.1000000000001, 0.0, 11.0, -4.0, 407, 25704.0, -15
2611, 31, -1.7, 597, 711.6000000000001, -2.0, 9.0, -2.0, 397, 26101.0, -10
2666, 29, -3.7, 590, 699.9, -4.0, 5.0, -2.0, 390, 26491.0, -7
2727, 31, -0.3, 586, 693.6, -2.0, 3.0, 2.0, 386, 26877.0, -4
2780, 32, -0.1000000000000001, 573, 667.5, -1.0, 2.0, 1.0, 373, 27250.0, -13
2837, 34, 2.1, 567, 658.8000000000001, 1.0, 3.0, 2.0, 367, 27617.0, -6
