time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 15, -21.6, 857, 985.5, -18.0, -18.0, -18.0, 657, 657.0, 657.0
54, 16, -13.2, 863, 797.4, -17.0, -35.0, 1.0, 663, 1320.0, 6
109, 18, -13.0, 857, 786.6000000000001, -15.0, -50.0, 2.0, 657, 1977.0, -6
166, 21, -11.9, 863, 797.4, -12.0, -62.0, 3.0, 663, 2640.000000000001, 6
219, 30, -3.800000000000001, 864, 797.0999999999999, -3.0, -65.0, 9.0, 664, 3304.0, 1
272, 47, 11.8, 855, 783.2999999999999, 14.0, -51.00000000000001, 17.0, 655, 3959.000000000001, -9
323, 54, 13.1, 841, 764.9999999999999, 21.0, -30.0, 7.0, 641, 4600.000000000001, -14
381, 52, 9.300000000000001, 848, 779.7000000000001, 19.0, -11.0, -2.0, 648, 5248.000000000001, 7
432, 51, 11.0, 840, 765.6000000000001, 18.0, 7.0, -1.0, 640, 5888.000000000001, -8
483, 43, 3.7, 835, 760.5, 10.0, 17.0, -8.0, 635, 6523.000000000001, -5
534, 37, 1.5, 827, 750.0, 4.0, 21.0, -6.0, 627, 7150.0, -8
587, 37, 4.9, 827, 752.4, 4.0, 25.0, 0.0, 627, 7777.0, 0
643, 32, -0.6999999999999997, 380, 81.90000000000001, -1.0, 24.0, -5.0, 180, 7957.000000000001, -447
700, 29, -1.9, 788, 827.9999999999999, -4.0, 20.0, -3.0, 588, 8545.0, 408
751, 27, -3.199999999999999, 773, 683.1, -6.0, 14.0, -2.0, 573, 9118.0, -15
809, 30, 0.8000000000000004, 772, 686.1000000000001, -3.0, 11.0, 3.0, 572, 9690.000000000001, -1
862, 32, 1.4, 772, 686.4, -1.0, 10.0, 2.0, 572, 10262.0, 0
917, 30, -2.1, 772, 686.4, -3.0, 7.0, -2.0, 572, 10834.0, 0
970, 28, -3.8, 772, 686.4, -5.0, 2.0, -2.0, 572, 11406.0, 0
1029, 26, -5.7, 730, 623.4, -7.0, -5.0, -2.0, 530, 11936.0, -42
1083, 28, -3.0, 730, 636.0, -5.0, -10.0, 2.0, 530, 12466.0, 0
1134, 31, -0.9000000000000004, 714, 612.0, -2.0, -12.0, 3.0, 514, 12980.0, -16
1185, 36, 3.4, 726, 634.8, 3.0, -9.0, 5.0, 526, 13506.0, 12
