time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 18, -18.0, 901, 1051.5, -15.0, -15.0, -15.0, 701, 701.0, 701.0
56, 18, -12.0, 901, 841.1999999999999, -15.0, -30.0, 0.0, 701, 1402.0, 0
106, 20, -11.1, 899, 838.2, -13.0, -43.0, 2.0, 699, 2101.0, -2
163, 23, -9.800000000000001, 903, 844.8, -10.0, -53.00000000000001, 3.0, 703, 2804.0, 4
216, 28, -6.300000000000001, 883, 813.6000000000001, -5.0, -58.00000000000001, 5.0, 683, 3487.0, -20
273, 35, -0.9000000000000004, 877, 810.6, 2.0, -56.00000000000001, 7.0, 677, 4164.000000000001, -6
327, 47, 10.2, 864, 792.9, 14.0, -42.0, 12.0, 664, 4828.0, -13
377, 52, 11.6, 869, 804.2999999999999, 19.0, -23.0, 5.0, 669, 5497.0, 5
435, 54, 13.4, 869, 802.8, 21.0, -2.0, 2.0, 669, 6166.0, 0
490, 43, 1.3, 834, 750.3, 10.0, 8.0, -11.0, 634, 6800.000000000001, -35
544, 31, -6.6, 826, 748.8, -2.0, 6.0, -12.0, 626, 7426.000000000001, -8
601, 25, -8.0, 826, 751.2, -8.0, -2.0, -6.0, 626, 8052.0, 0
654, 28, -2.2, 774, 673.1999999999999, -5.0, -7.0, 3.0, 574, 8626.000000000001, -52
708, 36, 5.4, 802, 730.8, 3.0, -4.0, 8.0, 602, 9228.0, 28
765, 43, 10.1, 770, 674.4, 10.0, 6.0, 7.0, 570, 9798.000000000002, -32
819, 46, 11.2, 758, 666.0, 13.0, 19.0, 3.0, 558, 10356.0, -12
877, 41, 5.0, 750, 657.6000000000001, 8.0, 27.0, -5.0, 550, 10906.0, -8
933, 34, -0.1, 750, 660.0000000000001, 1.0, 28.0, -7.0, 550, 11456.0, 0
988, 25, -7.3, 750, 660.0000000000001, -8.0, 20.0, -9.0, 550, 12006.0, 0
1043, 17, -13.2, 748, 657.0, -16.0, 4.0, -8.0, 548, 12554.0, -2
1096, 20, -7.199999999999999, 726, 624.6, -13.0, -9.0, 3.0, 526, 13080.0, -22
1146, 24, -5.199999999999999, 726, 631.1999999999999, -9.0, -18.0, 4.0, 526, 13606.0, 0
1204, 38, 8.699999999999999, 718, 619.2, 5.0, -13.0, 14.0, 518, 14124.0, -8
1262, 43, 8.199999999999999, 705, 602.1000000000001, 10.0, -3.0, 5.0, 505, 14629.0, -13
1315, 47, 11.5, 705, 606.0, 14.0, 11.0, 4.0, 505, 15134.0, 0
1369, 46, 9.699999999999999, 680, 568.5, 13.0, 24.0, -1.0, 480, 15614.0, -25
1423, 40, 4.300000000000001, 680, 576.0, 7.0, 31.0, -6.0, 480, 16094.0, 0
1477, 31, -2.8, 680, 576.0, -2.0, 29.0, -9.0, 480, 16574.0, 0
1534, 21, -10.5, 744, 672.0, -12.0, 17.0, -10.0, 544, 17118.0, 64
1584, 20, -7.899999999999999, 666, 535.8, -13.0, 4.0, -1.0, 466, 17584.0, -78
1640, 26, -1.5, 666, 559.2, -7.0, -3.0, 6.0, 466, 18050.0, 0
1694, 33, 3.2, 666, 559.2, 0.0, -3.0, 7.0, 466, 18516.0, 0
1752, 35, 2.1, 666, 559.2, 2.0, -1.0, 2.0, 466, 18982.0, 0
1812, 38, 4.9, 630, 505.2, 5.0, 4.0, 3.0, 430, 19412.0, -36
1865, 42, 8.699999999999999, 630, 516.0, 9.0, 13.0, 4.0, 430, 19842.0, 0
1919, 39, 4.0, 603, 475.5, 6.0, 19.0, -3.0, 403, 20245.0, -27
1974, 34, 0.1000000000000001, 662, 572.1, 1.0, 20.0, -5.0, 462, 20707.0, 59
2031, 28, -4.5, 609, 474.9, -5.0, 15.0, -6.0, 409, 21116.0, -53
2086, 27, -3.2, 605, 484.8, -6.0, 9.0, -1.0, 405, 21521.0, -4
2142, 31, 1.5, 570, 433.5, -2.0, 7.0, 4.0, 370, 21891.0, -35
2197, 33, 1.7, 537, 394.5, 0.0, 7.0, 2.0, 337, 22228.0, -33
2251, 35, 3.1, 542, 411.9, 2.0, 9.0, 2.0, 342, 22570.0, 5
2305, 37, 4.7, 500, 347.4, 4.0, 13.0, 2.0, 300, 22870.0, -42
2361, 42, 10.1, 509, 373.5, 9.0, 22.0, 5.0, 309, 23179.0, 9
2415, 41, 7.3, 496, 351.3, 8.0, 30.0, -1.0, 296, 23475.0, -13
2472, 29, -5.8, 483, 335.7, -4.0, 26.0, -12.0, 283, 23758.0, -13
2528, 21, -9.799999999999999, 473, 324.6, -12.0, 14.0, -8.0, 273, 24031.0, -10
2583, 19, -9.4, 454, 299.1, -14.0, 0.0, -2.0, 254, 24285.0, -19
2638, 24, -3.8, 446, 292.8, -9.0, -9.0, 5.0, 246, 24531.0, -8
2695, 37, 8.4, 456, 310.2, 4.0, -5.0, 13.0, 256, 24787.0, 10
2751, 46, 13.1, 437, 278.7, 13.0, 8.0, 9.0, 237, 25024.0, -19
2804, 37, -0.9, 397, 224.4, 4.0, 12.0, -9.0, 197, 25221.0, -40
2859, 39, 6.399999999999999, 439, 299.4, 6.0, 18.0, 2.0, 239, 25460.0, 42
2913, 37, 3.6, 433, 277.8, 4.0, 22.0, -2.0, 233, 25693.0, -6
2973, 40, 8.600000000000001, 427, 270.6, 7.0, 29.0, 3.0, 227, 25920.0, -6
3027, 43, 11.4, 410, 246.9, 10.0, 39.0, 3.0, 210, 26130.0, -17
3083, 41, 8.5, 393, 226.5, 8.0, 47.0, -2.0, 193, 26323.0, -17
3137, 35, 3.100000000000001, 380, 212.1, 2.0, 49.0, -6.0, 180, 26503.0, -13
3193, 27, -3.3, 391, 232.5, -6.0, 43.0, -8.0, 191, 26694.0, 11
3249, 26, -1.1, 384, 218.7, -7.0, 36.0, -1.0, 184, 26878.0, -7
3300, 26, -1.3, 384, 220.8, -7.0, 29.0, 0.0, 184, 27062.0, 0
3354, 26, -2.0, 385, 222.3, -7.0, 22.0, 0.0, 185, 27247.0, 1
3405, 28, -0.2999999999999998, 374, 205.5, -5.0, 17.0, 2.0, 174, 27421.0, -11
3456, 29, -0.5999999999999998, 374, 208.8, -4.0, 13.0, 1.0, 174, 27595.0, 0
3512, 29, -1.5, 372, 205.8, -4.0, 9.0, 0.0, 172, 27767.0, -2
3566, 28, -3.1, 370, 203.4, -5.0, 4.0, -1.0, 170, 27937.0, -2
3621, 33, 2.9, 374, 210.0, 0.0, 4.0, 5.0, 174, 28111.0, 4
3675, 33, 0.4, 380, 217.8, 0.0, 4.0, 0.0, 180, 28291.0, 6
3734, 30, -3.2, 376, 210.0, -3.0, 1.0, -3.0, 176, 28467.0, -4
3789, 29, -3.2, 365, 194.7, -4.0, -3.0, -1.0, 165, 28632.0, -11
3843, 31, -0.7, 361, 192.0, -2.0, -5.0, 2.0, 161, 28793.0, -4
3894, 31, -1.9, 361, 193.2, -2.0, -7.0, 0.0, 161, 28954.0, 0
3947, 32, -0.9, 366, 200.7, -1.0, -8.0, 1.0, 166, 29120.0, 5
4002, 38, 5.7, 366, 199.2, 5.0, -3.0, 6.0, 166, 29286.0, 0
4053, 42, 8.0, 374, 211.2, 9.0, 6.0, 4.0, 174, 29460.0, 8
4108, 36, -0.3000000000000003, 365, 195.3, 3.0, 9.0, -6.0, 165, 29625.0, -9
4162, 28, -6.6, 361, 192.0, -5.0, 4.0, -8.0, 161, 29786.0, -4
4216, 26, -5.5, 361, 193.2, -7.0, -3.0, -2.0, 161, 29947.0, 0
4270, 33, 3.2, 348, 173.7, 0.0, -3.0, 7.0, 148, 30095.0, -13
4332, 37, 4.5, 355, 188.1, 4.0, 1.0, 4.0, 155, 30250.0, 7
4388, 39, 5.3, 357, 189.0, 6.0, 7.0, 2.0, 157, 30407.0, 2
4441, 36, 1.3, 364, 198.9, 3.0, 10.0, -3.0, 164, 30571.0, 7
4494, 33, -0.5, 357, 186.3, 0.0, 10.0, -3.0, 157, 30728.0, -7
4547, 32, -0.2, 353, 182.4, -1.0, 9.0, -1.0, 153, 30881.0, -4
4604, 35, 3.8, 361, 195.6, 2.0, 11.0, 3.0, 161, 31042.0, 8
4658, 36, 3.7, 353, 181.2, 3.0, 14.0, 1.0, 153, 31195.0, -8
4712, 29, -4.9, 353, 183.6, -4.0, 10.0, -7.0, 153, 31348.0, 0
4768, 26, -5.4, 353, 183.6, -7.0, 3.0, -3.0, 153, 31501.0, 0
4822, 27, -3.399999999999999, 353, 183.6, -6.0, -3.0, 1.0, 153, 31654.0, 0
4878, 35, 5.1, 357, 189.6, 2.0, -1.0, 8.0, 157, 31811.0, 4
4933, 39, 6.1, 353, 182.4, 6.0, 5.0, 4.0, 153, 31964.0, -4
4986, 35, -0.1000000000000001, 357, 189.6, 2.0, 7.0, -4.0, 157, 32121.0, 4
5041, 28, -6.3, 355, 185.4, -5.0, 2.0, -7.0, 155, 32276.0, -2
5095, 26, -5.7, 355, 186.0, -7.0, -5.0, -2.0, 155, 32431.0, 0
5152, 31, 0.6000000000000001, 355, 186.0, -2.0, -7.0, 5.0, 155, 32586.0, 0
5206, 35, 2.7, 355, 186.0, 2.0, -5.0, 4.0, 155, 32741.0, 0
5257, 39, 5.699999999999999, 355, 186.0, 6.0, 1.0, 4.0, 155, 32896.0, 0
5313, 39, 4.3, 355, 186.0, 6.0, 7.0, 0.0, 155, 33051.0, 0
5363, 38, 3.7, 345, 171.0, 5.0, 12.0, -1.0, 145, 33196.0, -10
5413, 38, 4.7, 349, 180.0, 5.0, 17.0, 0.0, 149, 33345.0, 4
5474, 32, -2.0, 349, 178.8, -1.0, 16.0, -6.0, 149, 33494.0, 0
5524, 30, -1.5, 357, 190.8, -3.0, 13.0, -2.0, 157, 33651.0, 8
5582, 28, -3.2, 355, 185.4, -5.0, 8.0, -2.0, 155, 33806.0, -2
5635, 30, -0.2999999999999998, 355, 186.0, -3.0, 5.0, 2.0, 155, 33961.0, 0
5693, 34, 3.2, 349, 177.0, 1.0, 6.0, 4.0, 149, 34110.0, -6
5743, 35, 2.5, 349, 178.8, 2.0, 8.0, 1.0, 149, 34259.0, 0
5801, 34, 1.0, 349, 178.8, 1.0, 9.0, -1.0, 149, 34408.0, 0
5854, 32, -0.7999999999999999, 321, 136.8, -1.0, 8.0, -2.0, 121, 34529.0, -28
5911, 33, 1.3, 349, 187.2, 0.0, 8.0, 1.0, 149, 34678.0, 28
5962, 32, -0.3999999999999999, 348, 177.3, -1.0, 7.0, -1.0, 148, 34826.0, -1
6014, 28, -4.8, 321, 137.1, -5.0, 2.0, -4.0, 121, 34947.0, -27
6075, 31, 0.3, 357, 199.2, -2.0, 0.0, 3.0, 157, 35104.0, 36
6133, 39, 8.199999999999999, 349, 176.4, 6.0, 6.0, 8.0, 149, 35253.0, -8
6190, 39, 4.8, 374, 216.3, 6.0, 12.0, 0.0, 174, 35427.0, 25
6246, 38, 4.2, 362, 190.8, 5.0, 17.0, -1.0, 162, 35589.0, -12
6303, 34, 0.3999999999999999, 353, 180.9, 1.0, 18.0, -4.0, 153, 35742.0, -9
6353, 36, 4.9, 355, 186.6, 3.0, 21.0, 2.0, 155, 35897.0, 2
6412, 38, 6.6, 347, 174.0, 5.0, 26.0, 2.0, 147, 36044.0, -8
6466, 32, -1.1, 355, 188.4, -1.0, 25.0, -6.0, 155, 36199.0, 8
6520, 30, -0.5999999999999996, 349, 177.0, -3.0, 22.0, -2.0, 149, 36348.0, -6
6576, 28, -2.3, 349, 178.8, -5.0, 17.0, -2.0, 149, 36497.0, 0
6631, 26, -4.2, 353, 184.8, -7.0, 10.0, -2.0, 153, 36650.0, 4
6684, 28, -1.5, 353, 183.6, -5.0, 5.0, 2.0, 153, 36803.0, 0
6740, 31, 0.6000000000000001, 364, 200.1, -2.0, 3.0, 3.0, 164, 36967.0, 11
