time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 45, 14.4, 863, 994.5, 12.0, 12.0, 12.0, 663, 663.0, 663.0
51, 46, 10.8, 863, 795.6, 13.0, 25.0, 1.0, 663, 1326.0, 0
110, 43, 8.0, 863, 795.6, 10.0, 35.0, -3.0, 663, 1989.0, 0
161, 41, 8.1, 857, 786.6000000000001, 8.0, 43.0, -2.0, 657, 2646.0, -6
211, 39, 7.5, 863, 797.4, 6.0, 49.0, -2.0, 663, 3309.000000000001, 6
269, 34, 3.1, 848, 773.1000000000001, 1.0, 50.0, -5.0, 648, 3957.0, -15
324, 34, 5.7, 865, 803.1000000000001, 1.0, 51.00000000000001, 0.0, 665, 4622.0, 17
381, 33, 4.600000000000001, 835, 753.0, 0.0, 51.00000000000001, -1.0, 635, 5257.000000000001, -30
432, 30, 1.500000000000001, 835, 762.0, -3.0, 48.00000000000001, -3.0, 635, 5892.0, 0
483, 27, -0.8999999999999995, 843, 774.0, -6.0, 42.0, -3.0, 643, 6535.0, 8
539, 22, -6.0, 812, 725.1, -11.0, 31.0, -5.0, 612, 7147.0, -31
592, 16, -11.8, 826, 755.4, -17.0, 14.0, -6.0, 626, 7773.000000000001, 14
650, 15, -11.7, 818, 739.2, -18.0, -4.0, -1.0, 618, 8391.0, -8
703, 19, -8.200000000000001, 808, 726.6, -14.0, -18.0, 4.0, 608, 8999.000000000001, -10
759, 23, -6.800000000000001, 800, 717.6, -10.0, -28.0, 4.0, 600, 9599.000000000002, -8
813, 28, -3.800000000000001, 792, 708.0, -5.0, -33.0, 5.0, 592, 10191.0, -8
869, 37, 4.0, 779, 690.9, 4.0, -29.0, 9.0, 579, 10770.0, -13
922, 46, 10.7, 771, 682.7999999999999, 13.0, -16.0, 9.0, 571, 11341.0, -8
979, 47, 8.700000000000001, 757, 664.1999999999999, 14.0, -2.0, 1.0, 557, 11898.0, -14
1032, 47, 9.600000000000001, 766, 681.9, 14.0, 12.0, 0.0, 566, 12464.0, 9
1088, 46, 9.800000000000001, 756, 664.1999999999999, 13.0, 25.0, -1.0, 556, 13020.0, -10
1143, 39, 3.199999999999999, 750, 658.2000000000001, 6.0, 31.0, -7.0, 550, 13570.0, -6
1200, 33, 0.1000000000000001, 750, 660.0000000000001, 0.0, 31.0, -6.0, 550, 14120.0, 0
1251, 26, -5.3, 750, 660.0000000000001, -7.0, 24.0, -7.0, 550, 14670.0, 0
1306, 24, -4.899999999999999, 750, 660.0000000000001, -9.0, 15.0, -2.0, 550, 15220.0, 0
1361, 24, -4.799999999999999, 742, 648.0, -9.0, 6.0, 0.0, 542, 15762.0, -8
1419, 28, -0.9, 730, 632.4, -5.0, 1.0, 4.0, 530, 16292.0, -12
1479, 34, 3.8, 722, 624.0, 1.0, 2.0, 6.0, 522, 16814.0, -8
1532, 38, 5.7, 708, 605.4, 5.0, 7.0, 4.0, 508, 17322.0, -14
1582, 37, 3.0, 702, 600.6, 4.0, 11.0, -1.0, 502, 17824.0, -6
1641, 34, 0.3000000000000003, 696, 593.4, 1.0, 12.0, -3.0, 496, 18320.0, -6
1694, 26, -7.7, 685, 578.7000000000001, -7.0, 5.0, -8.0, 485, 18805.0, -11
1750, 26, -4.4, 689, 588.0, -7.0, -2.0, 0.0, 489, 19294.0, 4
1803, 29, -1.5, 675, 565.7999999999999, -4.0, -6.0, 3.0, 475, 19769.0, -14
1859, 31, -1.0, 685, 585.0000000000001, -2.0, -8.0, 2.0, 485, 20254.0, 10
1913, 31, -2.2, 666, 553.4999999999999, -2.0, -10.0, 0.0, 466, 20720.0, -19
1969, 33, 0.0, 658, 547.2, 0.0, -10.0, 2.0, 458, 21178.0, -8
2028, 36, 2.6, 651, 539.0999999999999, 3.0, -7.0, 3.0, 451, 21629.0, -7
2081, 44, 11.0, 634, 515.6999999999999, 11.0, 4.0, 8.0, 434, 22063.0, -17
2135, 46, 10.5, 634, 520.7999999999999, 13.0, 17.0, 2.0, 434, 22497.0, 0
2188, 45, 9.6, 630, 514.8, 12.0, 29.0, -1.0, 430, 22927.0, -4
2241, 36, 0.5, 609, 484.5, 3.0, 32.0, -9.0, 409, 23336.0, -21
2299, 29, -3.1, 614, 498.3, -4.0, 28.0, -7.0, 414, 23750.0, 5
2353, 26, -3.6, 607, 486.3, -7.0, 21.0, -3.0, 407, 24157.0, -7
2408, 23, -6.4, 599, 476.4, -10.0, 11.0, -3.0, 399, 24556.0, -8
2462, 22, -7.1, 597, 475.8, -11.0, 0.0, -1.0, 397, 24953.0, -2
2517, 23, -6.5, 586, 459.9, -10.0, -10.0, 1.0, 386, 25339.0, -11
2570, 28, -2.0, 573, 443.7, -5.0, -15.0, 5.0, 373, 25712.0, -13
2621, 35, 3.4, 544, 404.1, 2.0, -13.0, 7.0, 344, 26056.0, -29
2678, 40, 6.1, 542, 409.8, 7.0, -6.0, 5.0, 342, 26398.0, -2
2729, 45, 10.3, 538, 404.4, 12.0, 6.0, 5.0, 338, 26736.0, -4
2787, 45, 9.0, 527, 389.1, 12.0, 18.0, 0.0, 327, 27063.0, -11
2840, 36, -0.6000000000000001, 532, 399.9, 3.0, 21.0, -9.0, 332, 27395.0, 5
2894, 31, -1.8, 542, 413.3999999999999, -2.0, 19.0, -5.0, 342, 27737.0, 10
2949, 26, -5.5, 519, 375.9, -7.0, 12.0, -5.0, 319, 28056.0, -23
3007, 24, -6.1, 525, 391.8, -9.0, 3.0, -2.0, 325, 28381.0, 6
3058, 24, -6.0, 523, 387.0, -9.0, -6.0, 0.0, 323, 28704.0, -2
