time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 30, -3.6, 863, 994.5, -3.0, -3.0, -3.0, 663, 663.0, 663.0
50, 31, -1.2, 863, 795.6, -2.0, -5.0, 1.0, 663, 1326.0, 0
101, 30, -3.1, 863, 795.6, -3.0, -8.0, -1.0, 663, 1989.0, 0
155, 32, -0.5, 864, 797.0999999999999, -1.0, -9.0, 2.0, 664, 2653.0, 1
211, 37, 4.4, 865, 798.3, 4.0, -5.0, 5.0, 665, 3318.0, 1
268, 39, 4.699999999999999, 863, 795.0, 6.0, 1.0, 2.0, 663, 3981.0, -2
320, 40, 5.5, 856, 785.0999999999999, 7.0, 8.0, 1.0, 656, 4637.0, -7
375, 38, 3.3, 847, 773.6999999999999, 5.0, 13.0, -2.0, 647, 5284.000000000001, -9
429, 37, 3.6, 835, 758.4, 4.0, 17.0, -1.0, 635, 5919.0, -12
479, 31, -2.7, 835, 762.0, -2.0, 15.0, -6.0, 635, 6554.000000000001, 0
534, 28, -3.5, 834, 760.5, -5.0, 10.0, -3.0, 634, 7188.0, -1
590, 24, -7.3, 810, 724.7999999999999, -9.0, 1.0, -4.0, 610, 7798.000000000001, -24
641, 24, -6.199999999999999, 817, 742.5, -9.0, -8.0, 0.0, 617, 8415.000000000001, 7
693, 25, -5.9, 810, 729.8999999999999, -8.0, -16.0, 1.0, 610, 9025.0, -7
747, 28, -3.6, 796, 710.9999999999999, -5.0, -21.0, 3.0, 596, 9621.000000000002, -14
801, 32, -0.8000000000000004, 784, 697.2, -1.0, -22.0, 4.0, 584, 10205.0, -12
859, 37, 3.1, 773, 684.3000000000001, 4.0, -18.0, 5.0, 573, 10778.0, -11
914, 45, 10.6, 766, 677.0999999999999, 12.0, -6.0, 8.0, 566, 11344.0, -7
970, 42, 4.199999999999999, 766, 679.2, 9.0, 3.0, -3.0, 566, 11910.0, 0
1028, 37, 0.6000000000000001, 762, 673.1999999999999, 4.0, 7.0, -5.0, 562, 12472.0, -4
1081, 35, 1.1, 764, 677.4, 2.0, 9.0, -2.0, 564, 13036.0, 2
1135, 32, -1.3, 764, 676.8, -1.0, 8.0, -3.0, 564, 13600.0, 0
1191, 29, -3.5, 756, 664.8, -4.0, 4.0, -3.0, 556, 14156.0, -8
1246, 29, -2.4, 748, 655.2, -4.0, 0.0, 0.0, 548, 14704.0, -8
1300, 32, 0.8, 748, 657.6000000000001, -1.0, -1.0, 3.0, 548, 15252.0, 0
1354, 33, 0.4, 736, 639.5999999999999, 0.0, -1.0, 1.0, 536, 15788.0, -12
1413, 32, -1.3, 734, 640.1999999999999, -1.0, -2.0, -1.0, 534, 16322.0, -2
1471, 36, 3.9, 721, 621.3, 3.0, 1.0, 4.0, 521, 16843.0, -13
1525, 40, 7.0, 720, 623.7000000000001, 7.0, 8.0, 4.0, 520, 17363.0, -1
1580, 39, 4.5, 710, 609.0, 6.0, 14.0, -1.0, 510, 17873.0, -10
1638, 39, 5.6, 704, 603.0, 6.0, 20.0, 0.0, 504, 18377.0, -6
1694, 32, -2.2, 661, 540.3, -1.0, 19.0, -7.0, 461, 18838.0, -43
1751, 26, -6.0, 693, 601.2, -7.0, 12.0, -6.0, 493, 19331.0, 32
1809, 24, -6.1, 674, 563.0999999999999, -9.0, 3.0, -2.0, 474, 19805.0, -19
1864, 26, -3.600000000000001, 672, 565.7999999999999, -7.0, -4.0, 2.0, 472, 20277.0, -2
1920, 32, 1.9, 672, 566.4, -1.0, -5.0, 6.0, 472, 20749.0, 0
1973, 35, 2.4, 653, 537.9, 2.0, -3.0, 3.0, 453, 21202.0, -19
2029, 38, 4.7, 643, 528.6, 5.0, 2.0, 3.0, 443, 21645.0, -10
2084, 42, 8.5, 641, 528.6, 9.0, 11.0, 4.0, 441, 22086.0, -2
2142, 40, 5.0, 639, 526.2, 7.0, 18.0, -2.0, 439, 22525.0, -2
2201, 38, 4.300000000000001, 622, 501.3, 5.0, 23.0, -2.0, 422, 22947.0, -17
2252, 32, -1.4, 617, 498.9, -1.0, 22.0, -6.0, 417, 23364.0, -5
2308, 22, -10.5, 624, 510.9, -11.0, 11.0, -10.0, 424, 23788.0, 7
2362, 22, -6.6, 614, 493.8, -11.0, 0.0, 0.0, 414, 24202.0, -10
2418, 24, -5.3, 595, 468.3, -9.0, -9.0, 2.0, 395, 24597.0, -19
2474, 31, 1.2, 597, 477.0, -2.0, -11.0, 7.0, 397, 24994.0, 2
2530, 37, 4.699999999999999, 595, 473.4, 4.0, -7.0, 6.0, 395, 25389.0, -2
2585, 39, 4.5, 580, 451.5, 6.0, -1.0, 2.0, 380, 25769.0, -15
2641, 41, 6.5, 563, 430.5, 8.0, 7.0, 2.0, 363, 26132.0, -17
2699, 41, 6.3, 563, 435.6, 8.0, 15.0, 0.0, 363, 26495.0, 0
2750, 40, 5.9, 553, 420.6, 7.0, 22.0, -1.0, 353, 26848.0, -10
2809, 33, -1.3, 538, 401.1, 0.0, 22.0, -7.0, 338, 27186.0, -15
2865, 25, -7.399999999999999, 499, 347.1, -8.0, 14.0, -8.0, 299, 27485.0, -39
2919, 21, -9.0, 498, 357.3, -12.0, 2.0, -4.0, 298, 27783.0, -1
2973, 24, -4.6, 508, 372.6, -9.0, -7.0, 3.0, 308, 28091.0, 10
3029, 33, 3.8, 491, 344.1, 0.0, -7.0, 9.0, 291, 28382.0, -17
3085, 35, 1.7, 504, 368.7, 2.0, -5.0, 2.0, 304, 28686.0, 13
3140, 31, -3.9, 490, 343.8, -2.0, -7.0, -4.0, 290, 28976.0, -14
3193, 38, 6.3, 483, 337.5, 5.0, -2.0, 7.0, 283, 29259.0, -7
3250, 39, 4.5, 473, 324.6, 6.0, 4.0, 1.0, 273, 29532.0, -10
3304, 42, 8.199999999999999, 464, 314.1, 9.0, 13.0, 3.0, 264, 29796.0, -9
3360, 41, 6.4, 447, 291.3, 8.0, 21.0, -1.0, 247, 30043.0, -17
3418, 37, 2.9, 446, 294.9, 4.0, 25.0, -4.0, 246, 30289.0, -1
3470, 27, -6.699999999999999, 437, 281.7, -6.0, 19.0, -10.0, 237, 30526.0, -9
3524, 24, -5.899999999999999, 420, 258.9, -9.0, 10.0, -3.0, 220, 30746.0, -17
3580, 25, -4.1, 416, 258.0, -8.0, 2.0, 1.0, 216, 30962.0, -4
3634, 28, -1.8, 412, 253.2, -5.0, -3.0, 3.0, 212, 31174.0, -4
3691, 29, -2.6, 412, 254.4, -4.0, -7.0, 1.0, 212, 31386.0, 0
3752, 31, -1.1, 411, 252.9, -2.0, -9.0, 2.0, 211, 31597.0, -1
3811, 36, 3.7, 418, 263.7, 3.0, -6.0, 5.0, 218, 31815.0, 7
3865, 38, 3.9, 399, 233.1, 5.0, -1.0, 2.0, 199, 32014.0, -19
3920, 35, -0.2, 397, 235.8, 2.0, 1.0, -3.0, 197, 32211.0, -2
3974, 31, -3.3, 393, 230.4, -2.0, -1.0, -4.0, 193, 32404.0, -4
4029, 30, -2.7, 404, 248.1, -3.0, -4.0, -1.0, 204, 32608.0, 11
4084, 30, -2.5, 393, 228.3, -3.0, -7.0, 0.0, 193, 32801.0, -11
4140, 36, 4.4, 385, 219.6, 3.0, -4.0, 6.0, 185, 32986.0, -8
4200, 38, 4.1, 385, 222.0, 5.0, 1.0, 2.0, 185, 33171.0, 0
4251, 35, 0.0, 376, 208.5, 2.0, 3.0, -3.0, 176, 33347.0, -9
4304, 30, -4.3, 370, 202.2, -3.0, 0.0, -5.0, 170, 33517.0, -6
4361, 31, -0.9, 365, 196.5, -2.0, -2.0, 1.0, 165, 33682.0, -5
4418, 35, 3.2, 366, 199.5, 2.0, 0.0, 4.0, 166, 33848.0, 1
4474, 35, 1.4, 366, 199.2, 2.0, 2.0, 0.0, 166, 34014.0, 0
4530, 33, -0.8, 364, 196.2, 0.0, 2.0, -2.0, 164, 34178.0, -2
4590, 35, 2.6, 365, 198.3, 2.0, 4.0, 2.0, 165, 34343.0, 1
4642, 34, 0.6000000000000001, 361, 192.0, 1.0, 5.0, -1.0, 161, 34504.0, -4
4702, 31, -2.4, 361, 193.2, -2.0, 3.0, -3.0, 161, 34665.0, 0
4762, 32, 0.1, 355, 184.2, -1.0, 2.0, 1.0, 155, 34820.0, -6
4813, 32, -0.5, 364, 199.5, -1.0, 1.0, 0.0, 164, 34984.0, 9
4872, 33, 0.6, 357, 186.3, 0.0, 1.0, 1.0, 157, 35141.0, -7
4928, 33, 0.1, 357, 188.4, 0.0, 1.0, 0.0, 157, 35298.0, 0
4982, 32, -1.1, 353, 182.4, -1.0, 0.0, -1.0, 153, 35451.0, -4
5033, 31, -1.9, 353, 183.6, -2.0, -2.0, -1.0, 153, 35604.0, 0
5088, 32, -0.4, 357, 189.6, -1.0, -3.0, 1.0, 157, 35761.0, 4
5141, 32, -1.0, 357, 188.4, -1.0, -4.0, 0.0, 157, 35918.0, 0
5191, 35, 2.5, 353, 182.4, 2.0, -2.0, 3.0, 153, 36071.0, -4
5243, 33, -1.2, 366, 203.1, 0.0, -2.0, -2.0, 166, 36237.0, 13
5294, 32, -1.4, 353, 179.7, -1.0, -3.0, -1.0, 153, 36390.0, -13
5351, 34, 1.4, 349, 177.6, 1.0, -2.0, 2.0, 149, 36539.0, -4
