time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 16, -20.4, 872, 1008.0, -17.0, -17.0, -17.0, 672, 672.0, 672.0
55, 16, -13.6, 875, 810.9, -17.0, -34.0, 0.0, 675, 1347.0, 3
112, 18, -12.9, 864, 793.5, -15.0, -49.0, 2.0, 664, 2011.0, -11
170, 24, -8.199999999999999, 879, 819.3, -9.0, -58.00000000000001, 6.0, 679, 2690.0, 15
232, 31, -3.7, 895, 838.8, -2.0, -60.0, 7.0, 695, 3385.0, 16
282, 38, 1.0, 879, 810.0, 5.0, -55.0, 7.0, 679, 4064.0, -16
340, 50, 12.4, 864, 792.3, 17.0, -38.0, 12.0, 664, 4728.000000000001, -15
398, 49, 6.899999999999999, 855, 783.2999999999999, 16.0, -22.0, -1.0, 655, 5383.0, -9
448, 44, 3.0, 857, 789.0000000000001, 11.0, -11.0, -5.0, 657, 6040.0, 2
500, 39, 0.5999999999999996, 847, 773.4, 6.0, -5.0, -5.0, 647, 6687.000000000001, -10
560, 38, 2.5, 826, 744.9, 5.0, 0.0, -1.0, 626, 7313.0, -21
613, 42, 8.300000000000001, 816, 736.1999999999999, 9.0, 9.0, 4.0, 616, 7929.000000000001, -10
664, 46, 12.0, 796, 709.2, 13.0, 22.0, 4.0, 596, 8525.0, -20
719, 39, 2.9, 802, 724.1999999999999, 6.0, 28.0, -7.0, 602, 9127.000000000001, 6
772, 34, 1.0, 780, 689.4, 1.0, 29.0, -5.0, 580, 9707.000000000001, -22
830, 26, -6.0, 788, 708.0, -7.0, 22.0, -8.0, 588, 10295.0, 8
885, 20, -9.899999999999999, 787, 704.1, -13.0, 9.0, -6.0, 587, 10882.0, -1
941, 22, -5.8, 770, 678.9, -11.0, -2.0, 2.0, 570, 11452.0, -17
1000, 26, -3.100000000000001, 773, 688.5, -7.0, -9.0, 4.0, 573, 12025.0, 3
1054, 31, 0.2000000000000002, 770, 683.1, -2.0, -11.0, 5.0, 570, 12595.0, -3
1111, 37, 4.699999999999999, 764, 675.0, 4.0, -7.0, 6.0, 564, 13159.0, -6
1168, 41, 6.899999999999999, 756, 664.8, 8.0, 1.0, 4.0, 556, 13715.0, -8
1219, 37, 0.9, 750, 658.2000000000001, 4.0, 5.0, -4.0, 550, 14265.0, -6
1280, 33, -1.5, 750, 660.0000000000001, 0.0, 5.0, -4.0, 550, 14815.0, 0
1335, 31, -1.9, 750, 660.0000000000001, -2.0, 3.0, -2.0, 550, 15365.0, 0
1390, 29, -3.5, 744, 651.0, -4.0, -1.0, -2.0, 544, 15909.0, -6
1444, 31, -0.5, 744, 652.8, -2.0, -3.0, 2.0, 544, 16453.0, 0
1499, 35, 3.1, 728, 628.8000000000001, 2.0, -1.0, 4.0, 528, 16981.0, -16
1558, 35, 1.3, 705, 599.1000000000001, 2.0, 1.0, 0.0, 505, 17486.0, -23
1609, 32, -2.1, 720, 628.5, -1.0, 0.0, -3.0, 520, 18006.0, 15
1662, 35, 2.9, 595, 436.5, 2.0, 2.0, 3.0, 395, 18401.0, -125
1720, 38, 5.2, 698, 628.5, 5.0, 7.0, 3.0, 498, 18899.0, 103
1771, 42, 9.0, 544, 366.6, 9.0, 16.0, 4.0, 344, 19243.0, -154
1826, 39, 4.3, 681, 618.3, 6.0, 22.0, -3.0, 481, 19724.0, 137
1879, 33, -0.7999999999999998, 676, 569.6999999999999, 0.0, 22.0, -6.0, 476, 20200.0, -5
1938, 25, -7.399999999999999, 672, 565.1999999999999, -8.0, 14.0, -8.0, 472, 20672.0, -4
1991, 22, -7.8, 668, 560.4, -11.0, 3.0, -3.0, 468, 21140.0, -4
2049, 24, -5.0, 668, 561.6000000000001, -9.0, -6.0, 2.0, 468, 21608.0, 0
2101, 29, -0.9, 644, 525.5999999999999, -4.0, -10.0, 5.0, 444, 22052.0, -24
2159, 33, 1.0, 644, 532.7999999999999, 0.0, -10.0, 4.0, 444, 22496.0, 0
2213, 36, 2.6, 635, 519.3, 3.0, -7.0, 3.0, 435, 22931.0, -9
2269, 38, 3.8, 626, 508.5, 5.0, -2.0, 2.0, 426, 23357.0, -9
2323, 39, 4.5, 624, 508.2, 6.0, 4.0, 1.0, 424, 23781.0, -2
2378, 39, 4.6, 603, 477.3, 6.0, 10.0, 0.0, 403, 24184.0, -21
2437, 35, 0.4000000000000004, 609, 492.6, 2.0, 12.0, -4.0, 409, 24593.0, 6
2491, 31, -2.2, 599, 475.8, -2.0, 10.0, -4.0, 399, 24992.0, -10
2549, 31, -0.3999999999999999, 590, 465.3, -2.0, 8.0, 0.0, 390, 25382.0, -9
2604, 31, -0.5999999999999998, 586, 462.0, -2.0, 6.0, 0.0, 386, 25768.0, -4
2658, 31, -0.7999999999999999, 586, 463.2, -2.0, 4.0, 0.0, 386, 26154.0, 0
2713, 31, -1.0, 567, 434.7, -2.0, 2.0, 0.0, 367, 26521.0, -19
2770, 34, 2.4, 562, 432.9, 1.0, 3.0, 3.0, 362, 26883.0, -5
2823, 38, 5.8, 546, 410.4, 5.0, 8.0, 4.0, 346, 27229.0, -16
2882, 37, 3.1, 542, 409.2, 4.0, 12.0, -1.0, 342, 27571.0, -4
2939, 37, 4.0, 532, 395.4, 4.0, 16.0, 0.0, 332, 27903.0, -10
2993, 33, -0.3999999999999999, 519, 378.9000000000001, 0.0, 16.0, -4.0, 319, 28222.0, -13
3049, 29, -3.2, 504, 360.3, -4.0, 12.0, -4.0, 304, 28526.0, -15
3103, 26, -5.2, 504, 364.8, -7.0, 5.0, -3.0, 304, 28830.0, 0
3159, 24, -6.8, 506, 367.8, -9.0, -4.0, -2.0, 306, 29136.0, 2
3218, 30, 0.5, 498, 355.2, -3.0, -7.0, 6.0, 298, 29434.0, -8
3272, 34, 2.0, 474, 321.6, 1.0, -6.0, 4.0, 274, 29708.0, -24
3331, 39, 6.1, 475, 330.3, 6.0, 0.0, 5.0, 275, 29983.0, 1
3390, 44, 10.2, 455, 300.0, 11.0, 11.0, 5.0, 255, 30238.0, -20
3445, 41, 5.2, 456, 307.5, 8.0, 19.0, -3.0, 256, 30494.0, 1
3501, 35, 0.2999999999999998, 443, 287.7, 2.0, 21.0, -6.0, 243, 30737.0, -13
3559, 30, -2.5, 428, 269.1, -3.0, 18.0, -5.0, 228, 30965.0, -15
3613, 26, -5.1, 437, 287.1, -7.0, 11.0, -4.0, 237, 31202.0, 9
3666, 24, -6.199999999999999, 425, 266.4, -9.0, 2.0, -2.0, 225, 31427.0, -12
3727, 27, -2.5, 427, 273.0, -6.0, -4.0, 3.0, 227, 31654.0, 2
3781, 32, 1.4, 418, 258.9, -1.0, -5.0, 5.0, 218, 31872.0, -9
3836, 32, -1.2, 412, 252.6, -1.0, -6.0, 0.0, 212, 32084.0, -6
3891, 32, -1.3, 404, 242.4, -1.0, -7.0, 0.0, 204, 32288.0, -8
3944, 33, -0.2000000000000001, 399, 237.3, 0.0, -7.0, 1.0, 199, 32487.0, -5
3998, 35, 1.7, 399, 238.8, 2.0, -5.0, 2.0, 199, 32686.0, 0
