time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 18, -18.0, 907, 1060.5, -15.0, -15.0, -15.0, 707, 707.0, 707.0
55, 18, -12.0, 907, 848.4, -15.0, -30.0, 0.0, 707, 1414.0, 0
108, 21, -9.899999999999999, 908, 849.9000000000001, -12.0, -42.0, 3.0, 708, 2122.0, 1
162, 29, -3.0, 875, 800.1000000000001, -4.0, -46.00000000000001, 8.0, 675, 2797.0, -33
217, 35, -0.2000000000000002, 899, 846.0000000000001, 2.0, -44.0, 6.0, 699, 3496.0, 24
268, 38, 0.5999999999999996, 893, 829.8, 5.0, -39.0, 3.0, 693, 4189.0, -6
327, 37, -1.6, 864, 788.0999999999999, 4.0, -35.0, -1.0, 664, 4853.000000000001, -29
380, 38, 0.5, 855, 783.2999999999999, 5.0, -30.0, 1.0, 655, 5508.0, -9
432, 37, -0.7000000000000002, 848, 775.5, 4.0, -26.0, -1.0, 648, 6156.000000000001, -7
487, 46, 11.0, 847, 776.1, 13.0, -13.0, 9.0, 647, 6803.000000000001, -1
541, 45, 6.6, 842, 768.9, 12.0, -1.0, -1.0, 642, 7445.0, -5
599, 38, -0.1000000000000001, 833, 756.9, 5.0, 4.0, -7.0, 633, 8078.000000000001, -9
653, 31, -4.5, 817, 735.6000000000001, -2.0, 2.0, -7.0, 617, 8695.0, -16
708, 35, 3.6, 812, 732.9, 2.0, 4.0, 4.0, 612, 9307.0, -5
761, 42, 10.2, 796, 710.4, 9.0, 13.0, 7.0, 596, 9903.0, -16
812, 45, 11.2, 794, 712.2, 12.0, 25.0, 3.0, 594, 10497.0, -2
868, 35, -1.1, 784, 697.8, 2.0, 27.0, -10.0, 584, 11081.0, -10
922, 24, -9.1, 786, 703.7999999999999, -9.0, 18.0, -11.0, 586, 11667.0, 2
978, 18, -11.7, 796, 718.1999999999999, -15.0, 3.0, -6.0, 596, 12263.0, 10
1036, 22, -5.399999999999999, 758, 658.2000000000001, -11.0, -8.0, 4.0, 558, 12821.0, -38
1089, 25, -4.9, 762, 675.6, -8.0, -16.0, 3.0, 562, 13383.0, 4
1145, 25, -7.2, 762, 674.4, -8.0, -24.0, 0.0, 562, 13945.0, 0
1195, 26, -6.800000000000001, 762, 674.4, -7.0, -31.0, 1.0, 562, 14507.0, 0
1250, 41, 10.0, 762, 674.4, 8.0, -23.0, 15.0, 562, 15069.0, 0
1308, 50, 14.1, 734, 632.4, 17.0, -6.0, 9.0, 534, 15603.0, -28
1362, 51, 12.5, 734, 640.7999999999999, 18.0, 12.0, 1.0, 534, 16137.0, 0
1418, 45, 6.6, 734, 640.7999999999999, 12.0, 24.0, -6.0, 534, 16671.0, 0
1476, 31, -6.0, 734, 640.7999999999999, -2.0, 22.0, -14.0, 534, 17205.0, 0
