time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 36, 3.6, 886, 1029.0, 3.0, 3.0, 3.0, 686, 686.0, 686.0
55, 35, 1.2, 890, 829.2, 2.0, 5.0, -1.0, 690, 1376.0, 4
106, 36, 3.1, 886, 821.9999999999999, 3.0, 8.0, 1.0, 686, 2062.0, -4
157, 41, 8.9, 887, 824.7, 8.0, 16.0, 5.0, 687, 2749.000000000001, 1
209, 41, 7.2, 879, 812.4000000000001, 8.0, 24.0, 0.0, 679, 3428.0, -8
267, 38, 4.4, 877, 811.8, 5.0, 29.0, -3.0, 677, 4105.0, -2
321, 32, -0.7999999999999998, 878, 813.8999999999999, -1.0, 28.0, -6.0, 678, 4783.0, 1
376, 30, -0.2999999999999998, 869, 800.0999999999999, -3.0, 25.0, -2.0, 669, 5452.000000000001, -9
435, 26, -4.4, 861, 790.7999999999999, -7.0, 18.0, -4.0, 661, 6113.0, -8
487, 24, -5.499999999999999, 849, 775.2, -9.0, 9.0, -2.0, 649, 6762.0, -12
543, 20, -10.2, 842, 768.3, -13.0, -4.0, -4.0, 642, 7404.000000000001, -7
603, 22, -7.1, 834, 758.4, -11.0, -15.0, 2.0, 634, 8038.0, -8
659, 25, -5.6, 823, 744.3000000000001, -8.0, -23.0, 3.0, 623, 8661.0, -11
714, 31, -0.7000000000000002, 804, 719.0999999999999, -2.0, -25.0, 6.0, 604, 9265.000000000001, -19
770, 35, 0.8999999999999996, 796, 712.8, 2.0, -23.0, 4.0, 596, 9861.000000000001, -8
824, 46, 12.3, 784, 697.2, 13.0, -10.0, 11.0, 584, 10445.0, -12
885, 50, 12.9, 786, 703.7999999999999, 17.0, 7.0, 4.0, 586, 11031.0, 2
940, 47, 9.0, 784, 700.2, 14.0, 21.0, -3.0, 584, 11615.0, -2
996, 41, 4.7, 772, 682.7999999999999, 8.0, 29.0, -6.0, 572, 12187.0, -12
1050, 32, -2.3, 770, 683.4, -1.0, 28.0, -9.0, 570, 12757.0, -2
1107, 22, -9.899999999999999, 758, 666.0, -11.0, 17.0, -10.0, 558, 13315.0, -12
1167, 19, -9.6, 754, 663.5999999999999, -14.0, 3.0, -3.0, 554, 13869.0, -4
1218, 24, -3.5, 754, 664.8, -9.0, -6.0, 5.0, 554, 14423.0, 0
1275, 32, 2.7, 754, 664.8, -1.0, -7.0, 8.0, 554, 14977.0, 0
1333, 37, 4.6, 730, 628.7999999999999, 4.0, -3.0, 5.0, 530, 15507.0, -24
1387, 45, 12.1, 730, 636.0, 12.0, 9.0, 8.0, 530, 16037.0, 0
1438, 46, 10.5, 734, 642.0, 13.0, 22.0, 1.0, 534, 16571.0, 4
1499, 36, -0.7000000000000002, 722, 622.8, 3.0, 25.0, -10.0, 522, 17093.0, -12
1555, 29, -3.8, 693, 582.9, -4.0, 21.0, -7.0, 493, 17586.0, -29
1610, 19, -12.7, 542, 365.1, -14.0, 7.0, -10.0, 342, 17928.0, -151
1664, 20, -7.9, 679, 615.9, -13.0, -6.0, 1.0, 479, 18407.0, 137
1719, 24, -4.899999999999999, 662, 549.2999999999999, -9.0, -15.0, 4.0, 462, 18869.0, -17
1774, 36, 6.6, 666, 560.4, 3.0, -12.0, 12.0, 466, 19335.0, 4
1828, 41, 6.899999999999999, 649, 533.7, 8.0, -4.0, 5.0, 449, 19784.0, -17
1882, 42, 6.399999999999999, 649, 538.8, 9.0, 5.0, 1.0, 449, 20233.0, 0
1937, 44, 9.199999999999999, 357, 100.8, 11.0, 16.0, 2.0, 157, 20390.0, -292
1992, 39, 3.3, 630, 597.9, 6.0, 22.0, -5.0, 430, 20820.0, 273
2046, 34, 0.4000000000000004, 630, 516.0, 1.0, 23.0, -5.0, 430, 21250.0, 0
2105, 23, -10.2, 599, 469.4999999999999, -10.0, 13.0, -11.0, 399, 21649.0, -31
2159, 19, -10.5, 590, 465.3, -14.0, -1.0, -4.0, 390, 22039.0, -9
2212, 22, -6.3, 590, 468.0, -11.0, -12.0, 3.0, 390, 22429.0, 0
2266, 30, 0.7000000000000002, 572, 441.0, -3.0, -15.0, 8.0, 372, 22801.0, -18
2325, 38, 6.0, 563, 432.9, 5.0, -10.0, 8.0, 363, 23164.0, -9
2377, 41, 6.1, 563, 435.6, 8.0, -2.0, 3.0, 363, 23527.0, 0
2431, 43, 7.8, 542, 404.0999999999999, 10.0, 8.0, 2.0, 342, 23869.0, -21
2486, 45, 10.2, 532, 395.4, 12.0, 20.0, 2.0, 332, 24201.0, -10
2540, 43, 8.0, 527, 390.9, 10.0, 30.0, -2.0, 327, 24528.0, -5
2598, 31, -4.399999999999999, 515, 374.4, -2.0, 28.0, -12.0, 315, 24843.0, -12
2652, 20, -11.8, 481, 327.0, -13.0, 15.0, -11.0, 281, 25124.0, -34
2705, 16, -12.4, 479, 334.2, -17.0, -2.0, -4.0, 279, 25403.0, -2
2758, 19, -8.5, 479, 334.8, -14.0, -16.0, 3.0, 279, 25682.0, 0
2814, 28, -0.5999999999999996, 471, 322.8, -5.0, -21.0, 9.0, 271, 25953.0, -8
2876, 42, 11.2, 456, 302.7, 9.0, -12.0, 14.0, 256, 26209.0, -15
2930, 38, 0.2999999999999998, 462, 316.2, 5.0, -7.0, -4.0, 262, 26471.0, 6
2985, 43, 8.800000000000001, 435, 273.9, 10.0, 3.0, 5.0, 235, 26706.0, -27
3040, 38, 1.3, 433, 279.0, 5.0, 8.0, -5.0, 233, 26939.0, -2
3098, 34, -0.5, 443, 294.6, 1.0, 9.0, -4.0, 243, 27182.0, 10
3149, 30, -3.2, 411, 243.6, -3.0, 6.0, -4.0, 211, 27393.0, -32
3203, 31, -0.2999999999999999, 401, 238.2, -2.0, 4.0, 1.0, 201, 27594.0, -10
3260, 34, 2.6, 399, 238.2, 1.0, 5.0, 3.0, 199, 27793.0, -2
3315, 36, 3.6, 399, 238.8, 3.0, 8.0, 2.0, 199, 27992.0, 0
3365, 31, -3.1, 404, 246.3, -2.0, 6.0, -5.0, 204, 28196.0, 5
3416, 32, 0.4, 397, 234.3, -1.0, 5.0, 1.0, 197, 28393.0, -7
3476, 32, -0.2, 392, 228.9, -1.0, 4.0, 0.0, 192, 28585.0, -5
3535, 32, -0.2999999999999999, 389, 225.9, -1.0, 3.0, 0.0, 189, 28774.0, -3
3595, 33, 0.8, 392, 231.3, 0.0, 3.0, 1.0, 192, 28966.0, 3
3646, 34, 1.5, 385, 219.9, 1.0, 4.0, 1.0, 185, 29151.0, -7
3705, 39, 7.1, 384, 220.5, 6.0, 10.0, 5.0, 184, 29335.0, -1
3764, 35, 0.4000000000000004, 374, 205.8, 2.0, 12.0, -4.0, 174, 29509.0, -10
3819, 28, -5.8, 365, 195.3, -5.0, 7.0, -7.0, 165, 29674.0, -9
3876, 26, -5.2, 372, 208.5, -7.0, 0.0, -2.0, 172, 29846.0, 7
3932, 28, -2.5, 366, 197.4, -5.0, -5.0, 2.0, 166, 30012.0, -6
3988, 33, 2.0, 370, 205.2, 0.0, -5.0, 5.0, 170, 30182.0, 4
4043, 38, 5.5, 364, 195.0, 5.0, 0.0, 5.0, 164, 30346.0, -6
4097, 35, -0.1000000000000001, 365, 198.3, 2.0, 2.0, -3.0, 165, 30511.0, 1
