time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 53, 24.0, 863, 994.5, 20.0, 20.0, 20.0, 663, 663.0, 663.0
53, 53, 16.0, 863, 795.6, 20.0, 40.0, 0.0, 663, 1326.0, 0
107, 53, 18.0, 863, 795.6, 20.0, 60.0, 0.0, 663, 1989.0, 0
160, 50, 16.4, 863, 795.6, 17.0, 77.0, -3.0, 663, 2652.0, 0
210, 47, 16.0, 864, 797.0999999999999, 14.0, 91.0, -3.0, 664, 3316.000000000001, 1
260, 44, 15.3, 871, 807.3, 11.0, 102.0, -3.0, 671, 3987.0, 7
319, 34, 5.9, 863, 793.2, 1.0, 103.0, -10.0, 663, 4650.0, -8
374, 15, -11.8, 849, 774.6, -18.0, 85.0, -19.0, 649, 5299.0, -14
434, 8, -12.5, 849, 778.7999999999999, -25.0, 60.0, -7.0, 649, 5948.0, 0
485, 7, -12.7, 853, 784.8000000000001, -26.0, 34.0, -1.0, 653, 6601.000000000001, 4
539, 8, -13.6, 818, 731.1, -25.0, 9.0, 1.0, 618, 7219.0, -35
592, 14, -9.4, 823, 749.1000000000001, -19.0, -10.0, 6.0, 623, 7842.000000000001, 5
649, 15, -13.1, 804, 719.0999999999999, -18.0, -28.0, 1.0, 604, 8446.000000000002, -19
700, 17, -13.0, 812, 736.7999999999999, -16.0, -44.0, 2.0, 612, 9058.0, 8
753, 21, -10.8, 812, 734.4, -12.0, -56.00000000000001, 4.0, 612, 9670.000000000002, 0
805, 27, -6.800000000000001, 796, 710.4, -6.0, -62.0, 6.0, 596, 10266.0, -16
859, 37, 1.599999999999999, 800, 721.2000000000001, 4.0, -58.00000000000001, 10.0, 600, 10866.0, 4
914, 51, 13.8, 780, 690.0, 18.0, -40.0, 14.0, 580, 11446.0, -20
968, 50, 7.399999999999999, 774, 687.0, 17.0, -23.0, -1.0, 574, 12020.0, -6
1022, 48, 7.199999999999999, 765, 675.3, 15.0, -8.0, -2.0, 565, 12585.0, -9
1080, 46, 7.300000000000001, 765, 678.0, 13.0, 5.0, -2.0, 565, 13150.0, 0
1134, 50, 14.4, 756, 664.4999999999999, 17.0, 22.0, 4.0, 556, 13706.0, -9
1189, 53, 17.7, 756, 667.2, 20.0, 42.0, 3.0, 556, 14262.0, 0
1243, 49, 13.4, 756, 667.2, 16.0, 58.00000000000001, -4.0, 556, 14818.0, 0
1300, 38, 3.800000000000001, 756, 667.2, 5.0, 63.00000000000001, -11.0, 556, 15374.0, 0
1354, 23, -8.199999999999999, 756, 667.2, -10.0, 53.00000000000001, -15.0, 556, 15930.0, 0
1410, 19, -6.5, 736, 637.2, -14.0, 39.0, -4.0, 536, 16466.0, -20
