Population Size,100
Crossover Rate,0.6
Proposition Crossover Rate,1.0
Mutation Rate,0.2
Proposition Mutation Rate,1.0
Budget,10
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,sum_tp,sum_tn,Score,data/log_0.6_1.2_180_all_2021_12_06_04_11_47_478561.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_11_47_478561.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_11_47_478561.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_42_39_402879.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_42_39_402879.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_42_39_402879.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_22_32_760679.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_22_32_760679.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_22_32_760679.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_02_49_655285.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_02_49_655285.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_02_49_655285.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_41_34_701934.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_41_34_701934.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_41_34_701934.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_23_04_416906.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_23_04_416906.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_23_04_416906.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_14_23_466870.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_14_23_466870.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_14_23_466870.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_16_38_761925.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_16_38_761925.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_16_38_761925.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_43_44_347360.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_43_44_347360.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_43_44_347360.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_44_14_471846.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_44_14_471846.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_44_14_471846.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_10_55_036876.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_10_55_036876.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_10_55_036876.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_02_08_022647.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_02_08_022647.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_02_08_022647.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_05_17_167048.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_05_17_167048.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_05_17_167048.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_10_24_083623.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_10_24_083623.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_10_24_083623.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_43_10_051660.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_43_10_051660.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_43_10_051660.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_45_56_459842.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_45_56_459842.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_45_56_459842.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_44_50_121013.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_44_50_121013.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_44_50_121013.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_24_43_797777.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_24_43_797777.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_24_43_797777.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_20_17_863684.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_20_17_863684.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_20_17_863684.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_01_31_870466.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_01_31_870466.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_01_31_870466.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_09_58_947524.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_09_58_947524.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_09_58_947524.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_21_45_670166.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_21_45_670166.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_21_45_670166.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_24_09_283927.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_24_09_283927.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_24_09_283927.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_11_32_585375.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_11_32_585375.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_11_32_585375.csv-score,data/log_0.6_1.2_180_all_2021_12_06_13_55_34_876450.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_13_55_34_876450.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_13_55_34_876450.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_06_58_164313.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_06_58_164313.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_06_58_164313.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_04_49_504150.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_04_49_504150.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_04_49_504150.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_45_22_677852.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_45_22_677852.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_45_22_677852.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_15_57_356080.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_15_57_356080.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_15_57_356080.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_12_16_764254.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_12_16_764254.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_12_16_764254.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_42_07_821144.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_42_07_821144.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_42_07_821144.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_08_45_055724.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_08_45_055724.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_08_45_055724.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_05_33_605464.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_05_33_605464.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_05_33_605464.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_22_00_654601.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_22_00_654601.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_22_00_654601.csv-score,data/log_0.6_1.2_180_all_2021_12_06_13_56_08_820606.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_13_56_08_820606.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_13_56_08_820606.csv-score
color t+0,>,color_goal,angle t+1,<,angle t+0,1969,949,67.47772446881426,63,35,64.28571428571429,51,36,58.620689655172406,54,23,70.12987012987013,56,25,69.1358024691358,50,27,64.93506493506493,55,28,66.26506024096386,63,27,70.0,57,28,67.05882352941175,61,25,70.93023255813954,61,22,73.49397590361446,61,26,70.11494252873564,60,29,67.41573033707866,55,27,67.07317073170732,51,31,62.19512195121951,56,16,77.77777777777779,56,29,65.88235294117646,57,26,68.67469879518072,50,21,70.4225352112676,54,28,65.85365853658537,57,29,66.27906976744185,59,31,65.55555555555556,60,37,61.855670103092784,49,24,67.12328767123287,64,23,73.5632183908046,49,27,64.47368421052632,50,38,56.81818181818182,60,20,75.0,64,30,68.08510638297872,54,25,68.35443037974683,57,22,72.15189873417721,54,24,69.23076923076923,59,27,68.6046511627907,54,28,65.85365853658537,59,24,71.08433734939759,49,31,61.25000000000001
LPLV,LPOP,LPRV,RPLV,RPOP,RPRV,sum_tp,sum_tn,Score,data/log_0.6_1.2_180_all_2021_12_06_04_11_47_478561.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_11_47_478561.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_11_47_478561.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_42_39_402879.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_42_39_402879.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_42_39_402879.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_22_32_760679.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_22_32_760679.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_22_32_760679.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_02_49_655285.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_02_49_655285.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_02_49_655285.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_41_34_701934.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_41_34_701934.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_41_34_701934.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_23_04_416906.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_23_04_416906.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_23_04_416906.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_14_23_466870.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_14_23_466870.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_14_23_466870.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_16_38_761925.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_16_38_761925.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_16_38_761925.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_43_44_347360.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_43_44_347360.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_43_44_347360.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_44_14_471846.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_44_14_471846.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_44_14_471846.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_10_55_036876.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_10_55_036876.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_10_55_036876.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_02_08_022647.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_02_08_022647.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_02_08_022647.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_05_17_167048.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_05_17_167048.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_05_17_167048.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_10_24_083623.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_10_24_083623.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_10_24_083623.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_43_10_051660.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_43_10_051660.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_43_10_051660.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_45_56_459842.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_45_56_459842.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_45_56_459842.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_44_50_121013.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_44_50_121013.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_44_50_121013.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_24_43_797777.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_24_43_797777.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_24_43_797777.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_20_17_863684.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_20_17_863684.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_20_17_863684.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_01_31_870466.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_01_31_870466.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_01_31_870466.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_09_58_947524.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_09_58_947524.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_09_58_947524.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_21_45_670166.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_21_45_670166.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_21_45_670166.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_24_09_283927.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_24_09_283927.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_24_09_283927.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_11_32_585375.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_11_32_585375.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_11_32_585375.csv-score,data/log_0.6_1.2_180_all_2021_12_06_13_55_34_876450.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_13_55_34_876450.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_13_55_34_876450.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_06_58_164313.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_06_58_164313.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_06_58_164313.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_04_49_504150.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_04_49_504150.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_04_49_504150.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_45_22_677852.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_45_22_677852.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_45_22_677852.csv-score,data/log_0.6_1.2_180_all_2021_12_04_16_15_57_356080.csv-tp,data/log_0.6_1.2_180_all_2021_12_04_16_15_57_356080.csv-tn,data/log_0.6_1.2_180_all_2021_12_04_16_15_57_356080.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_12_16_764254.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_12_16_764254.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_12_16_764254.csv-score,data/log_0.6_1.2_180_all_2021_12_03_22_42_07_821144.csv-tp,data/log_0.6_1.2_180_all_2021_12_03_22_42_07_821144.csv-tn,data/log_0.6_1.2_180_all_2021_12_03_22_42_07_821144.csv-score,data/log_0.6_1.2_180_all_2021_12_06_04_08_45_055724.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_04_08_45_055724.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_04_08_45_055724.csv-score,data/log_0.6_1.2_180_all_2021_12_06_14_05_33_605464.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_14_05_33_605464.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_14_05_33_605464.csv-score,data/log_0.6_1.2_180_all_2021_12_07_03_22_00_654601.csv-tp,data/log_0.6_1.2_180_all_2021_12_07_03_22_00_654601.csv-tn,data/log_0.6_1.2_180_all_2021_12_07_03_22_00_654601.csv-score,data/log_0.6_1.2_180_all_2021_12_06_13_56_08_820606.csv-tp,data/log_0.6_1.2_180_all_2021_12_06_13_56_08_820606.csv-tn,data/log_0.6_1.2_180_all_2021_12_06_13_56_08_820606.csv-score
angle t+16,!=,angle t+13,angle t+0,!=,angle t+2,6135,40,99.35222672064778,179,0,100.0,176,1,99.43502824858757,176,1,99.43502824858757,172,3,98.28571428571429,174,1,99.42857142857143,174,2,98.86363636363636,179,1,99.44444444444444,175,1,99.43181818181817,177,2,98.88268156424581,177,2,98.88268156424581,175,1,99.43181818181817,173,2,98.85714285714286,176,1,99.43502824858757,173,2,98.85714285714286,177,2,98.88268156424581,177,1,99.43820224719101,174,0,100.0,174,0,100.0,173,2,98.85714285714286,188,1,99.47089947089947,175,0,100.0,173,4,97.74011299435028,174,2,98.86363636363636,172,2,98.85057471264368,174,0,100.0,174,1,99.42857142857143,175,0,100.0,175,1,99.43181818181817,178,1,99.4413407821229,175,1,99.43181818181817,172,2,98.85057471264368,178,0,100.0,172,0,100.0,174,0,100.0,175,0,100.0
color t+0,>,color_goal,angle t+1,!=,angle t+0,2896,22,99.24605894448251,97,1,98.9795918367347,86,1,98.85057471264368,75,2,97.40259740259741,79,2,97.53086419753086,75,2,97.40259740259741,83,0,100.0,90,0,100.0,83,2,97.6470588235294,86,0,100.0,81,2,97.59036144578313,87,0,100.0,89,0,100.0,81,1,98.78048780487805,81,1,98.78048780487805,71,1,98.61111111111111,83,2,97.6470588235294,83,0,100.0,71,0,100.0,82,0,100.0,86,0,100.0,90,0,100.0,97,0,100.0,72,1,98.63013698630137,87,0,100.0,76,0,100.0,87,1,98.86363636363636,80,0,100.0,94,0,100.0,79,0,100.0,79,0,100.0,78,0,100.0,85,1,98.83720930232558,82,0,100.0,82,1,98.79518072289156,79,1,98.75
color t+18,>,color_goal,angle t+0,!=,angle t+2,2605,20,99.23809523809524,89,0,100.0,79,0,100.0,70,0,100.0,72,2,97.2972972972973,69,1,98.57142857142858,78,1,98.73417721518987,80,1,98.76543209876543,77,0,100.0,78,2,97.5,74,1,98.66666666666667,77,0,100.0,77,1,98.71794871794873,75,0,100.0,72,2,97.2972972972973,64,1,98.46153846153847,77,1,98.71794871794873,75,0,100.0,63,0,100.0,75,2,97.40259740259741,73,1,98.64864864864865,80,0,100.0,86,1,98.85057471264368,61,0,100.0,75,1,98.68421052631578,70,0,100.0,75,1,98.68421052631578,71,0,100.0,83,1,98.80952380952381,69,0,100.0,71,0,100.0,71,0,100.0,79,0,100.0,73,0,100.0,78,0,100.0,69,0,100.0
color t+7,>,color_goal,angle t+0,<,angle t+7,2310,488,82.55897069335239,79,17,82.29166666666666,69,17,80.23255813953489,68,6,91.8918918918919,67,11,85.8974358974359,64,11,85.33333333333334,72,11,86.74698795180723,76,8,90.47619047619048,70,12,85.36585365853658,72,12,85.71428571428571,62,18,77.5,67,13,83.75,67,15,81.70731707317073,72,9,88.88888888888889,62,14,81.57894736842105,59,11,84.28571428571429,69,14,83.13253012048193,62,18,77.5,61,6,91.04477611940298,54,25,68.35443037974683,69,11,86.25,65,23,73.86363636363636,74,17,81.31868131868131,65,5,92.85714285714286,60,20,75.0,60,11,84.50704225352112,65,16,80.24691358024691,55,18,75.34246575342466,67,21,76.13636363636364,63,14,81.81818181818183,69,9,88.46153846153845,64,12,84.21052631578947,66,17,79.51807228915662,66,15,81.48148148148148,67,16,80.72289156626506,63,15,80.76923076923077
color t+0,>,color_goal,angle t+12,<,angle t+0,2254,490,82.14285714285714,80,13,86.02150537634408,64,17,79.01234567901234,63,11,85.13513513513513,55,18,75.34246575342466,56,14,80.0,67,9,88.1578947368421,73,12,85.88235294117646,66,13,83.54430379746836,63,16,79.74683544303798,60,16,78.94736842105263,65,19,77.38095238095238,72,13,84.70588235294117,66,14,82.5,61,14,81.33333333333333,55,13,80.88235294117648,63,13,82.89473684210526,62,15,80.51948051948052,57,10,85.07462686567165,64,12,84.21052631578947,67,14,82.71604938271605,65,18,78.3132530120482,72,19,79.12087912087912,61,9,87.14285714285714,67,15,81.70731707317073,56,20,73.68421052631578,66,18,78.57142857142857,64,11,85.33333333333334,72,18,80.0,66,10,86.8421052631579,71,5,93.42105263157895,61,11,84.72222222222221,71,12,85.54216867469879,60,17,77.92207792207793,64,15,81.0126582278481,59,16,78.66666666666666
color t+0,>,color_goal,angle t+11,<,angle t+0,2268,495,82.08469055374593,77,17,81.91489361702128,67,15,81.70731707317073,62,12,83.78378378378379,57,17,77.02702702702703,57,13,81.42857142857143,64,13,83.11688311688312,67,19,77.90697674418605,68,12,85.0,66,13,83.54430379746836,62,15,80.51948051948052,68,17,80.0,67,18,78.82352941176471,69,11,86.25,65,10,86.66666666666667,58,11,84.05797101449275,62,14,81.57894736842105,59,18,76.62337662337663,58,9,86.56716417910447,63,14,81.81818181818183,65,17,79.26829268292683,64,20,76.19047619047619,78,14,84.78260869565217,65,6,91.54929577464789,65,18,78.3132530120482,62,14,81.57894736842105,69,16,81.17647058823529,59,16,78.66666666666666,76,14,84.44444444444444,65,12,84.4155844155844,63,14,81.81818181818183,61,11,84.72222222222221,71,12,85.54216867469879,60,17,77.92207792207793,67,12,84.81012658227847,62,14,81.57894736842105
color t+0,>,color_goal,angle t+13,<,angle t+0,2240,490,82.05128205128204,79,14,84.94623655913979,64,17,79.01234567901234,66,8,89.1891891891892,60,13,82.1917808219178,58,12,82.85714285714286,65,10,86.66666666666667,67,17,79.76190476190477,68,10,87.17948717948718,65,14,82.27848101265823,62,14,81.57894736842105,63,20,75.90361445783132,70,15,82.35294117647058,66,14,82.5,61,14,81.33333333333333,54,13,80.59701492537313,60,16,78.94736842105263,59,18,76.62337662337663,57,10,85.07462686567165,60,16,78.94736842105263,68,13,83.9506172839506,71,12,85.54216867469879,67,23,74.44444444444444,60,9,86.95652173913044,65,16,80.24691358024691,62,14,81.57894736842105,66,17,79.51807228915662,62,13,82.66666666666667,71,18,79.7752808988764,65,10,86.66666666666667,67,8,89.33333333333333,58,14,80.55555555555556,70,13,84.33734939759037,60,17,77.92207792207793,65,13,83.33333333333334,59,15,79.72972972972973
color t+0,>,color_goal,angle t+29,<,angle t+0,2061,454,81.94831013916502,72,12,85.71428571428571,59,17,77.63157894736842,54,11,83.07692307692308,53,14,79.1044776119403,54,9,85.71428571428571,55,11,83.33333333333334,64,14,82.05128205128204,62,12,83.78378378378379,57,15,79.16666666666666,52,21,71.23287671232876,65,13,83.33333333333334,61,18,77.21518987341773,67,7,90.54054054054053,59,8,88.05970149253731,47,15,75.80645161290323,58,11,84.05797101449275,53,17,75.71428571428571,50,10,83.33333333333334,57,12,82.6086956521739,63,13,82.89473684210526,61,14,81.33333333333333,71,13,84.52380952380952,55,11,83.33333333333334,64,14,82.05128205128204,57,12,82.6086956521739,66,14,82.5,54,13,80.59701492537313,67,15,81.70731707317073,62,9,87.32394366197182,62,7,89.85507246376811,50,14,78.125,60,15,80.0,54,17,76.05633802816901,58,14,80.55555555555556,58,12,82.85714285714286
